The time spent in the parallel computing activating process is 0.000262s.
-----
No.1	 toolpath -527.019689	[r = -600.000000] is calculated within 0.041731s.
33	-403.916621	1.071982
34	-404.667890	1.070152
35	-405.419158	1.067005
36	-406.170426	0.726008
37	-406.921695	0.709768
38	-407.672963	0.458408
39	-408.424232	0.457898
40	-409.175500	0.450770
41	-409.926768	0.278456
42	-410.678037	0.166375
43	-411.429305	0.071788
44	-412.180573	-0.103079
bisection interval found by 1-dim search: [-412.180573,-411.429305]
No.24	 toolpath -339.131306	[r = -411.846024] is calculated within 9.205739s.
-----
initial linear search begins: 
No.	x	f(x)
0	-374.243520	8.612104
1	-374.995570	8.335763
2	-375.747620	8.190428
3	-376.499670	7.763777
4	-377.251721	7.503740
5	-378.003771	7.154745
6	-378.755821	6.932090
7	-379.507871	6.715397
8	-380.259921	6.565915
9	-381.011971	6.309251
10	-381.764021	6.077833
11	-382.516071	5.802757
12	-383.268121	5.578522
13	-384.020171	5.318944
14	-384.772221	5.088779
15	-385.524271	4.858105
16	-386.276321	4.607474
17	-387.028372	4.345238
18	-387.780422	4.224526
19	-388.532472	3.941462
20	-389.284522	3.756485
21	-390.036572	3.530300
22	-390.788622	3.308645
23	-391.540672	3.158070
24	-392.292722	2.937728
25	-393.044772	2.684058
26	-393.796822	2.564059
27	-394.548872	2.364035
28	-395.300922	2.191030
29	-396.052972	1.965583
30	-396.805023	1.697569
31	-397.557073	1.606001
32	-398.309123	1.524621
33	-399.061173	1.117970
34	-399.813223	1.110844
35	-400.565273	1.107697
36	-401.317323	0.762312
37	-402.069373	0.744336
38	-402.821423	0.487083
39	-403.573473	0.485728
40	-404.325523	0.477556
41	-405.077573	0.301741
42	-405.829623	0.187325
43	-406.581674	0.090253
44	-407.333724	-0.088954
bisection interval found by 1-dim search: [-407.333724,-406.581674]
No.25	 toolpath -334.331106	[r = -407.045829] is calculated within 9.218624s.
-----
initial linear search begins: 
No.	x	f(x)
0	-369.405068	8.762789
1	-370.157883	8.475270
2	-370.910698	8.339160
3	-371.663514	7.898328
4	-372.416329	7.633195
5	-373.169144	7.292048
6	-373.921959	7.063044
7	-374.674775	6.835579
8	-375.427590	6.687013
9	-376.180405	6.426945
10	-376.933220	6.194577
11	-377.686036	5.913627
12	-378.438851	5.690955
13	-379.191666	5.424795
14	-379.944481	5.191971
15	-380.697296	4.962077
16	-381.450112	4.703379
17	-382.202927	4.438049
18	-382.955742	4.315499
19	-383.708557	4.029381
20	-384.461373	3.843035
21	-385.214188	3.609685
22	-385.967003	3.388834
23	-386.719818	3.236712
24	-387.472633	3.011854
25	-388.225449	2.752918
26	-388.978264	2.632379
27	-389.731079	2.429038
28	-390.483894	2.253051
29	-391.236710	2.027464
30	-391.989525	1.753895
31	-392.742340	1.660192
32	-393.495155	1.572171
33	-394.247971	1.164948
34	-395.000786	1.151073
35	-395.753601	1.147929
36	-396.506416	0.798219
37	-397.259231	0.780490
38	-398.012047	0.514965
39	-398.764862	0.513261
40	-399.517677	0.504892
41	-400.270492	0.326751
42	-401.023308	0.209424
43	-401.776123	0.109531
44	-402.528938	-0.071974
bisection interval found by 1-dim search: [-402.528938,-401.776123]
No.26	 toolpath -329.596598	[r = -402.299565] is calculated within 9.286716s.
-----
initial linear search begins: 
No.	x	f(x)
0	-364.621454	1.263942
1	-365.375016	0.804165
2	-366.128578	0.794999
3	-366.882141	8.032743
4	-367.635703	7.764221
5	-368.389265	7.439438
6	-369.142827	7.197629
7	-369.896389	6.955689
8	-370.649952	6.810083
9	-371.403514	6.547459
10	-372.157076	6.315758
11	-372.910638	6.026573
12	-373.664201	5.805628
13	-374.417763	5.532776
14	-375.171325	5.298057
15	-375.924887	5.069739
16	-376.678449	4.799959
17	-377.432012	4.532032
18	-378.185574	4.408625
19	-378.939136	4.119038
20	-379.692698	3.932782
21	-380.446260	3.689284
22	-381.199823	3.474423
23	-381.953385	3.317664
24	-382.706947	3.087806
25	-383.460509	2.822922
26	-384.214072	2.702481
27	-384.967634	2.497100
28	-385.721196	2.315614
29	-386.474758	2.091206
30	-387.228320	1.812019
31	-387.981883	1.716217
32	-388.735445	1.619051
33	-389.489007	1.212637
34	-390.242569	1.190747
35	-390.996131	1.187604
36	-391.749694	0.833642
37	-392.503256	0.817623
38	-393.256818	0.542138
39	-394.010380	0.540430
40	-394.763943	0.533293
41	-395.517505	0.354272
42	-396.271067	0.233222
43	-397.024629	0.129679
44	-397.778191	-0.052749
bisection interval found by 1-dim search: [-397.778191,-397.024629]
No.27	 toolpath -324.892727	[r = -397.607462] is calculated within 8.939462s.
-----
initial linear search begins: 
No.	x	f(x)
0	-359.892895	1.254939
1	-360.647186	0.919255
2	-361.401478	0.910086
3	-362.155769	0.900916
4	-362.910060	1.257806
5	-363.664352	1.258523
6	-364.418643	1.259241
7	-365.172934	1.259958
8	-365.927226	1.260676
9	-366.681517	6.659792
10	-367.435808	6.426035
11	-368.190100	6.132840
12	-368.944391	5.910724
13	-369.698683	5.632974
14	-370.452974	5.396132
15	-371.207265	5.165902
16	-371.961557	4.890990
17	-372.715848	4.620543
18	-373.470139	4.494765
19	-374.224431	4.202680
20	-374.978722	4.013043
21	-375.733013	3.766143
22	-376.487305	3.549611
23	-377.241596	3.390050
24	-377.995887	3.157380
25	-378.750179	2.888925
26	-379.504470	2.765852
27	-380.258761	2.557831
28	-381.013053	2.373711
29	-381.767344	2.146664
30	-382.521635	1.864018
31	-383.275927	1.765536
32	-384.030218	1.665440
33	-384.784509	1.256923
34	-385.538801	1.230007
35	-386.293092	1.226865
36	-387.047384	0.868712
37	-387.801675	0.850997
38	-388.555966	0.569410
39	-389.310258	0.567335
40	-390.064549	0.558868
41	-390.818840	0.376631
42	-391.573132	0.253367
43	-392.327423	0.147425
44	-393.081714	-0.038538
bisection interval found by 1-dim search: [-393.081714,-392.327423]
No.28	 toolpath -320.243222	[r = -392.946178] is calculated within 8.498366s.
-----
initial linear search begins: 
No.	x	f(x)
0	-355.195851	1.246041
1	-355.950857	1.246757
2	-356.705864	1.024041
3	-357.460870	0.443400
4	-358.215877	1.248904
5	-358.970883	1.249619
6	-359.725890	1.250336
7	-360.480896	1.251053
8	-361.235903	1.251769
9	-361.990909	0.498737
10	-362.745916	1.253203
11	-363.500923	1.253920
12	-364.255929	1.254638
13	-365.010936	1.255356
14	-365.765942	1.256074
15	-366.520949	5.269676
16	-367.275955	4.985733
17	-368.030962	4.714438
18	-368.785968	4.585764
19	-369.540975	4.292283
20	-370.295981	4.101070
21	-371.050988	3.844655
22	-371.805994	3.634728
23	-372.561001	3.469355
24	-373.316008	3.232728
25	-374.071014	2.958095
26	-374.826021	2.834772
27	-375.581027	2.624827
28	-376.336034	2.435217
29	-377.091040	2.210695
30	-377.846047	1.921395
31	-378.601053	1.820271
32	-379.356060	1.711342
33	-380.111066	1.304061
34	-380.866073	1.268861
35	-381.621080	1.265720
36	-382.376086	0.903429
37	-383.131093	0.887435
38	-383.886099	0.602120
39	-384.641106	0.593977
40	-385.396112	0.586736
41	-386.151119	0.403095
42	-386.906125	0.276350
43	-387.661132	0.167684
44	-388.416138	-0.019460
bisection interval found by 1-dim search: [-388.416138,-387.661132]
No.29	 toolpath -315.648305	[r = -388.351255] is calculated within 8.132969s.
-----
initial linear search begins: 
No.	x	f(x)
0	-350.566123	1.237285
1	-351.321825	1.237999
2	-352.077528	1.238713
3	-352.833231	1.239427
4	-353.588933	1.240142
5	-354.344636	1.240857
6	-355.100339	1.241572
7	-355.856041	1.242286
8	-356.611744	1.243002
9	-357.367447	1.243718
10	-358.123149	1.244434
11	-358.878852	1.245150
12	-359.634554	1.245865
13	-360.390257	1.246582
14	-361.145960	1.247299
15	-361.901662	1.248016
16	-362.657365	1.248733
17	-363.413068	0.557977
18	-364.168770	0.459695
19	-364.924473	0.453266
20	-365.680176	0.399849
21	-366.435878	3.920930
22	-367.191581	3.712448
23	-367.947284	3.544270
24	-368.702986	3.303393
25	-369.458689	3.024944
26	-370.214392	2.900198
27	-370.970094	2.688100
28	-371.725797	2.494647
29	-372.481499	2.268784
30	-373.237202	1.975631
31	-373.992905	1.871664
32	-374.748607	1.756575
33	-375.504310	1.348650
34	-376.260013	1.307153
35	-377.015715	1.304013
36	-377.771418	0.937661
37	-378.527121	0.921926
38	-379.282823	0.636395
39	-380.038526	0.620255
40	-380.794229	0.612824
41	-381.549931	0.427833
42	-382.305634	0.297530
43	-383.061336	0.186170
44	-383.817039	-0.003082
bisection interval found by 1-dim search: [-383.817039,-383.061336]
No.30	 toolpath -311.096383	[r = -383.811135] is calculated within 7.863118s.
-----
initial linear search begins: 
No.	x	f(x)
0	-345.992046	1.265888
1	-346.748428	1.256714
2	-347.504809	1.247538
3	-348.261191	1.238361
4	-349.017573	1.231498
5	-349.773955	1.232212
6	-350.530337	1.232926
7	-351.286718	1.233639
8	-352.043100	1.234353
9	-352.799482	1.235067
10	-353.555864	1.235782
11	-354.312246	1.236497
12	-355.068627	1.237212
13	-355.825009	1.237927
14	-356.581391	1.238641
15	-357.337773	1.239357
16	-358.094154	1.240073
17	-358.850536	0.640474
18	-359.606918	0.537352
19	-360.363300	0.530924
20	-361.119682	0.473894
21	-361.876063	0.283372
22	-362.632445	0.179242
23	-363.388827	0.140934
24	-364.145209	0.101195
25	-364.901591	0.002438
26	-365.657972	-0.174773
bisection interval found by 1-dim search: [-365.657972,-364.901591]
No.31	 toolpath -327.800046	[r = -364.907500] is calculated within 6.209669s.
-----
initial linear search begins: 
No.	x	f(x)
0	-326.951625	1.726916
1	-327.710743	1.717732
2	-328.469860	1.708547
3	-329.228978	1.699362
4	-329.988095	1.690176
5	-330.747213	1.680988
6	-331.506330	1.671798
7	-332.265448	1.623513
8	-333.024565	1.409989
9	-333.783683	1.153457
10	-334.542800	1.077605
11	-335.301918	1.070591
12	-336.061035	1.063576
13	-336.820153	1.056562
14	-337.579270	1.049547
15	-338.338388	1.042530
16	-339.097505	1.035513
17	-339.856623	0.998161
18	-340.615740	0.859381
19	-341.374858	0.852955
20	-342.133975	0.799229
21	-342.893093	0.596778
22	-343.652210	0.580553
23	-344.411328	0.577383
24	-345.170445	0.574213
25	-345.929563	0.571043
26	-346.688680	0.567871
27	-347.447798	0.564700
28	-348.206915	0.561527
29	-348.966033	0.558354
30	-349.725150	0.555181
31	-350.484268	0.552007
32	-351.243385	0.548833
33	-352.002503	0.545658
34	-352.761620	0.542482
35	-353.520737	0.539280
36	-354.279855	0.203256
37	-355.038972	-0.297531
bisection interval found by 1-dim search: [-355.038972,-354.279855]
No.32	 toolpath -317.486745	[r = -354.594177] is calculated within 7.361301s.
-----
initial linear search begins: 
No.	x	f(x)
0	-316.566785	1.977942
1	-317.327333	1.968754
2	-318.087881	1.959565
3	-318.848429	1.950375
4	-319.608977	1.941184
5	-320.369524	1.931991
6	-321.130072	1.922798
7	-321.890620	1.874375
8	-322.651168	1.658358
9	-323.411716	1.395461
10	-324.172264	1.268972
11	-324.932811	1.261962
12	-325.693359	1.254950
13	-326.453907	1.247938
14	-327.214455	1.240924
15	-327.975003	1.233910
16	-328.735551	1.226894
17	-329.496098	1.192280
18	-330.256646	1.034588
19	-331.017194	1.028162
20	-331.777742	0.975393
21	-332.538290	0.766584
22	-333.298838	0.666907
23	-334.059385	0.663739
24	-334.819933	0.660571
25	-335.580481	0.657401
26	-336.341029	0.654232
27	-337.101577	0.651062
28	-337.862125	0.647891
29	-338.622672	0.644720
30	-339.383220	0.641548
31	-340.143768	0.638375
32	-340.904316	0.635203
33	-341.664864	0.632029
34	-342.425412	0.628855
35	-343.185959	0.625681
36	-343.946507	0.290141
37	-344.707055	-0.222688
bisection interval found by 1-dim search: [-344.707055,-343.946507]
No.33	 toolpath -307.272836	[r = -344.380257] is calculated within 7.427292s.
-----
initial linear search begins: 
No.	x	f(x)
0	-306.284185	2.226163
1	-307.046106	2.216971
2	-307.808027	2.207777
3	-308.569949	2.198582
4	-309.331870	2.189387
5	-310.093792	2.180191
6	-310.855713	2.170993
7	-311.617635	2.122387
8	-312.379556	1.904080
9	-313.141478	1.632809
10	-313.903399	1.472009
11	-314.665321	1.463997
12	-315.427242	1.455957
13	-316.189163	1.437035
14	-316.951085	1.430024
15	-317.713006	1.423011
16	-318.474928	1.415998
17	-319.236849	1.384093
18	-319.998771	1.207725
19	-320.760692	1.201300
20	-321.522614	1.149605
21	-322.284535	0.934602
22	-323.046457	0.800063
23	-323.808378	0.765208
24	-324.570299	0.760901
25	-325.332221	0.756594
26	-326.094142	0.752286
27	-326.856064	0.747978
28	-327.617985	0.743668
29	-328.379907	0.739359
30	-329.141828	0.726856
31	-329.903750	0.723686
32	-330.665671	0.720516
33	-331.427593	0.717346
34	-332.189514	0.714175
35	-332.951435	0.711004
36	-333.713357	0.376140
37	-334.475278	-0.091218
bisection interval found by 1-dim search: [-334.475278,-333.713357]
No.34	 toolpath -297.135720	[r = -334.255035] is calculated within 7.894299s.
-----
initial linear search begins: 
No.	x	f(x)
0	-296.092976	2.472009
1	-296.856217	2.462812
2	-297.619459	2.453613
3	-298.382700	2.444414
4	-299.145941	2.435215
5	-299.909182	2.426014
6	-300.672423	2.416812
7	-301.435665	2.367043
8	-302.198906	2.145136
9	-302.962147	1.867972
10	-303.725388	1.686061
11	-304.488629	1.678030
12	-305.251870	1.669819
13	-306.015112	1.624175
14	-306.778353	1.617166
15	-307.541594	1.610156
16	-308.304835	1.603145
17	-309.068076	1.571195
18	-309.831318	1.379096
19	-310.594559	1.372673
20	-311.357800	1.319705
21	-312.121041	1.099469
22	-312.884282	0.958431
23	-313.647523	0.889761
24	-314.410765	0.875697
25	-315.174006	0.871392
26	-315.937247	0.867086
27	-316.700488	0.862780
28	-317.463729	0.858472
29	-318.226971	0.854164
30	-318.990212	0.811267
31	-319.753453	0.808100
32	-320.516694	0.804932
33	-321.279935	0.801764
34	-322.043176	0.798595
35	-322.806418	0.795425
36	-323.569659	0.455019
37	-324.332900	0.047557
38	-325.096141	0.045276
39	-325.859382	0.042995
40	-326.622624	-0.060292
bisection interval found by 1-dim search: [-326.622624,-325.859382]
No.35	 toolpath -288.924904	[r = -326.032304] is calculated within 7.530061s.
-----
initial linear search begins: 
No.	x	f(x)
0	-287.818187	2.671143
1	-288.582469	2.661943
2	-289.346751	2.652740
3	-290.111034	2.643538
4	-290.875316	2.634335
5	-291.639598	2.625130
6	-292.403881	2.615925
7	-293.168163	2.567483
8	-293.932445	2.348594
9	-294.696728	2.064098
10	-295.461010	1.871925
11	-296.225292	1.851429
12	-296.989575	1.843231
13	-297.753857	1.794455
14	-298.518140	1.768633
15	-299.282422	1.761625
16	-300.046704	1.754616
17	-300.810987	1.728193
18	-301.575269	1.517813
19	-302.339551	1.511392
20	-303.103834	1.462553
21	-303.868116	1.238369
22	-304.632398	1.088477
23	-305.396681	1.014226
24	-306.160963	0.968620
25	-306.925245	0.964316
26	-307.689528	0.960012
27	-308.453810	0.955706
28	-309.218092	0.951401
29	-309.982375	0.947094
30	-310.746657	0.902723
31	-311.510940	0.876399
32	-312.275222	0.873233
33	-313.039504	0.870066
34	-313.803787	0.866899
35	-314.568069	0.863731
36	-315.332351	0.531643
37	-316.096634	0.096695
38	-316.860916	0.094416
39	-317.625198	0.092136
40	-318.389481	-0.032041
bisection interval found by 1-dim search: [-318.389481,-317.625198]
No.36	 toolpath -280.714848	[r = -317.822240] is calculated within 7.518824s.
-----
initial linear search begins: 
No.	x	f(x)
0	-279.557506	2.869899
1	-280.322800	2.860695
2	-281.088095	2.851489
3	-281.853390	2.842282
4	-282.618684	2.833075
5	-283.383979	2.823867
6	-284.149274	2.814657
7	-284.914568	2.767403
8	-285.679863	2.546882
9	-286.445158	2.257743
10	-287.210452	2.055788
11	-287.975747	2.024518
12	-288.741042	2.016229
13	-289.506336	1.964185
14	-290.271631	1.919705
15	-291.036926	1.912700
16	-291.802221	1.905694
17	-292.567515	1.881956
18	-293.332810	1.656176
19	-294.098105	1.649757
20	-294.863399	1.602645
21	-295.628694	1.373791
22	-296.393989	1.217588
23	-297.159283	1.138082
24	-297.924578	1.065056
25	-298.689873	1.057004
26	-299.455167	1.052700
27	-300.220462	1.048396
28	-300.985757	1.044092
29	-301.751051	1.039787
30	-302.516346	0.996760
31	-303.281641	0.944505
32	-304.046936	0.941341
33	-304.812230	0.938177
34	-305.577525	0.935013
35	-306.342820	0.931847
36	-307.108114	0.601782
37	-307.873409	0.145690
38	-308.638704	0.143412
39	-309.403998	0.141134
40	-310.169293	-0.003825
bisection interval found by 1-dim search: [-310.169293,-309.403998]
No.37	 toolpath -272.493917	[r = -309.601301] is calculated within 7.560807s.
-----
initial linear search begins: 
No.	x	f(x)
0	-271.287241	3.068717
1	-272.053522	3.059508
2	-272.819803	3.050298
3	-273.586084	3.041087
4	-274.352366	3.031875
5	-275.118647	3.022663
6	-275.884928	3.013449
7	-276.651209	2.966382
8	-277.417490	2.745230
9	-278.183772	2.451602
10	-278.950053	2.240876
11	-279.716334	2.197672
12	-280.482615	2.189315
13	-281.248896	2.134042
14	-282.015178	2.070703
15	-282.781459	2.063701
16	-283.547740	2.056697
17	-284.314021	2.035499
18	-285.080302	1.794482
19	-285.846584	1.788065
20	-286.612865	1.742711
21	-287.379146	1.509308
22	-288.145427	1.346811
23	-288.911708	1.262028
24	-289.677990	1.184710
25	-290.444271	1.149654
26	-291.210552	1.145351
27	-291.976833	1.141048
28	-292.743114	1.136745
29	-293.509396	1.132441
30	-294.275677	1.090740
31	-295.041958	1.012559
32	-295.808239	1.009398
33	-296.574520	1.006235
34	-297.340802	1.003072
35	-298.107083	0.999909
36	-298.873364	0.671937
37	-299.639645	0.194647
38	-300.405926	0.192371
39	-301.172208	0.190095
40	-301.938489	0.024414
41	-302.704770	0.023100
42	-303.471051	0.021785
43	-304.237332	0.020470
44	-305.003614	0.012306
45	-305.769895	-0.259278
bisection interval found by 1-dim search: [-305.769895,-305.003614]
No.38	 toolpath -267.998009	[r = -305.105385] is calculated within 7.817890s.
-----
initial linear search begins: 
No.	x	f(x)
0	-266.764923	3.177370
1	-267.531732	3.168158
2	-268.298541	3.158945
3	-269.065350	3.149732
4	-269.832160	3.140517
5	-270.598969	3.131302
6	-271.365778	3.122086
7	-272.132587	3.074912
8	-272.899397	2.854509
9	-273.666206	2.558517
10	-274.433015	2.342531
11	-275.199824	2.292301
12	-275.966634	2.283888
13	-276.733443	2.226539
14	-277.500252	2.153982
15	-278.267061	2.146162
16	-279.033871	2.139161
17	-279.800680	2.119661
18	-280.567489	1.870020
19	-281.334298	1.863605
20	-282.101108	1.819640
21	-282.867917	1.585042
22	-283.634726	1.417367
23	-284.401535	1.329728
24	-285.168345	1.250044
25	-285.935154	1.200254
26	-286.701963	1.195953
27	-287.468772	1.191652
28	-288.235582	1.187350
29	-289.002391	1.183047
30	-289.769200	1.141928
31	-290.536010	1.049720
32	-291.302819	1.046559
33	-292.069628	1.043398
34	-292.836437	1.040237
35	-293.603247	1.037075
36	-294.370056	0.706774
37	-295.136865	0.221377
38	-295.903674	0.219102
39	-296.670484	0.216827
40	-297.437293	0.039852
41	-298.204102	0.038537
42	-298.970911	0.037222
43	-299.737721	0.035907
44	-300.504530	0.027685
45	-301.271339	-0.244564
bisection interval found by 1-dim search: [-301.271339,-300.504530]
No.39	 toolpath -263.570888	[r = -300.678260] is calculated within 7.890253s.
-----
initial linear search begins: 
No.	x	f(x)
0	-262.312193	3.284312
1	-263.079515	3.275097
2	-263.846836	3.265881
3	-264.614157	3.256665
4	-265.381479	3.247448
5	-266.148800	3.238229
6	-266.916121	3.229011
7	-267.683443	3.182556
8	-268.450764	2.962139
9	-269.218085	2.661319
10	-269.985407	2.441512
11	-270.752728	2.385438
12	-271.520049	2.376965
13	-272.287371	2.318145
14	-273.054692	2.242926
15	-273.822013	2.227282
16	-274.589335	2.220281
17	-275.356656	2.202400
18	-276.123977	1.944330
19	-276.891299	1.937915
20	-277.658620	1.895356
21	-278.425941	1.657842
22	-279.193263	1.487825
23	-279.960584	1.396377
24	-280.727905	1.314358
25	-281.495227	1.250034
26	-282.262548	1.245734
27	-283.029869	1.241433
28	-283.797191	1.237131
29	-284.564512	1.232829
30	-285.331833	1.193706
31	-286.099155	1.086266
32	-286.866476	1.083108
33	-287.633797	1.079948
34	-288.401119	1.076789
35	-289.168440	1.073629
36	-289.935761	0.747457
37	-290.703083	0.247669
38	-291.470404	0.245395
39	-292.237725	0.243121
40	-293.005047	0.055049
41	-293.772368	0.053734
42	-294.539689	0.052418
43	-295.307011	0.051103
44	-296.074332	0.042392
45	-296.841653	-0.232308
bisection interval found by 1-dim search: [-296.841653,-296.074332]
No.40	 toolpath -259.188768	[r = -296.308125] is calculated within 7.874056s.
-----
initial linear search begins: 
No.	x	f(x)
0	-257.917168	3.389980
1	-258.684987	3.380762
2	-259.452806	3.371543
3	-260.220625	3.362323
4	-260.988444	3.353103
5	-261.756263	3.343882
6	-262.524082	3.334660
7	-263.291902	3.286391
8	-264.059721	3.066047
9	-264.827540	2.760325
10	-265.595359	2.538104
11	-266.363178	2.477461
12	-267.130997	2.468752
13	-267.898817	2.407519
14	-268.666636	2.329872
15	-269.434455	2.307394
16	-270.202274	2.300396
17	-270.970093	2.281118
18	-271.737912	2.017718
19	-272.505731	2.011305
20	-273.273551	1.966680
21	-274.041370	1.726048
22	-274.809189	1.554489
23	-275.577008	1.461618
24	-276.344827	1.377191
25	-277.112646	1.299191
26	-277.880466	1.294892
27	-278.648285	1.290593
28	-279.416104	1.286293
29	-280.183923	1.281993
30	-280.951742	1.240649
31	-281.719561	1.122354
32	-282.487380	1.119196
33	-283.255200	1.116037
34	-284.023019	1.112878
35	-284.790838	1.109718
36	-285.558657	0.774868
37	-286.326476	0.273629
38	-287.094295	0.271356
39	-287.862115	0.269083
40	-288.629934	0.070067
41	-289.397753	0.068752
42	-290.165572	0.067436
43	-290.933391	0.066120
44	-291.701210	0.055963
45	-292.469029	-0.224813
bisection interval found by 1-dim search: [-292.469029,-291.701210]
No.41	 toolpath -254.863782	[r = -291.971147] is calculated within 8.001415s.
-----
initial linear search begins: 
No.	x	f(x)
0	-253.555863	3.494526
1	-254.324168	3.485304
2	-255.092474	3.476081
3	-255.860780	3.466857
4	-256.629086	3.457633
5	-257.397391	3.448407
6	-258.165697	3.439182
7	-258.934003	3.393226
8	-259.702308	3.173828
9	-260.470614	2.868707
10	-261.238920	2.638686
11	-262.007225	2.568498
12	-262.775531	2.559886
13	-263.543837	2.497695
14	-264.312142	2.418757
15	-265.080448	2.386598
16	-265.848754	2.379603
17	-266.617059	2.363807
18	-267.385365	2.090281
19	-268.153671	2.083869
20	-268.921976	2.043006
21	-269.690282	1.802909
22	-270.458588	1.624486
23	-271.226893	1.528058
24	-271.995199	1.441524
25	-272.763505	1.347801
26	-273.531810	1.343503
27	-274.300116	1.339205
28	-275.068422	1.334906
29	-275.836727	1.330606
30	-276.605033	1.292660
31	-277.373339	1.158035
32	-278.141645	1.154878
33	-278.909950	1.151721
34	-279.678256	1.148563
35	-280.446562	1.145405
36	-281.214867	0.821221
37	-281.983173	0.299293
38	-282.751479	0.297021
39	-283.519784	0.294748
40	-284.288090	0.084926
41	-285.056396	0.083610
42	-285.824701	0.082294
43	-286.593007	0.080978
44	-287.361313	0.072184
45	-288.129618	-0.205940
bisection interval found by 1-dim search: [-288.129618,-287.361313]
No.42	 toolpath -250.572079	[r = -287.691444] is calculated within 7.969013s.
-----
initial linear search begins: 
No.	x	f(x)
0	-249.252521	3.597959
1	-250.021300	3.588731
2	-250.790078	3.579502
3	-251.558857	3.570274
4	-252.327635	3.561045
5	-253.096414	3.551815
6	-253.865192	3.542585
7	-254.633971	3.494794
8	-255.402749	3.275528
9	-256.171528	2.965562
10	-256.940306	2.733184
11	-257.709084	2.658548
12	-258.477863	2.649666
13	-259.246641	2.585110
14	-260.015420	2.503823
15	-260.784198	2.464902
16	-261.552977	2.457907
17	-262.321755	2.441784
18	-263.090534	2.162019
19	-263.859312	2.155609
20	-264.628090	2.113908
21	-265.396869	1.869534
22	-266.165647	1.689607
23	-266.934426	1.591218
24	-267.703204	1.502238
25	-268.471983	1.395856
26	-269.240761	1.391558
27	-270.009540	1.387261
28	-270.778318	1.382962
29	-271.547097	1.378663
30	-272.315875	1.338562
31	-273.084653	1.193301
32	-273.853432	1.190146
33	-274.622210	1.186990
34	-275.390989	1.183835
35	-276.159767	1.180678
36	-276.928546	0.847875
37	-277.697324	0.324660
38	-278.466103	0.322389
39	-279.234881	0.320118
40	-280.003660	0.099626
41	-280.772438	0.098310
42	-281.541216	0.096993
43	-282.309995	0.095676
44	-283.078773	0.085440
45	-283.847552	-0.198758
bisection interval found by 1-dim search: [-283.847552,-283.078773]
No.43	 toolpath -246.313763	[r = -283.433132] is calculated within 7.842962s.
-----
initial linear search begins: 
No.	x	f(x)
0	-244.971050	3.700732
1	-245.740291	3.691496
2	-246.509533	3.682260
3	-247.278775	3.673024
4	-248.048016	3.663788
5	-248.817258	3.654552
6	-249.586500	3.645315
7	-250.355741	3.598080
8	-251.124983	3.379031
9	-251.894225	3.067076
10	-252.663466	2.828338
11	-253.432708	2.747992
12	-254.201949	2.739008
13	-254.971191	2.673153
14	-255.740433	2.589285
15	-256.509674	2.542635
16	-257.278916	2.535643
17	-258.048158	2.520944
18	-258.817399	2.233237
19	-259.586641	2.226828
20	-260.355883	2.186587
21	-261.125124	1.941452
22	-261.894366	1.757459
23	-262.663608	1.655243
24	-263.432849	1.564774
25	-264.202091	1.443562
26	-264.971333	1.439266
27	-265.740574	1.434970
28	-266.509816	1.430673
29	-267.279058	1.426376
30	-268.048299	1.388274
31	-268.817541	1.228300
32	-269.586782	1.225147
33	-270.356024	1.221993
34	-271.125266	1.218839
35	-271.894507	1.215684
36	-272.663749	0.887201
37	-273.432991	0.349838
38	-274.202232	0.347568
39	-274.971474	0.345298
40	-275.740716	0.114228
41	-276.509957	0.112911
42	-277.279199	0.111594
43	-278.048441	0.110277
44	-278.817682	0.100010
45	-279.586924	-0.184698
bisection interval found by 1-dim search: [-279.586924,-278.817682]
No.44	 toolpath -242.100960	[r = -279.208313] is calculated within 7.837362s.
-----
initial linear search begins: 
No.	x	f(x)
0	-240.723607	3.802661
1	-241.493301	3.793400
2	-242.262996	3.784139
3	-243.032690	3.774878
4	-243.802384	3.765618
5	-244.572078	3.756366
6	-245.341772	3.747116
7	-246.111466	3.701887
8	-246.881160	3.486549
9	-247.650854	3.170439
10	-248.420548	2.926848
11	-249.190243	2.836580
12	-249.959937	2.827754
13	-250.729631	2.761649
14	-251.499325	2.674974
15	-252.269019	2.619570
16	-253.038713	2.612581
17	-253.808407	2.600655
18	-254.578101	2.303727
19	-255.347795	2.297320
20	-256.117490	2.260742
21	-256.887184	2.014743
22	-257.656878	1.825872
23	-258.426572	1.720794
24	-259.196266	1.627533
25	-259.965960	1.490783
26	-260.735654	1.486488
27	-261.505348	1.482192
28	-262.275042	1.477896
29	-263.044736	1.473599
30	-263.814431	1.438751
31	-264.584125	1.262945
32	-265.353819	1.259792
33	-266.123513	1.256639
34	-266.893207	1.253485
35	-267.662901	1.250331
36	-268.432595	0.932614
37	-269.202289	0.374756
38	-269.971983	0.372487
39	-270.741678	0.370218
40	-271.511372	0.128691
41	-272.281066	0.127374
42	-273.050760	0.126056
43	-273.820454	0.124738
44	-274.590148	0.115403
45	-275.359842	-0.166048
bisection interval found by 1-dim search: [-275.359842,-274.590148]
No.45	 toolpath -237.921765	[r = -275.029114] is calculated within 7.821259s.
-----
initial linear search begins: 
No.	x	f(x)
0	-236.522377	3.903738
1	-237.292512	3.894473
2	-238.062647	3.885207
3	-238.832781	3.875940
4	-239.602916	3.866672
5	-240.373051	3.857404
6	-241.143186	3.848136
