The time spent in the parallel computing activating process is 0.001094s.
-----
No.1	 toolpath -2200.890749	[r = -2200.000000] is calculated within 0.061250s.
-----
initial linear search begins: 
No.	x	f(x)
16	-2017.858945	1.112629
17	-2018.413765	1.112628
18	-2018.968586	1.112627
19	-2019.523407	1.112627
20	-2020.078228	1.112626
21	-2020.633048	1.112625
22	-2021.187869	1.112624
23	-2021.742690	1.112624
24	-2022.297511	1.109492
25	-2022.852332	0.913573
26	-2023.407152	0.419021
27	-2023.961973	0.533815
28	-2024.516794	0.419020
29	-2025.071615	0.419019
30	-2025.626436	0.418547
31	-2026.181256	0.378695
32	-2026.736077	0.285077
33	-2027.290898	0.166033
34	-2027.845719	0.133720
35	-2028.400540	0.133720
36	-2028.955360	0.133719
37	-2029.510181	0.133719
38	-2030.065002	0.133719
39	-2030.619823	0.133719
40	-2031.174644	0.133719
41	-2031.729464	0.133719
42	-2032.284285	0.133719
43	-2032.839106	0.133719
44	-2033.393927	0.133719
45	-2033.948748	0.133719
46	-2034.503568	0.133719
47	-2035.058389	0.133719
48	-2035.613210	-0.001756
bisection interval found by 1-dim search: [-2035.613210,-2035.058389]
No.149	 toolpath -2036.502875	[r = -2035.612668] is calculated within 6.455050s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2007.871628	3.658453
1	-2008.426449	3.322626
2	-2008.981270	2.639653
3	-2009.536091	2.447115
4	-2010.090912	2.342843
5	-2010.645732	1.973114
6	-2011.200553	1.973113
7	-2011.755374	1.973112
8	-2012.310195	1.973111
9	-2012.865016	1.973110
10	-2013.419836	1.973109
11	-2013.974657	1.973108
12	-2014.529478	1.973107
13	-2015.084299	1.964582
14	-2015.639120	1.855002
15	-2016.193940	1.273482
16	-2016.748761	1.112632
17	-2017.303582	1.112631
18	-2017.858403	1.112630
19	-2018.413223	1.112630
20	-2018.968044	1.112629
21	-2019.522865	1.112628
22	-2020.077686	1.112627
23	-2020.632507	1.112627
24	-2021.187327	1.109495
25	-2021.742148	0.913576
26	-2022.296969	0.419023
27	-2022.851790	0.533813
28	-2023.406611	0.419022
29	-2023.961431	0.419021
30	-2024.516252	0.418549
31	-2025.071073	0.378155
32	-2025.625894	0.285079
33	-2026.180715	0.166035
34	-2026.735535	0.133720
35	-2027.290356	0.133720
36	-2027.845177	0.133720
37	-2028.399998	0.133720
38	-2028.954819	0.133720
39	-2029.509639	0.133720
40	-2030.064460	0.133719
41	-2030.619281	0.133719
42	-2031.174102	0.133719
43	-2031.728923	0.133719
44	-2032.283743	0.133719
45	-2032.838564	0.133719
46	-2033.393385	0.133719
47	-2033.948206	0.133719
48	-2034.503027	-0.001756
bisection interval found by 1-dim search: [-2034.503027,-2033.948206]
No.150	 toolpath -2035.392692	[r = -2034.501401] is calculated within 6.466112s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2006.760361	3.658459
1	-2007.315182	3.322631
2	-2007.870003	2.639658
3	-2008.424824	2.447120
4	-2008.979645	2.344028
5	-2009.534465	1.973118
6	-2010.089286	1.973117
7	-2010.644107	1.973116
8	-2011.198928	1.973115
9	-2011.753749	1.973114
10	-2012.308569	1.973113
11	-2012.863390	1.973112
12	-2013.418211	1.973111
13	-2013.973032	1.964586
14	-2014.527852	1.855006
15	-2015.082673	1.276717
16	-2015.637494	1.112635
17	-2016.192315	1.112634
18	-2016.747136	1.112633
19	-2017.301956	1.112632
20	-2017.856777	1.112632
21	-2018.411598	1.112631
22	-2018.966419	1.112630
23	-2019.521240	1.112630
24	-2020.076060	1.109498
25	-2020.630881	0.913579
26	-2021.185702	0.419025
27	-2021.740523	0.533811
28	-2022.295344	0.419024
29	-2022.850164	0.419024
30	-2023.404985	0.418551
31	-2023.959806	0.378700
32	-2024.514627	0.285081
33	-2025.069448	0.166037
34	-2025.624268	0.133720
35	-2026.179089	0.133720
36	-2026.733910	0.133720
37	-2027.288731	0.133720
38	-2027.843552	0.133720
39	-2028.398372	0.133720
40	-2028.953193	0.133720
41	-2029.508014	0.133720
42	-2030.062835	0.133720
43	-2030.617656	0.133720
44	-2031.172476	0.133719
45	-2031.727297	0.133719
46	-2032.282118	0.133719
47	-2032.836939	0.133719
48	-2033.391759	-0.001755
bisection interval found by 1-dim search: [-2033.391759,-2032.836939]
No.151	 toolpath -2034.281425	[r = -2033.391218] is calculated within 6.487785s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2005.650178	3.658464
1	-2006.204999	3.322636
2	-2006.759820	2.639664
3	-2007.314640	2.447125
4	-2007.869461	2.342854
5	-2008.424282	1.973122
6	-2008.979103	1.973121
7	-2009.533924	1.973120
8	-2010.088744	1.973119
9	-2010.643565	1.973118
10	-2011.198386	1.973117
11	-2011.753207	1.973116
12	-2012.308027	1.973115
13	-2012.862848	1.964590
14	-2013.417669	1.855010
15	-2013.972490	1.273490
16	-2014.527311	1.112638
17	-2015.082131	1.112637
18	-2015.636952	1.112636
19	-2016.191773	1.112635
20	-2016.746594	1.112635
21	-2017.301415	1.112634
22	-2017.856235	1.112633
23	-2018.411056	1.112632
24	-2018.965877	1.109501
25	-2019.520698	0.913581
26	-2020.075519	0.419028
27	-2020.630339	0.533810
28	-2021.185160	0.419026
29	-2021.739981	0.419026
30	-2022.294802	0.418553
31	-2022.849623	0.378159
32	-2023.404443	0.285083
33	-2023.959264	0.166039
34	-2024.514085	0.133721
35	-2025.068906	0.133720
36	-2025.623727	0.133720
37	-2026.178547	0.133720
38	-2026.733368	0.133720
39	-2027.288189	0.133720
40	-2027.843010	0.133720
41	-2028.397831	0.133720
42	-2028.952651	0.133720
43	-2029.507472	0.133720
44	-2030.062293	0.133720
45	-2030.617114	0.133720
46	-2031.171934	0.133720
47	-2031.726755	0.133720
48	-2032.281576	-0.001755
bisection interval found by 1-dim search: [-2032.281576,-2031.726755]
No.152	 toolpath -2033.171242	[r = -2032.279951] is calculated within 6.450330s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2004.538911	3.658470
1	-2005.093732	3.322642
2	-2005.648553	2.639669
3	-2006.203373	2.447130
4	-2006.758194	2.344038
5	-2007.313015	1.973126
6	-2007.867836	1.973125
7	-2008.422656	1.973124
8	-2008.977477	1.973123
9	-2009.532298	1.973122
10	-2010.087119	1.973121
11	-2010.641940	1.973120
12	-2011.196760	1.973119
13	-2011.751581	1.964594
14	-2012.306402	1.855014
15	-2012.861223	1.276725
16	-2013.416044	1.112640
17	-2013.970864	1.112640
18	-2014.525685	1.112639
19	-2015.080506	1.112638
20	-2015.635327	1.112638
21	-2016.190148	1.112637
22	-2016.744968	1.112636
23	-2017.299789	1.112635
24	-2017.854610	1.109504
25	-2018.409431	0.913584
26	-2018.964252	0.419030
27	-2019.519072	0.533808
28	-2020.073893	0.419029
29	-2020.628714	0.419028
30	-2021.183535	0.418556
31	-2021.738356	0.378704
32	-2022.293176	0.285085
33	-2022.847997	0.166041
34	-2023.402818	0.133721
35	-2023.957639	0.133721
36	-2024.512460	0.133721
37	-2025.067280	0.133721
38	-2025.622101	0.133721
39	-2026.176922	0.133720
40	-2026.731743	0.133720
41	-2027.286563	0.133720
42	-2027.841384	0.133720
43	-2028.396205	0.133720
44	-2028.951026	0.133720
45	-2029.505847	0.133720
46	-2030.060667	0.133720
47	-2030.615488	0.133720
48	-2031.170309	-0.001755
bisection interval found by 1-dim search: [-2031.170309,-2030.615488]
No.153	 toolpath -2032.059975	[r = -2031.169767] is calculated within 6.445615s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2003.428728	3.658475
1	-2003.983548	3.322647
2	-2004.538369	2.639674
3	-2005.093190	2.447136
4	-2005.648011	2.342864
5	-2006.202831	1.973130
6	-2006.757652	1.973129
7	-2007.312473	1.973128
8	-2007.867294	1.973127
9	-2008.422115	1.973126
10	-2008.976935	1.973125
11	-2009.531756	1.973124
12	-2010.086577	1.973123
13	-2010.641398	1.964598
14	-2011.196219	1.855018
15	-2011.751039	1.273498
16	-2012.305860	1.112643
17	-2012.860681	1.112643
18	-2013.415502	1.112642
19	-2013.970323	1.112641
20	-2014.525143	1.112640
21	-2015.079964	1.112640
22	-2015.634785	1.112639
23	-2016.189606	1.112638
24	-2016.744427	1.109506
25	-2017.299247	0.913587
26	-2017.854068	0.419032
27	-2018.408889	0.533806
28	-2018.963710	0.419031
29	-2019.518531	0.419030
30	-2020.073351	0.418558
31	-2020.628172	0.378163
32	-2021.182993	0.285087
33	-2021.737814	0.166043
34	-2022.292635	0.133721
35	-2022.847455	0.133721
36	-2023.402276	0.133721
37	-2023.957097	0.133721
38	-2024.511918	0.133721
39	-2025.066738	0.133721
40	-2025.621559	0.133721
41	-2026.176380	0.133721
42	-2026.731201	0.133721
43	-2027.286022	0.133720
44	-2027.840842	0.133720
45	-2028.395663	0.133720
46	-2028.950484	0.133720
47	-2029.505305	0.133720
48	-2030.060126	-0.001755
bisection interval found by 1-dim search: [-2030.060126,-2029.505305]
No.154	 toolpath -2030.949791	[r = -2030.058500] is calculated within 6.491451s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2002.317460	3.658481
1	-2002.872281	3.322653
2	-2003.427102	2.639679
3	-2003.981923	2.447141
4	-2004.536744	2.344048
5	-2005.091564	1.973135
6	-2005.646385	1.973133
7	-2006.201206	1.973132
8	-2006.756027	1.973131
9	-2007.310848	1.973130
10	-2007.865668	1.973129
11	-2008.420489	1.973128
12	-2008.975310	1.973127
13	-2009.530131	1.964602
14	-2010.084952	1.855022
15	-2010.639772	1.276733
16	-2011.194593	1.112646
17	-2011.749414	1.112646
18	-2012.304235	1.112645
19	-2012.859056	1.112644
20	-2013.413876	1.112643
21	-2013.968697	1.112643
22	-2014.523518	1.112642
23	-2015.078339	1.112641
24	-2015.633160	1.109509
25	-2016.187980	0.913590
26	-2016.742801	0.419034
27	-2017.297622	0.533804
28	-2017.852443	0.419033
29	-2018.407263	0.419033
30	-2018.962084	0.418560
31	-2019.516905	0.378708
32	-2020.071726	0.285089
33	-2020.626547	0.166044
34	-2021.181367	0.133721
35	-2021.736188	0.133721
36	-2022.291009	0.133721
37	-2022.845830	0.133721
38	-2023.400651	0.133721
39	-2023.955471	0.133721
40	-2024.510292	0.133721
41	-2025.065113	0.133721
42	-2025.619934	0.133721
43	-2026.174755	0.133721
44	-2026.729575	0.133721
45	-2027.284396	0.133721
46	-2027.839217	0.133721
47	-2028.394038	0.133720
48	-2028.948859	-0.001754
bisection interval found by 1-dim search: [-2028.948859,-2028.394038]
No.155	 toolpath -2029.838524	[r = -2028.948317] is calculated within 6.772775s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2001.207277	3.658486
1	-2001.762098	3.322658
2	-2002.316919	2.639685
3	-2002.871739	2.447146
4	-2003.426560	2.342874
5	-2003.981381	1.973139
6	-2004.536202	1.973138
7	-2005.091023	1.973137
8	-2005.645843	1.973136
9	-2006.200664	1.973135
10	-2006.755485	1.973133
11	-2007.310306	1.973132
12	-2007.865127	1.973131
13	-2008.419947	1.964607
14	-2008.974768	1.855026
15	-2009.529589	1.273506
16	-2010.084410	1.112649
17	-2010.639231	1.112648
18	-2011.194051	1.112648
19	-2011.748872	1.112647
20	-2012.303693	1.112646
21	-2012.858514	1.112646
22	-2013.413335	1.112645
23	-2013.968155	1.112644
24	-2014.522976	1.109512
25	-2015.077797	0.913592
26	-2015.632618	0.419036
27	-2016.187439	0.533802
28	-2016.742259	0.419035
29	-2017.297080	0.419035
30	-2017.851901	0.418562
31	-2018.406722	0.378168
32	-2018.961542	0.285091
33	-2019.516363	0.166046
34	-2020.071184	0.133722
35	-2020.626005	0.133722
36	-2021.180826	0.133722
37	-2021.735646	0.133722
38	-2022.290467	0.133721
39	-2022.845288	0.133721
40	-2023.400109	0.133721
41	-2023.954930	0.133721
42	-2024.509750	0.133721
43	-2025.064571	0.133721
44	-2025.619392	0.133721
45	-2026.174213	0.133721
46	-2026.729034	0.133721
47	-2027.283854	0.133721
48	-2027.838675	-0.001754
bisection interval found by 1-dim search: [-2027.838675,-2027.283854]
No.156	 toolpath -2028.728341	[r = -2027.837050] is calculated within 6.441604s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2000.096010	3.658492
1	-2000.650831	3.322664
2	-2001.205652	2.639690
3	-2001.760472	2.447151
4	-2002.315293	2.344059
5	-2002.870114	1.973143
6	-2003.424935	1.973142
7	-2003.979756	1.973141
8	-2004.534576	1.973140
9	-2005.089397	1.973139
10	-2005.644218	1.973138
11	-2006.199039	1.973137
12	-2006.753860	1.973136
13	-2007.308680	1.964611
14	-2007.863501	1.855030
15	-2008.418322	1.276741
16	-2008.973143	1.112652
17	-2009.527964	1.112651
18	-2010.082784	1.112651
19	-2010.637605	1.112650
20	-2011.192426	1.112649
21	-2011.747247	1.112648
22	-2012.302067	1.112648
23	-2012.856888	1.112647
24	-2013.411709	1.109515
25	-2013.966530	0.913595
26	-2014.521351	0.419039
27	-2015.076171	0.533800
28	-2015.630992	0.419038
29	-2016.185813	0.419037
30	-2016.740634	0.418564
31	-2017.295455	0.378712
32	-2017.850275	0.285093
33	-2018.405096	0.166048
34	-2018.959917	0.133722
35	-2019.514738	0.133722
36	-2020.069559	0.133722
37	-2020.624379	0.133722
38	-2021.179200	0.133722
39	-2021.734021	0.133722
40	-2022.288842	0.133722
41	-2022.843663	0.133722
42	-2023.398483	0.133721
43	-2023.953304	0.133721
44	-2024.508125	0.133721
45	-2025.062946	0.133721
46	-2025.617767	0.133721
47	-2026.172587	0.133721
48	-2026.727408	-0.001754
bisection interval found by 1-dim search: [-2026.727408,-2026.172587]
No.157	 toolpath -2027.617074	[r = -2026.726866] is calculated within 6.533024s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1998.985827	3.658497
1	-1999.540647	3.322669
2	-2000.095468	2.639695
3	-2000.650289	2.447156
4	-2001.205110	2.342884
5	-2001.759931	1.973147
6	-2002.314751	1.973146
7	-2002.869572	1.973145
8	-2003.424393	1.973144
9	-2003.979214	1.973143
10	-2004.534035	1.973142
11	-2005.088855	1.973141
12	-2005.643676	1.973140
13	-2006.198497	1.964615
14	-2006.753318	1.855034
15	-2007.308139	1.273513
16	-2007.862959	1.112655
17	-2008.417780	1.112654
18	-2008.972601	1.112654
19	-2009.527422	1.112653
20	-2010.082243	1.112652
21	-2010.637063	1.112651
22	-2011.191884	1.112651
23	-2011.746705	1.112650
24	-2012.301526	1.109518
25	-2012.856346	0.913598
26	-2013.411167	0.419041
27	-2013.965988	0.533798
28	-2014.520809	0.419040
29	-2015.075630	0.419039
30	-2015.630450	0.418567
31	-2016.185271	0.378172
32	-2016.740092	0.285095
33	-2017.294913	0.166050
34	-2017.849734	0.133722
35	-2018.404554	0.133722
36	-2018.959375	0.133722
37	-2019.514196	0.133722
38	-2020.069017	0.133722
39	-2020.623838	0.133722
40	-2021.178658	0.133722
41	-2021.733479	0.133722
42	-2022.288300	0.133722
43	-2022.843121	0.133722
44	-2023.397942	0.133722
45	-2023.952762	0.133722
46	-2024.507583	0.133721
47	-2025.062404	0.133721
48	-2025.617225	-0.001754
bisection interval found by 1-dim search: [-2025.617225,-2025.062404]
No.158	 toolpath -2026.506890	[r = -2025.615599] is calculated within 7.158748s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1997.874560	3.658503
1	-1998.429380	3.322674
2	-1998.984201	2.639701
3	-1999.539022	2.447162
4	-2000.093843	2.344069
5	-2000.648664	1.973151
6	-2001.203484	1.973150
7	-2001.758305	1.973149
8	-2002.313126	1.973148
9	-2002.867947	1.973147
10	-2003.422768	1.973146
11	-2003.977588	1.973145
12	-2004.532409	1.973144
13	-2005.087230	1.964619
14	-2005.642051	1.855038
15	-2006.196871	1.276749
16	-2006.751692	1.112658
17	-2007.306513	1.112657
18	-2007.861334	1.112656
19	-2008.416155	1.112656
20	-2008.970975	1.112655
21	-2009.525796	1.112654
22	-2010.080617	1.112654
23	-2010.635438	1.112653
24	-2011.190259	1.109521
25	-2011.745079	0.913601
26	-2012.299900	0.419043
27	-2012.854721	0.533796
28	-2013.409542	0.419042
29	-2013.964363	0.419042
30	-2014.519183	0.418569
31	-2015.074004	0.378716
32	-2015.628825	0.285097
33	-2016.183646	0.166052
34	-2016.738467	0.133723
35	-2017.293287	0.133723
36	-2017.848108	0.133723
37	-2018.402929	0.133722
38	-2018.957750	0.133722
39	-2019.512571	0.133722
40	-2020.067391	0.133722
41	-2020.622212	0.133722
42	-2021.177033	0.133722
43	-2021.731854	0.133722
44	-2022.286675	0.133722
45	-2022.841495	0.133722
46	-2023.396316	0.133722
47	-2023.951137	0.133722
48	-2024.505958	-0.001754
bisection interval found by 1-dim search: [-2024.505958,-2023.951137]
No.159	 toolpath -2025.395623	[r = -2024.505416] is calculated within 6.722343s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1996.764376	3.658509
1	-1997.319197	3.322680
2	-1997.874018	2.639706
3	-1998.428839	2.447167
4	-1998.983659	2.342894
5	-1999.538480	1.973155
6	-2000.093301	1.973154
7	-2000.648122	1.973153
8	-2001.202943	1.973152
9	-2001.757763	1.973151
10	-2002.312584	1.973150
11	-2002.867405	1.973149
12	-2003.422226	1.973148
13	-2003.977046	1.964623
14	-2004.531867	1.855042
15	-2005.086688	1.273521
16	-2005.641509	1.112661
17	-2006.196330	1.112660
18	-2006.751150	1.112659
19	-2007.305971	1.112659
20	-2007.860792	1.112658
21	-2008.415613	1.112657
22	-2008.970434	1.112656
23	-2009.525254	1.112656
24	-2010.080075	1.109524
25	-2010.634896	0.913603
26	-2011.189717	0.419045
27	-2011.744538	0.533794
28	-2012.299358	0.419044
29	-2012.854179	0.419044
30	-2013.409000	0.418571
31	-2013.963821	0.378176
32	-2014.518642	0.285099
33	-2015.073462	0.166054
34	-2015.628283	0.133723
35	-2016.183104	0.133723
36	-2016.737925	0.133723
37	-2017.292746	0.133723
38	-2017.847566	0.133723
39	-2018.402387	0.133723
40	-2018.957208	0.133723
41	-2019.512029	0.133722
42	-2020.066850	0.133722
43	-2020.621670	0.133722
44	-2021.176491	0.133722
45	-2021.731312	0.133722
46	-2022.286133	0.133722
47	-2022.840953	0.133722
48	-2023.395774	-0.001753
bisection interval found by 1-dim search: [-2023.395774,-2022.840953]
No.160	 toolpath -2024.285440	[r = -2023.394149] is calculated within 6.572639s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1995.653109	3.658514
1	-1996.207930	3.322685
2	-1996.762751	2.639711
3	-1997.317572	2.447172
4	-1997.872392	2.344079
5	-1998.427213	1.973159
6	-1998.982034	1.973158
7	-1999.536855	1.973157
8	-2000.091675	1.973156
9	-2000.646496	1.973155
10	-2001.201317	1.973154
11	-2001.756138	1.973153
12	-2002.310959	1.973152
13	-2002.865779	1.964627
14	-2003.420600	1.855046
15	-2003.975421	1.276756
16	-2004.530242	1.112664
17	-2005.085063	1.112663
18	-2005.639883	1.112662
19	-2006.194704	1.112662
20	-2006.749525	1.112661
21	-2007.304346	1.112660
22	-2007.859167	1.112659
23	-2008.413987	1.112659
24	-2008.968808	1.109527
25	-2009.523629	0.913606
26	-2010.078450	0.419048
27	-2010.633271	0.533792
28	-2011.188091	0.419047
29	-2011.742912	0.419046
30	-2012.297733	0.418573
31	-2012.852554	0.378721
32	-2013.407375	0.285101
33	-2013.962195	0.166056
34	-2014.517016	0.133723
35	-2015.071837	0.133723
36	-2015.626658	0.133723
37	-2016.181479	0.133723
38	-2016.736299	0.133723
39	-2017.291120	0.133723
40	-2017.845941	0.133723
41	-2018.400762	0.133723
42	-2018.955582	0.133723
43	-2019.510403	0.133723
44	-2020.065224	0.133723
45	-2020.620045	0.133722
46	-2021.174866	0.133722
47	-2021.729686	0.133722
48	-2022.284507	-0.001753
bisection interval found by 1-dim search: [-2022.284507,-2021.729686]
No.161	 toolpath -2023.174173	[r = -2022.283965] is calculated within 6.604255s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1994.542926	3.658520
1	-1995.097747	3.322691
2	-1995.652567	2.639717
3	-1996.207388	2.447177
4	-1996.762209	2.342905
5	-1997.317030	1.973164
6	-1997.871850	1.973163
7	-1998.426671	1.973162
8	-1998.981492	1.973160
9	-1999.536313	1.973159
10	-2000.091134	1.973158
11	-2000.645954	1.973157
12	-2001.200775	1.973156
13	-2001.755596	1.964631
14	-2002.310417	1.855050
15	-2002.865238	1.273529
16	-2003.420058	1.112667
17	-2003.974879	1.112666
18	-2004.529700	1.112665
19	-2005.084521	1.112664
20	-2005.639342	1.112664
21	-2006.194162	1.112663
22	-2006.748983	1.112662
23	-2007.303804	1.112662
24	-2007.858625	1.109530
25	-2008.413446	0.913609
26	-2008.968266	0.419050
27	-2009.523087	0.533790
28	-2010.077908	0.419049
29	-2010.632729	0.419048
30	-2011.187550	0.418576
31	-2011.742370	0.378180
32	-2012.297191	0.285103
33	-2012.852012	0.166058
34	-2013.406833	0.133724
35	-2013.961654	0.133724
36	-2014.516474	0.133723
37	-2015.071295	0.133723
38	-2015.626116	0.133723
39	-2016.180937	0.133723
40	-2016.735757	0.133723
41	-2017.290578	0.133723
42	-2017.845399	0.133723
43	-2018.400220	0.133723
44	-2018.955041	0.133723
45	-2019.509861	0.133723
46	-2020.064682	0.133723
47	-2020.619503	0.133723
48	-2021.174324	-0.001753
bisection interval found by 1-dim search: [-2021.174324,-2020.619503]
No.162	 toolpath -2022.063989	[r = -2021.172698] is calculated within 6.566429s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1993.431659	3.658525
1	-1993.986479	3.322696
2	-1994.541300	2.639722
3	-1995.096121	2.447182
4	-1995.650942	2.344089
5	-1996.205763	1.973168
6	-1996.760583	1.973167
7	-1997.315404	1.973166
8	-1997.870225	1.973165
9	-1998.425046	1.973164
10	-1998.979867	1.973163
11	-1999.534687	1.973162
12	-2000.089508	1.973160
13	-2000.644329	1.964635
14	-2001.199150	1.855054
15	-2001.753971	1.276764
16	-2002.308791	1.112670
17	-2002.863612	1.112669
18	-2003.418433	1.112668
19	-2003.973254	1.112667
20	-2004.528075	1.112667
21	-2005.082895	1.112666
22	-2005.637716	1.112665
23	-2006.192537	1.112664
24	-2006.747358	1.109532
25	-2007.302179	0.913612
26	-2007.856999	0.419052
27	-2008.411820	0.533788
28	-2008.966641	0.419051
29	-2009.521462	0.419050
30	-2010.076283	0.418578
31	-2010.631103	0.378725
32	-2011.185924	0.285105
33	-2011.740745	0.166059
34	-2012.295566	0.133724
35	-2012.850386	0.133724
36	-2013.405207	0.133724
37	-2013.960028	0.133724
38	-2014.514849	0.133724
39	-2015.069670	0.133724
40	-2015.624490	0.133723
41	-2016.179311	0.133723
42	-2016.734132	0.133723
43	-2017.288953	0.133723
44	-2017.843774	0.133723
45	-2018.398594	0.133723
46	-2018.953415	0.133723
47	-2019.508236	0.133723
48	-2020.063057	-0.001753
bisection interval found by 1-dim search: [-2020.063057,-2019.508236]
No.163	 toolpath -2020.952722	[r = -2020.062515] is calculated within 6.622755s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1992.321475	3.658531
1	-1992.876296	3.322702
2	-1993.431117	2.639727
3	-1993.985938	2.447188
4	-1994.540758	2.342915
5	-1995.095579	1.973172
6	-1995.650400	1.973171
7	-1996.205221	1.973170
8	-1996.760042	1.973169
9	-1997.314862	1.973168
10	-1997.869683	1.973167
11	-1998.424504	1.973166
12	-1998.979325	1.973165
13	-1999.534146	1.964639
14	-2000.088966	1.855058
15	-2000.643787	1.273537
16	-2001.198608	1.112672
17	-2001.753429	1.112672
18	-2002.308250	1.112671
19	-2002.863070	1.112670
20	-2003.417891	1.112670
21	-2003.972712	1.112669
22	-2004.527533	1.112668
23	-2005.082354	1.112667
24	-2005.637174	1.109535
25	-2006.191995	0.913615
26	-2006.746816	0.419054
27	-2007.301637	0.533786
28	-2007.856458	0.419053
29	-2008.411278	0.419053
30	-2008.966099	0.418580
31	-2009.520920	0.378184
32	-2010.075741	0.285107
33	-2010.630561	0.166061
34	-2011.185382	0.133724
35	-2011.740203	0.133724
36	-2012.295024	0.133724
37	-2012.849845	0.133724
38	-2013.404665	0.133724
39	-2013.959486	0.133724
40	-2014.514307	0.133724
41	-2015.069128	0.133724
42	-2015.623949	0.133724
43	-2016.178769	0.133724
44	-2016.733590	0.133723
45	-2017.288411	0.133723
46	-2017.843232	0.133723
47	-2018.398053	0.133723
48	-2018.952873	-0.001753
bisection interval found by 1-dim search: [-2018.952873,-2018.398053]
No.164	 toolpath -2019.842539	[r = -2018.951248] is calculated within 6.925221s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1991.210208	3.658536
1	-1991.765029	3.322707
2	-1992.319850	2.639733
3	-1992.874671	2.447193
4	-1993.429491	2.344099
5	-1993.984312	1.973176
6	-1994.539133	1.973175
7	-1995.093954	1.973174
8	-1995.648775	1.973173
9	-1996.203595	1.973172
10	-1996.758416	1.973171
11	-1997.313237	1.973170
12	-1997.868058	1.973169
13	-1998.422879	1.964643
14	-1998.977699	1.855062
15	-1999.532520	1.276772
16	-2000.087341	1.112675
17	-2000.642162	1.112675
18	-2001.196983	1.112674
19	-2001.751803	1.112673
20	-2002.306624	1.112672
21	-2002.861445	1.112672
22	-2003.416266	1.112671
23	-2003.971086	1.112670
24	-2004.525907	1.109538
25	-2005.080728	0.913617
26	-2005.635549	0.419057
27	-2006.190370	0.533784
28	-2006.745190	0.419055
29	-2007.300011	0.419055
30	-2007.854832	0.418582
31	-2008.409653	0.378729
32	-2008.964474	0.285109
33	-2009.519294	0.166063
34	-2010.074115	0.133725
35	-2010.628936	0.133724
36	-2011.183757	0.133724
37	-2011.738578	0.133724
38	-2012.293398	0.133724
39	-2012.848219	0.133724
40	-2013.403040	0.133724
41	-2013.957861	0.133724
42	-2014.512682	0.133724
43	-2015.067502	0.133724
44	-2015.622323	0.133724
45	-2016.177144	0.133724
46	-2016.731965	0.133724
47	-2017.286786	0.133724
48	-2017.841606	-0.001752
bisection interval found by 1-dim search: [-2017.841606,-2017.286786]
No.165	 toolpath -2018.731272	[r = -2017.841065] is calculated within 6.608429s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1990.100025	3.658542
1	-1990.654846	3.322713
2	-1991.209666	2.639738
3	-1991.764487	2.447198
4	-1992.319308	2.342925
5	-1992.874129	1.973180
6	-1993.428950	1.973179
7	-1993.983770	1.973178
8	-1994.538591	1.973177
9	-1995.093412	1.973176
10	-1995.648233	1.973175
11	-1996.203054	1.973174
12	-1996.757874	1.973173
13	-1997.312695	1.964648
14	-1997.867516	1.855066
15	-1998.422337	1.273544
16	-1998.977158	1.112678
17	-1999.531978	1.112677
18	-2000.086799	1.112677
19	-2000.641620	1.112676
20	-2001.196441	1.112675
21	-2001.751262	1.112675
22	-2002.306082	1.112674
23	-2002.860903	1.112673
24	-2003.415724	1.109541
25	-2003.970545	0.913620
26	-2004.525365	0.419059
27	-2005.080186	0.533782
28	-2005.635007	0.419058
29	-2006.189828	0.419057
30	-2006.744649	0.418584
31	-2007.299469	0.378189
32	-2007.854290	0.285111
33	-2008.409111	0.166065
34	-2008.963932	0.133725
35	-2009.518753	0.133725
36	-2010.073573	0.133725
37	-2010.628394	0.133725
38	-2011.183215	0.133725
39	-2011.738036	0.133724
40	-2012.292857	0.133724
41	-2012.847677	0.133724
42	-2013.402498	0.133724
43	-2013.957319	0.133724
44	-2014.512140	0.133724
45	-2015.066961	0.133724
46	-2015.621781	0.133724
47	-2016.176602	0.133724
48	-2016.731423	-0.001752
bisection interval found by 1-dim search: [-2016.731423,-2016.176602]
No.166	 toolpath -2017.621089	[r = -2016.729797] is calculated within 6.671142s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1988.988758	3.658547
1	-1989.543579	3.322718
2	-1990.098399	2.639743
3	-1990.653220	2.447203
4	-1991.208041	2.344110
5	-1991.762862	1.973184
6	-1992.317683	1.973183
7	-1992.872503	1.973182
