The time spent in the parallel computing activating process is 0.000986s.
-----
No.1	 toolpath -517.894901	[r = -600.000000] is calculated within 0.029967s.
6	-107.680526	2.522719
7	-108.372867	2.444408
8	-109.065208	2.366284
9	-109.757549	2.282483
10	-110.449891	2.187890
11	-111.142232	2.077388
12	-111.834573	1.946677
13	-112.526914	1.798777
14	-113.219256	1.640309
15	-113.911597	1.477372
16	-114.603938	1.314478
17	-115.296280	1.157598
18	-115.988621	1.010303
19	-116.680962	0.877590
20	-117.373303	0.762099
21	-118.065645	0.725006
22	-118.757986	0.628707
23	-119.450327	0.542656
24	-120.142668	0.464666
25	-120.835010	0.392098
26	-121.527351	0.322807
27	-122.219692	0.253687
28	-122.912033	0.181864
29	-123.604375	0.105141
30	-124.296716	0.024404
31	-124.989057	-0.058146
bisection interval found by 1-dim search: [-124.989057,-124.296716]
No.32	 toolpath -102.551951	[r = -124.502931] is calculated within 8.865177s.
-----
initial linear search begins: 
No.	x	f(x)
0	-89.856087	1.631779
1	-90.549024	1.460824
2	-91.241961	1.298256
3	-91.934898	1.149293
4	-92.627834	1.017275
5	-93.320771	0.977020
6	-94.013708	0.864950
7	-94.706645	0.764440
8	-95.399582	0.672598
9	-96.092519	0.586763
10	-96.785456	0.558631
11	-97.478393	0.477454
12	-98.171329	0.396777
13	-98.864266	0.313208
14	-99.557203	0.224209
15	-100.250140	0.131335
16	-100.943077	0.098059
17	-101.636014	0.003954
18	-102.328951	-0.086837
bisection interval found by 1-dim search: [-102.328951,-101.636014]
No.33	 toolpath -89.728279	[r = -101.666465] is calculated within 8.087411s.
-----
initial linear search begins: 
No.	x	f(x)
0	-66.976733	1.539493
1	-67.670527	1.411465
2	-68.364322	1.294908
3	-69.058117	1.188350
4	-69.751911	1.088330
5	-70.445706	0.992842
6	-71.139501	0.899221
7	-71.833295	0.870130
8	-72.527090	0.775034
9	-73.220885	0.674823
10	-73.914679	0.570221
11	-74.608474	0.463265
12	-75.302269	0.356919
13	-75.996063	0.324596
14	-76.689858	0.224307
15	-77.383652	0.132788
16	-78.077447	0.052379
17	-78.771242	-0.014698
bisection interval found by 1-dim search: [-78.771242,-78.077447]
No.34	 toolpath -69.926586	[r = -78.607956] is calculated within 7.564140s.
-----
initial linear search begins: 
No.	x	f(x)
0	-43.883744	1.767068
1	-44.578228	1.652732
2	-45.272713	1.543666
3	-45.967197	1.437856
4	-46.661681	1.331908
5	-47.356165	1.222902
6	-48.050650	1.108375
7	-48.745134	0.990128
8	-49.439618	0.950165
9	-50.134102	0.831427
10	-50.828587	0.715000
11	-51.523071	0.605332
12	-52.217555	0.504874
13	-52.912039	0.417407
14	-53.606523	0.343389
15	-54.301008	0.279054
16	-54.995492	0.221128
17	-55.689976	0.166444
18	-56.384460	0.148599
19	-57.078945	0.092668
20	-57.773429	0.031712
21	-58.467913	-0.038099
bisection interval found by 1-dim search: [-58.467913,-57.773429]
No.35	 toolpath -51.322423	[r = -58.103716] is calculated within 8.128099s.
-----
initial linear search begins: 
No.	x	f(x)
0	-23.356272	2.038020
1	-24.051221	1.920694
2	-24.746170	1.804173
3	-25.441119	1.761476
4	-26.136068	1.641053
5	-26.831016	1.515136
6	-27.525965	1.385301
7	-28.220914	1.255181
8	-28.915863	1.127887
9	-29.610812	1.007239
10	-30.305761	0.895603
11	-31.000710	0.796365
12	-31.695659	0.710792
13	-32.390607	0.635522
14	-33.085556	0.566829
15	-33.780505	0.501243
16	-34.475454	0.478690
17	-35.170403	0.412330
18	-35.865352	0.340639
19	-36.560301	0.260556
20	-37.255250	0.170410
21	-37.950198	0.074728
22	-38.645147	-0.020642
bisection interval found by 1-dim search: [-38.645147,-37.950198]
No.36	 toolpath -33.100822	[r = -38.491091] is calculated within 8.088327s.
-----
initial linear search begins: 
No.	x	f(x)
0	-3.727955	2.362838
1	-4.423218	2.313745
2	-5.118481	2.186505
3	-5.813743	2.054391
4	-6.509006	1.916939
5	-7.204269	1.776737
6	-7.899532	1.636760
7	-8.594794	1.500892
8	-9.290057	1.371517
9	-9.985320	1.252350
10	-10.680583	1.146030
11	-11.375845	1.053047
12	-12.071108	0.969634
13	-12.766371	0.892094
14	-13.461633	0.816963
15	-14.156896	0.740829
16	-14.852159	0.660147
17	-15.547422	0.628148
18	-16.242684	0.535002
19	-16.937947	0.432921
20	-17.633210	0.326927
21	-18.328472	0.221853
22	-19.023735	0.123560
23	-19.718998	0.036244
24	-20.414261	-0.036637
bisection interval found by 1-dim search: [-20.414261,-19.718998]
No.37	 toolpath -15.548529	[r = -20.044223] is calculated within 8.264770s.
-----
initial linear search begins: 
No.	x	f(x)
0	14.727853	2.734589
1	14.032412	2.597338
2	13.336970	2.454071
3	12.641529	2.307340
4	11.946087	2.157328
5	11.250646	2.007908
6	10.555204	1.862271
7	9.859763	1.725100
8	9.164321	1.598498
9	8.468880	1.485009
10	7.773438	1.443464
11	7.077997	1.347246
12	6.382555	1.258742
13	5.687114	1.173901
14	4.991672	1.089316
15	4.296230	1.001484
16	3.600789	0.907164
17	2.905347	0.802399
18	2.209906	0.689405
19	1.514464	0.573383
20	0.819023	0.460405
21	0.123581	0.354482
22	-0.571860	0.260834
23	-1.267302	0.182162
24	-1.962743	0.120291
25	-2.658185	0.070659
26	-3.353626	0.030388
27	-4.049068	-0.003944
bisection interval found by 1-dim search: [-4.049068,-3.353626]
No.38	 toolpath -0.334220	[r = -3.966892] is calculated within 8.552120s.
-----
initial linear search begins: 
No.	x	f(x)
0	30.808381	3.047569
1	30.112875	2.898718
2	29.417370	2.745161
3	28.721865	2.588251
4	28.026359	2.430012
5	27.330854	2.273602
6	26.635348	2.123903
7	25.939843	1.983877
8	25.244337	1.856214
9	24.548832	1.742413
10	23.853326	1.639194
11	23.157821	1.542771
12	22.462315	1.449612
13	21.766810	1.356782
14	21.071305	1.260233
15	20.375799	1.218248
16	19.680294	1.109819
17	18.984788	0.991823
18	18.289283	0.868399
19	17.593777	0.744968
20	16.898272	0.627594
21	16.202766	0.519960
22	15.507261	0.426842
23	14.811755	0.350147
24	14.116250	0.287767
25	13.420745	0.236235
26	12.725239	0.191800
27	12.029734	0.151810
28	11.334228	0.113161
29	10.638723	0.072749
30	9.943217	0.025044
31	9.247712	-0.031969
bisection interval found by 1-dim search: [9.247712,9.943217]
No.39	 toolpath 12.839035	[r = 9.623312] is calculated within 8.721350s.
-----
-----
No.39	 toolpath point at [r = 0] is calculated within 2.039410s.
-----
The toolpath concentric optimization process causes 315.102548 seconds.
The time spent in the spiral toolpath generation process is 0.724230s.
close all; save data.mat
s6_post_process
s4_optim_2D_aspheric_actual_tip_multi_iter
