//X Y Z Nx Ny Nz
-0.92978954 -2.31634951 4.33030987 -0.208270 -0.462988 0.861548
-1.07212031 -2.24937606 4.33186483 -0.208270 -0.462988 0.861548
-1.09239185 -2.17976499 4.36312962 -0.196367 -0.441457 0.875532
-1.05582404 -2.23080635 4.34564543 -0.196367 -0.441457 0.875532
-0.90487987 -2.17297101 4.40833330 -0.196367 -0.441457 0.875532
-2.02437997 -3.09863448 3.35802865 -0.417618 -0.623931 0.660535
-1.98619926 -3.08151603 3.39826941 -0.417618 -0.623931 0.660535
-2.07058477 -3.06582761 3.35982728 -0.417618 -0.623931 0.660535
-2.13223028 -3.24677110 3.14433098 -0.428675 -0.638842 0.638842
-2.20852470 -3.22623158 3.11378360 -0.428675 -0.638842 0.638842
-2.22625542 -3.17391372 3.15422916 -0.428675 -0.638842 0.638842
-0.77992994 -1.83974683 4.58072329 -0.137834 -0.366165 0.920285
-0.64551216 -1.91507709 4.57092619 -0.137834 -0.366165 0.920285
-0.66093743 -1.84950161 4.59466791 -0.137834 -0.366165 0.920285
-0.66584504 -1.98683691 4.53719044 -0.151463 -0.392106 0.907365
-0.84681737 -1.86461389 4.55961609 -0.151463 -0.392106 0.907365
-0.85845613 -1.92913735 4.52983522 -0.151463 -0.392106 0.907365
-1.74937809 -2.83146596 3.72887087 -0.364572 -0.577103 0.730780
-1.76251507 -2.81573200 3.73478150 -0.364572 -0.577103 0.730780
-1.81878877 -2.94290042 3.60625696 -0.364572 -0.577103 0.730780
-1.94629323 -2.97595620 3.51157808 -0.375612 -0.595403 0.710219
-1.83863354 -2.93819451 3.60010672 -0.375612 -0.595403 0.710219
-1.92250931 -2.95540047 3.54138422 -0.375612 -0.595403 0.710219
-0.41219935 -1.58730459 4.72034597 -0.093842 -0.313246 0.945024
-0.56436408 -1.63149083 4.69051743 -0.093842 -0.313246 0.945024
-0.57449448 -1.60346842 4.69879246 -0.093842 -0.313246 0.945024
-0.49664846 -1.42960286 4.76299477 -0.078643 -0.284920 0.955320
-0.32975024 -1.48724174 4.75971174 -0.078643 -0.284920 0.955320
-0.54722965 -1.43137908 4.75822878 -0.078643 -0.284920 0.955320
-1.55261898 -2.58361530 3.98542142 -0.309381 -0.521981 0.794871
-1.50773883 -2.56723213 4.01360273 -0.309381 -0.521981 0.794871
-1.44543827 -2.67766619 3.96513081 -0.309381 -0.521981 0.794871
-1.70597088 -2.72136354 3.82952547 -0.321632 -0.542454 0.776077
-1.61105812 -2.73625445 3.85832691 -0.321632 -0.542454 0.776077
-1.69742429 -2.63371086 3.89443302 -0.321632 -0.542454 0.776077
-2.50401688 -3.32780647 2.76389837 -0.519544 -0.654053 0.549808
-2.50772119 -3.24099183 2.86384797 -0.519544 -0.654053 0.549808
-2.53473568 -3.38453937 2.66601706 -0.528831 -0.666495 0.525473
-2.61764884 -3.30424905 2.68416595 -0.528831 -0.666495 0.525473
-2.73914289 -3.24856329 2.63232923 -0.528831 -0.666495 0.525473
-2.89970517 -3.18907976 2.53051281 -0.566981 -0.644373 0.513143
-2.83537316 -3.25532007 2.51854682 -0.566981 -0.644373 0.513143
-0.27281979 -1.02564025 4.88523293 -0.037531 -0.231239 0.972173
-0.22717911 -1.07558179 4.87510252 -0.037531 -0.231239 0.972173
-0.27022779 -1.10644674 4.86617899 -0.037531 -0.231239 0.972173
-0.05415289 -1.00387442 4.89482594 -0.022327 -0.203293 0.978863
-0.01963539 -0.97575086 4.90140200 -0.022327 -0.203293 0.978863
-0.05450915 -0.91713279 4.91272926 -0.022327 -0.203293 0.978863
-1.39261758 -2.26530766 4.23269176 -0.252188 -0.460052 0.851325
-1.28303146 -2.22590232 4.28638697 -0.252188 -0.460052 0.851325
-1.16009593 -2.25958800 4.30462408 -0.252188 -0.460052 0.851325
-1.33705997 -2.47389174 4.13111877 -0.264286 -0.480661 0.836133
-1.34442139 -2.37421131 4.18633032 -0.264286 -0.480661 0.836133
-1.26361799 -2.45354605 4.16620016 -0.264286 -0.480661 0.836133
-2.49331832 -3.06568384 3.06306601 -0.467540 -0.625063 0.625063
-2.24981022 -3.10567999 3.20621085 -0.467540 -0.625063 0.625063
-2.29945588 -3.09934664 3.17520595 -0.467540 -0.625063 0.625063
-2.39738870 -3.19833589 2.99890256 -0.478154 -0.639216 0.602306
-2.46405101 -3.11839962 3.03055692 -0.478154 -0.639216 0.602306
-0.99421340 -2.04054332 4.45184994 -0.207883 -0.414293 0.886085
-1.13347864 -1.97023726 4.45179510 -0.207883 -0.414293 0.886085
-1.12378824 -2.07614756 4.40469360 -0.207883 -0.414293 0.886085
-1.05624092 -1.94954205 4.47861624 -0.195847 -0.387341 0.900895
-0.96121031 -1.91121018 4.51576424 -0.195847 -0.387341 0.900895
-0.95340854 -2.02895927 4.46666431 -0.195847 -0.387341 0.900895
-2.09604836 -2.98650622 3.41475272 -0.428099 -0.601337 0.674630
-2.16383100 -2.94254613 3.41091204 -0.428099 -0.601337 0.674630
-2.12028718 -3.01409030 3.37484193 -0.428099 -0.601337 0.674630
-2.09817171 -2.93806171 3.45480990 -0.416503 -0.585759 0.695278
-2.11828208 -2.90836525 3.46768022 -0.416503 -0.585759 0.695278
-2.07137442 -2.85732985 3.53860641 -0.416503 -0.585759 0.695278
-0.75377512 -1.56104505 4.68684292 -0.137077 -0.310799 0.940539
-0.62779963 -1.61682665 4.68682957 -0.137077 -0.310799 0.940539
-0.60748029 -1.47012424 4.73842096 -0.137077 -0.310799 0.940539
-0.77844888 -1.64243090 4.65472841 -0.150986 -0.336602 0.929464
-0.69117057 -1.71810603 4.64146185 -0.150986 -0.336602 0.929464
-0.84627581 -1.75729239 4.60182667 -0.150986 -0.336602 0.929464
-1.84189451 -2.75993276 3.73638391 -0.374261 -0.554038 0.743620
-1.89503253 -2.80216169 3.67815137 -0.374261 -0.554038 0.743620
-1.92234993 -2.63695478 3.78589058 -0.361844 -0.533841 0.764253
-1.87600112 -2.66752601 3.78654647 -0.361844 -0.533841 0.764253
-1.71585429 -2.76309943 3.79585600 -0.361844 -0.533841 0.764253
-0.44113821 -1.12529147 4.84854889 -0.078677 -0.228538 0.970351
-0.34662357 -1.13701773 4.85356045 -0.078677 -0.228538 0.970351
-0.39101049 -1.10817242 4.85673761 -0.078677 -0.228538 0.970351
-0.36620513 -1.31925619 4.80672646 -0.093718 -0.258047 0.961576
-0.36703596 -1.25338578 4.82429457 -0.093718 -0.258047 0.961576
-0.48261023 -1.26760781 4.80914831 -0.093718 -0.258047 0.961576
-1.70552862 -2.49954224 3.97809410 -0.321672 -0.495977 0.806557
-1.56480658 -2.52582479 4.01786041 -0.321672 -0.495977 0.806557
-1.54556000 -2.53651810 4.01892042 -0.321672 -0.495977 0.806557
-1.53331864 -2.39363074 4.10949755 -0.309082 -0.475390 0.823695
-1.61596549 -2.39083576 4.08018875 -0.309082 -0.475390 0.823695
-1.43424320 -2.46885967 4.10313320 -0.309082 -0.475390 0.823695
-2.61526680 -3.07746983 2.94295764 -0.520782 -0.621904 0.584826
-2.55472231 -3.10741377 2.96498489 -0.520782 -0.621904 0.584826
-2.61361408 -3.06689739 2.95563126 -0.520782 -0.621904 0.584826
-2.71009803 -3.12748384 2.80195498 -0.528449 -0.633125 0.565592
-2.60008454 -3.16799235 2.85968971 -0.528449 -0.633125 0.565592
-0.24864471 -0.76541740 4.93298912 -0.036105 -0.173539 0.984165
-0.28565457 -0.83503956 4.91934633 -0.036105 -0.173539 0.984165
-0.12616165 -0.92667735 4.90907717 -0.036105 -0.173539 0.984165
-0.05832797 -0.83421874 4.92773628 -0.021429 -0.145493 0.989127
-0.00610723 -0.75065321 4.94112825 -0.021429 -0.145493 0.989127
-0.03057383 -0.63918525 4.95691586 -0.021429 -0.145493 0.989127
-1.25311232 -2.00310159 4.40308285 -0.251105 -0.410488 0.876610
-1.24183834 -2.10434771 4.35911274 -0.251105 -0.410488 0.876610
-1.34944391 -2.03703260 4.35955906 -0.251105 -0.410488 0.876610
-1.41616082 -2.15649605 4.28028297 -0.266540 -0.434079 0.860542
-1.33626246 -2.16116619 4.30253935 -0.266540 -0.434079 0.860542
-1.36977530 -2.08857965 4.32867479 -0.266540 -0.434079 0.860542
-2.42039895 -2.96457386 3.21343946 -0.478154 -0.602306 0.639216
-2.46576166 -2.97963905 3.16515303 -0.478154 -0.602306 0.639216
-2.40902710 -3.03828239 3.15244102 -0.478154 -0.602306 0.639216
-2.32295394 -2.89289808 3.34807420 -0.470553 -0.587773 0.658105
-2.26584125 -2.87277198 3.40664363 -0.470553 -0.587773 0.658105
-1.14826453 -1.70515764 4.55657339 -0.209362 -0.362413 0.908198
-0.99904484 -1.76273632 4.56801319 -0.209362 -0.362413 0.908198
-1.08477151 -1.89709187 4.49492407 -0.209362 -0.362413 0.908198
-0.92767829 -1.77837133 4.57796383 -0.194500 -0.336470 0.921389
-1.14001429 -1.66001189 4.57603788 -0.194500 -0.336470 0.921389
-0.88309699 -1.74625027 4.59910393 -0.194500 -0.336470 0.921389
-2.18033123 -2.66125703 3.62561369 -0.416776 -0.541973 0.729769
-2.00902343 -2.68358445 3.70700622 -0.416776 -0.541973 0.729769
-2.07585812 -2.73300767 3.63197207 -0.416776 -0.541973 0.729769
-2.12645888 -2.84353352 3.51632929 -0.429093 -0.561632 0.707424
-2.09870696 -2.82618117 3.54680085 -0.429093 -0.561632 0.707424
-2.15620685 -2.75861168 3.56552076 -0.429093 -0.561632 0.707424
-0.69635403 -1.25622225 4.78590298 -0.138509 -0.257231 0.956372
-0.73694438 -1.32960975 4.76039028 -0.138509 -0.257231 0.956372
-0.69245106 -1.19682980 4.80237961 -0.138509 -0.257231 0.956372
-0.78315043 -1.40424836 4.73104572 -0.152668 -0.282368 0.947080
-0.85173666 -1.39885974 4.72165442 -0.152668 -0.282368 0.947080
-0.76919734 -1.41429687 4.73027658 -0.152668 -0.282368 0.947080
-1.93790269 -2.43874264 3.90935111 -0.373736 -0.509640 0.774976
-1.86171222 -2.53021502 3.88607264 -0.373736 -0.509640 0.774976
-1.76668274 -2.49397469 3.95378757 -0.364613 -0.489899 0.791869
-1.82846498 -2.42956257 3.96521330 -0.364613 -0.489899 0.791869
-2.85443807 -3.15571022 2.62089944 -0.576057 -0.623358 0.528756
-2.92739654 -3.11412835 2.59035349 -0.576057 -0.623358 0.528756
-2.96934295 -3.00827312 2.66962671 -0.569905 -0.613874 0.546230
-2.76111341 -3.18810391 2.68455100 -0.569905 -0.613874 0.546230
-2.76723933 -3.13269162 2.74043322 -0.569905 -0.613874 0.546230
-3.02965713 -3.02066588 2.58572912 -0.615135 -0.594911 0.517387
-3.01011968 -3.10061693 2.51356530 -0.594911 -0.615135 0.517387
-0.56412178 -0.88083059 4.88851357 -0.095601 -0.202376 0.974631
-0.38762644 -1.04517961 4.87165165 -0.095601 -0.202376 0.974631
-0.52664077 -0.93924510 4.88007784 -0.095601 -0.202376 0.974631
-0.41431370 -0.85533845 4.90551519 -0.080707 -0.172256 0.981740
-0.34615022 -0.84402519 4.91306114 -0.080707 -0.172256 0.981740
-0.32595804 -0.93637508 4.89842129 -0.080707 -0.172256 0.981740
-1.45465624 -2.09949827 4.29592657 -0.308304 -0.426048 0.850548
-1.50565028 -2.11872864 4.26777887 -0.308304 -0.426048 0.850548
-1.66715276 -2.13462758 4.20122147 -0.320750 -0.449050 0.833950
-1.70147252 -2.15129495 4.17903376 -0.320750 -0.449050 0.833950
-1.70021152 -2.33420229 4.08089542 -0.320750 -0.449050 0.833950
-2.69177651 -2.91604280 3.03845882 -0.529052 -0.600043 0.600043
-2.63682508 -2.97021556 3.03277493 -0.529052 -0.600043 0.600043
-2.55429268 -3.04897380 3.02684283 -0.529052 -0.600043 0.600043
-2.57985616 -2.99748945 3.05568957 -0.520782 -0.584826 0.621904
-2.51301885 -2.97863531 3.12947512 -0.520782 -0.584826 0.621904
-0.05086616 -0.56587237 4.96603537 -0.036931 -0.115268 0.992648
-0.25690001 -0.55695611 4.95953465 -0.036931 -0.115268 0.992648
-0.24874881 -0.56549609 4.95883512 -0.036931 -0.115268 0.992648
-0.14611402 -0.59868652 4.95871305 -0.036931 -0.115268 0.992648
-0.02878898 -0.38595417 4.98257875 -0.022659 -0.087399 0.995916
-0.12500791 -0.46571264 4.97349310 -0.022659 -0.087399 0.995916
-0.08446087 -0.50064868 4.97132492 -0.022659 -0.087399 0.995916
-1.17897427 -1.78864145 4.51503897 -0.251685 -0.357658 0.899297
-1.20803285 -1.86516619 4.47648811 -0.251685 -0.357658 0.899297
-1.15764761 -1.76033127 4.53226662 -0.251685 -0.357658 0.899297
-1.35361576 -1.95107222 4.39685631 -0.265145 -0.381989 0.885315
-1.34795272 -1.98377311 4.38444757 -0.265145 -0.381989 0.885315
-1.38679016 -1.82148898 4.44281149 -0.265145 -0.381989 0.885315
-2.41786885 -2.82359242 3.33948922 -0.480515 -0.564228 0.671381
-2.35584879 -2.81808376 3.38834476 -0.480515 -0.564228 0.671381
-2.44761682 -2.76218343 3.36980128 -0.480515 -0.564228 0.671381
-2.37780309 -2.71913600 3.45302653 -0.469564 -0.546432 0.693485
-2.36665368 -2.76786351 3.42205667 -0.469564 -0.546432 0.693485
-2.36516237 -2.77619791 3.41647792 -0.469564 -0.546432 0.693485
-1.05749273 -1.53287208 4.63678837 -0.210520 -0.306597 0.928267
-1.03999996 -1.52469170 4.64343691 -0.210520 -0.306597 0.928267
-1.04257011 -1.48923159 4.65460873 -0.210520 -0.306597 0.928267
-0.97731686 -1.44979346 4.68107986 -0.195132 -0.280935 0.939680
-0.87013388 -1.28764582 4.75190783 -0.195132 -0.280935 0.939680
-0.95172191 -1.42155004 4.69485664 -0.195132 -0.280935 0.939680
-2.14195013 -2.45089626 3.79204392 -0.417854 -0.499786 0.758691
-2.11903667 -2.45998144 3.79865479 -0.417854 -0.499786 0.758691
-2.22117519 -2.56744862 3.66775632 -0.427003 -0.519328 0.740248
-2.21818662 -2.53449917 3.69255519 -0.427003 -0.519328 0.740248
-2.18866205 -2.55121851 3.69791365 -0.427003 -0.519328 0.740248
-0.65523672 -0.98234475 4.85534525 -0.136755 -0.200660 0.970069
-0.58486181 -0.93835425 4.87442970 -0.136755 -0.200660 0.970069
-0.60940385 -0.94625974 4.86930990 -0.136755 -0.200660 0.970069
-0.83347178 -1.05401337 4.81399012 -0.150564 -0.226501 0.962303
-0.83799416 -1.21188354 4.77585936 -0.150564 -0.226501 0.962303
-0.78906161 -1.08329034 4.81406641 -0.150564 -0.226501 0.962303
-1.78203332 -2.31823301 4.05329084 -0.373669 -0.463477 0.803468
-1.95387065 -2.27470875 3.99816632 -0.373669 -0.463477 0.803468
-1.95604718 -2.27033377 3.99967575 -0.373669 -0.463477 0.803468
-1.72423291 -2.12554193 4.18334007 -0.363185 -0.442483 0.819942
-1.86294806 -2.21940780 4.07127905 -0.363185 -0.442483 0.819942
-1.94606793 -2.18634319 4.05228615 -0.363185 -0.442483 0.819942
-2.90105009 -2.93071914 2.82281375 -0.577185 -0.594111 0.560259
-2.82406139 -3.01126432 2.81679535 -0.577185 -0.594111 0.560259
-2.95820165 -2.85711741 2.84178257 -0.570558 -0.580716 0.580716
-2.80074143 -2.91330171 2.93987012 -0.570558 -0.580716 0.580716
-2.81701112 -2.92660236 2.91062975 -0.570558 -0.580716 0.580716
-0.46034110 -0.60602438 4.93886518 -0.079910 -0.114653 0.990186
-0.39620730 -0.57785565 4.94733667 -0.079910 -0.114653 0.990186
-0.40536830 -0.63889945 4.93946171 -0.079910 -0.114653 0.990186
-0.57174122 -0.81566805 4.89842033 -0.094322 -0.144467 0.985004
-0.51676732 -0.75276148 4.91289854 -0.094322 -0.144467 0.985004
-0.45012528 -0.66826886 4.93165588 -0.094322 -0.144467 0.985004
-1.64776325 -2.07521391 4.23758602 -0.319340 -0.399561 0.859287
-1.46732795 -2.03426623 4.32408476 -0.319340 -0.399561 0.859287
-1.67360389 -2.07516217 4.22795725 -0.319340 -0.399561 0.859287
-1.67958128 -1.86848223 4.32173252 -0.309375 -0.376432 0.873262
-1.67021108 -1.87312472 4.32303667 -0.309375 -0.376432 0.873262
-1.48532581 -1.97750819 4.34325266 -0.309375 -0.376432 0.873262
-2.74219894 -2.85357547 3.05473304 -0.528449 -0.565592 0.633125
-2.70238876 -2.85554719 3.08622956 -0.528449 -0.565592 0.633125
-2.71361566 -2.76962996 3.15331244 -0.528449 -0.565592 0.633125
-2.54881930 -2.70458174 3.34193754 -0.519544 -0.549808 0.654053
-2.50592327 -2.87129617 3.23617220 -0.519544 -0.549808 0.654053
-2.59167910 -2.70152140 3.31040931 -0.519544 -0.549808 0.654053
-0.12375981 -0.30225015 4.98636198 -0.037342 -0.058681 0.997578
-0.12386851 -0.32496795 4.98503494 -0.037342 -0.058681 0.997578
-0.05626784 -0.31595224 4.98802233 -0.037342 -0.058681 0.997578
-0.01058051 -0.02436890 4.99906015 -0.021524 -0.029724 0.999326
-0.05019590 -0.11124384 4.99566746 -0.021524 -0.029724 0.999326
-0.16691874 -0.10028972 4.99343777 -0.021524 -0.029724 0.999326
-1.23452067 -1.56725991 4.58151293 -0.252350 -0.304262 0.918555
-1.15933394 -1.57971489 4.59802866 -0.252350 -0.304262 0.918555
-1.26421094 -1.50678086 4.59340143 -0.252350 -0.304262 0.918555
-1.35937142 -1.69105518 4.50156307 -0.264991 -0.329408 0.906239
-1.41403246 -1.73039365 4.47123861 -0.264991 -0.329408 0.906239
-1.42171276 -1.58020973 4.52365255 -0.264991 -0.329408 0.906239
-2.29527974 -2.56432509 3.62345791 -0.470142 -0.506690 0.722656
-2.35621095 -2.56248307 3.58519006 -0.470142 -0.506690 0.722656
-2.46087980 -2.67587852 3.43057632 -0.477986 -0.524619 0.704488
-2.41338754 -2.62271357 3.50250435 -0.477986 -0.524619 0.704488
-0.91299069 -1.28981876 4.74223328 -0.210240 -0.254212 0.944021
-0.95951736 -1.31110287 4.72623634 -0.210240 -0.254212 0.944021
-1.14391255 -1.15828037 4.72638798 -0.210240 -0.254212 0.944021
-0.87641895 -1.25513744 4.75915575 -0.194616 -0.226829 0.954292
-1.02519393 -1.12443018 4.75968170 -0.194616 -0.226829 0.954292
-0.93127048 -1.14686370 4.77358961 -0.194616 -0.226829 0.954292
-2.15467715 -2.22505856 3.92208552 -0.416780 -0.455701 0.786531
-2.16745090 -2.27031970 3.88918471 -0.416780 -0.455701 0.786531
-2.04193735 -2.38002729 3.89192796 -0.429082 -0.474764 0.768432
-2.16251254 -2.33898640 3.85016608 -0.429082 -0.474764 0.768432
-2.17429042 -2.28282714 3.87825346 -0.429082 -0.474764 0.768432
-3.17110062 -2.88222766 2.57303262 -0.622145 -0.578308 0.527727
-3.11537337 -2.90933561 2.60889697 -0.622145 -0.578308 0.527727
-3.21089172 -2.82503247 2.58862782 -0.632822 -0.575446 0.518071
-3.04734826 -2.93078065 2.66514397 -0.617045 -0.573091 0.539280
-3.20682859 -2.79090834 2.63137293 -0.617045 -0.573091 0.539280
-0.74852276 -0.91000473 4.85611343 -0.150676 -0.170934 0.973693
-0.86254632 -0.82634604 4.85306644 -0.150676 -0.170934 0.973693
-0.84256446 -0.74803072 4.86999416 -0.150676 -0.170934 0.973693
-0.59551764 -0.59141070 4.92831612 -0.136835 -0.144232 0.980037
-0.60140443 -0.78760189 4.89875078 -0.136835 -0.144232 0.980037
-0.69119543 -0.65947121 4.90488863 -0.136835 -0.144232 0.980037
-1.81536198 -2.12892461 4.14088440 -0.375262 -0.416430 0.828109
-1.95469725 -1.99053335 4.14732361 -0.375262 -0.416430 0.828109
-1.97435331 -2.12140346 4.07270241 -0.375262 -0.416430 0.828109
-1.78244185 -1.92963731 4.25105906 -0.364860 -0.393047 0.844033
-1.78805423 -1.94276953 4.24252129 -0.364860 -0.393047 0.844033
-2.79166913 -2.84187984 3.01909828 -0.577185 -0.560259 0.594111
-2.93431401 -2.82761431 2.89384270 -0.577185 -0.560259 0.594111
-2.98073649 -2.82565308 2.85055017 -0.577185 -0.560259 0.594111
-2.86344528 -2.75331736 3.03200412 -0.569905 -0.546230 0.613874
-2.78223801 -2.69687939 3.15754151 -0.569905 -0.546230 0.613874
-2.82286263 -2.74290323 3.07890844 -0.569905 -0.546230 0.613874
-0.33819723 -0.40533200 4.97046280 -0.080796 -0.058660 0.995003
-0.47342479 -0.32029971 4.96455240 -0.080796 -0.058660 0.995003
-0.31354210 -0.22530958 4.98292875 -0.080796 -0.058660 0.995003
-0.51229048 -0.46957535 4.94845390 -0.095161 -0.085989 0.991741
-0.51628101 -0.53137505 4.94266701 -0.095161 -0.085989 0.991741
-0.49125075 -0.35787880 4.96022701 -0.095161 -0.085989 0.991741
-1.47647762 -1.65603983 4.47780848 -0.308711 -0.326607 0.893323
-1.46382213 -1.58691239 4.50733280 -0.308711 -0.326607 0.893323
-1.46084845 -1.64763296 4.48625755 -0.308711 -0.326607 0.893323
-1.62022877 -1.72669053 4.40028906 -0.319755 -0.350063 0.880462
-1.58295226 -1.77103055 4.39625406 -0.319755 -0.350063 0.880462
-1.66923273 -1.84341478 4.33606529 -0.319755 -0.350063 0.880462
-2.56326389 -2.56738901 3.43663311 -0.520487 -0.510445 0.684499
-2.66729712 -2.49220490 3.41356707 -0.520487 -0.510445 0.684499
-2.55400395 -2.53408003 3.46846604 -0.520487 -0.510445 0.684499
-2.64321780 -2.68453407 3.28362060 -0.530015 -0.526650 0.664623
-2.69555521 -2.67099667 3.25269365 -0.530015 -0.526650 0.664623
-2.59026170 -2.66309786 3.34269285 -0.530015 -0.526650 0.664623
-0.11826329 -0.02963554 4.99569988 -0.035367 0.001010 0.999374
-0.20423952 -0.02362511 4.99257374 -0.035367 0.001010 0.999374
-0.18514761 -0.07928778 4.99326801 -0.035367 0.001010 0.999374
-0.10421704 0.16711530 4.99408388 -0.030632 0.051758 0.998190
-0.08811934 0.27628410 4.98889208 -0.030632 0.051758 0.998190
-0.03961841 0.04779795 4.99807310 -0.027565 0.017355 0.999469
-0.10039999 0.09571210 4.99555779 -0.027565 0.017355 0.999469
-1.18212736 -1.28644526 4.68218040 -0.251563 -0.251563 0.934576
-1.36347532 -1.22995234 4.64838743 -0.251563 -0.251563 0.934576
-1.19621956 -1.24965370 4.68823624 -0.251563 -0.251563 0.934576
-1.20756149 -1.39071918 4.64657497 -0.264963 -0.276421 0.923789
-1.37182963 -1.32724285 4.61839581 -0.264963 -0.276421 0.923789
-1.36112416 -1.37246084 4.60793400 -0.264963 -0.276421 0.923789
-2.33530116 -2.32594419 3.75582981 -0.469149 -0.462565 0.752285
-2.24922919 -2.38439631 3.77355742 -0.469149 -0.462565 0.752285
-2.33056760 -2.29259729 3.77935648 -0.469149 -0.462565 0.752285
-2.45414042 -2.41011119 3.62539434 -0.478716 -0.482029 0.733811
-2.30209947 -2.44707060 3.70051003 -0.478716 -0.482029 0.733811
-2.48051715 -2.38773513 3.62286282 -0.478716 -0.482029 0.733811
-1.15126991 -0.98701990 4.76234722 -0.209090 -0.198436 0.957551
-0.95469600 -0.97452033 4.80782413 -0.209090 -0.198436 0.957551
-1.09866929 -1.09280908 4.75198221 -0.209090 -0.198436 0.957551
-1.09548748 -0.87256080 4.79806995 -0.196251 -0.170258 0.965659
-0.98469824 -0.93035418 4.81028605 -0.196251 -0.170258 0.965659
-0.92320728 -0.91093069 4.82614660 -0.196251 -0.170258 0.965659
-2.10880780 -2.16943550 3.97712016 -0.427921 -0.427921 0.796095
-2.20731616 -2.10043168 3.96133709 -0.427921 -0.427921 0.796095
-2.15077376 -2.09844518 3.99282360 -0.427921 -0.427921 0.796095
-2.07468557 -1.98528790 4.08990288 -0.417830 -0.408225 0.811647
-2.02421331 -2.01273036 4.10204172 -0.417830 -0.408225 0.811647
-3.01596022 -2.70013142 2.93157148 -0.617045 -0.539280 0.573091
-3.07758665 -2.73257208 2.83460379 -0.617045 -0.539280 0.573091
-3.08665109 -2.69114423 2.86392784 -0.617045 -0.539280 0.573091
-3.15566707 -2.75081396 2.72939134 -0.623707 -0.552716 0.552716
-3.10332441 -2.73299265 2.80626869 -0.623707 -0.552716 0.552716
-0.86784458 -0.66714483 4.87754583 -0.152408 -0.115830 0.981507
-0.79475880 -0.46689206 4.91226292 -0.152408 -0.115830 0.981507
-0.76151741 -0.59497273 4.90243721 -0.152408 -0.115830 0.981507
-0.59390020 -0.55736768 4.93241215 -0.138247 -0.086257 0.986634
-0.73070526 -0.36256120 4.93034267 -0.138247 -0.086257 0.986634
-0.67216378 -0.34236053 4.94028902 -0.138247 -0.086257 0.986634
-1.85937881 -1.86463964 4.24686527 -0.375230 -0.365888 0.851662
-1.75115561 -1.83852136 4.30580235 -0.375230 -0.365888 0.851662
-1.96024108 -1.88694715 4.19281435 -0.375230 -0.365888 0.851662
-1.75633550 -1.78275168 4.32587910 -0.364457 -0.342928 0.865778
-1.71174836 -1.65799630 4.39414787 -0.364457 -0.342928 0.865778
-1.75485063 -1.76181424 4.33481979 -0.364457 -0.342928 0.865778
-2.84121060 -2.66542077 3.13021946 -0.578117 -0.524182 0.625311
-2.97845101 -2.55529213 3.09590673 -0.578117 -0.524182 0.625311
-2.92758965 -2.65121770 3.06237864 -0.578117 -0.524182 0.625311
-2.75582433 -2.54450440 3.30404425 -0.570236 -0.509680 0.644249
-2.80977821 -2.62503290 3.19271922 -0.570236 -0.509680 0.644249
-2.89897537 -2.54738975 3.17533255 -0.570236 -0.509680 0.644249
-0.43201178 -0.18332985 4.97492790 -0.095026 -0.029491 0.995038
-0.54706168 -0.02928458 4.96850538 -0.095026 -0.029491 0.995038
-0.48188719 -0.14072585 4.97144032 -0.095026 -0.029491 0.995038
-0.43829787 0.05878243 4.97759342 -0.081042 0.001052 0.996710
-0.29689896 0.13443956 4.98893404 -0.081042 0.001052 0.996710
-0.39766508 -0.04939302 4.98085260 -0.081042 0.001052 0.996710
-1.64660549 -1.33318901 4.52684975 -0.307737 -0.272734 0.911545
-1.54170024 -1.39164233 4.54483223 -0.307737 -0.272734 0.911545
-1.48699093 -1.37593639 4.56803846 -0.307737 -0.272734 0.911545
-1.60576737 -1.49357522 4.48989820 -0.321371 -0.297675 0.898950
-1.55776751 -1.53738534 4.49250078 -0.321371 -0.297675 0.898950
-2.68939233 -2.29102755 3.53558421 -0.520152 -0.470298 0.712925
-2.56125879 -2.41961479 3.54447246 -0.520152 -0.470298 0.712925
-2.63675356 -2.32797742 3.54967713 -0.520152 -0.470298 0.712925
-2.68813229 -2.39776373 3.46387625 -0.530255 -0.486764 0.694183
-2.63752246 -2.48033285 3.44461060 -0.530255 -0.486764 0.694183
-0.23077303 0.38106334 4.97780848 -0.035137 0.058561 0.997665
-0.27974910 0.18526119 4.98748207 -0.035137 0.058561 0.997665
-0.23213094 0.20805186 4.98783684 -0.035137 0.058561 0.997665
-0.05930914 0.47843999 4.97492599 -0.027088 0.087767 0.995773
-0.16377661 0.40215099 4.97878742 -0.027088 0.087767 0.995773
-1.17839897 -1.10430384 4.73099756 -0.252291 -0.195014 0.947797
-1.22966015 -0.91857326 4.75570583 -0.252291 -0.195014 0.947797
-1.15400279 -1.02268696 4.75434208 -0.252291 -0.195014 0.947797
-1.31055784 -1.16481745 4.67940092 -0.266232 -0.221628 0.938084
-1.42303717 -1.15993357 4.64875126 -0.266232 -0.221628 0.938084
-1.42779124 -1.03332436 4.67741346 -0.266232 -0.221628 0.938084
-2.49123788 -2.24883270 3.70504856 -0.480711 -0.438054 0.759622
-2.46732426 -2.13110948 3.78810239 -0.480711 -0.438054 0.759622
-2.30074501 -2.20112991 3.85276604 -0.480711 -0.438054 0.759622
-2.26965308 -2.15755010 3.89530635 -0.470620 -0.418510 0.776767
-2.31952906 -2.15841866 3.86470318 -0.470620 -0.418510 0.776767
