The time spent in the parallel computing activating process is 0.000209s.
-----
No.1	 toolpath -516.536235	[r = -600.000000] is calculated within 0.030055s.
-----
initial linear search begins: 
No.	x	f(x)
18	-514.388092	3.887267
19	-515.106472	3.450367
20	-515.824852	3.161382
21	-516.543232	2.971322
22	-517.261611	2.851823
23	-517.979991	2.623404
24	-518.698371	2.588112
25	-519.416751	2.470424
26	-520.135131	2.423364
27	-520.853511	2.419345
28	-521.571891	2.415324
29	-522.290270	2.411303
30	-523.008650	2.407281
31	-523.727030	2.211435
32	-524.445410	2.098044
33	-525.163790	1.901120
34	-525.882170	1.897860
35	-526.600549	1.751492
36	-527.318929	1.471727
37	-528.037309	1.074655
38	-528.755689	0.903022
39	-529.474069	0.868411
40	-530.192449	0.693359
41	-530.910829	0.555266
42	-531.629208	0.408793
43	-532.347588	0.396978
44	-533.065968	0.095952
45	-533.784348	0.095063
46	-534.502728	0.005320
47	-535.221108	0.004945
48	-535.939488	0.004570
49	-536.657867	-0.467142
bisection interval found by 1-dim search: [-536.657867,-535.939488]
No.21	 toolpath -452.659526	[r = -536.122590] is calculated within 11.191297s.
-----
initial linear search begins: 
No.	x	f(x)
0	-500.190259	7.111259
1	-500.908905	6.889831
2	-501.627552	6.587708
3	-502.346199	6.336475
4	-503.064845	6.041454
5	-503.783492	5.836071
6	-504.502138	5.726034
7	-505.220785	5.478934
8	-505.939432	5.312469
9	-506.658078	5.254509
10	-507.376725	5.234046
11	-508.095372	5.226276
12	-508.814018	5.214113
13	-509.532665	4.852296
14	-510.251312	4.513441
15	-510.969958	4.318474
16	-511.688605	4.104246
17	-512.407251	3.972183
18	-513.125898	3.911484
19	-513.844545	3.476190
20	-514.563191	3.183582
21	-515.281838	2.992753
22	-516.000485	2.872804
23	-516.719131	2.643198
24	-517.437778	2.606882
25	-518.156424	2.489672
26	-518.875071	2.437458
27	-519.593718	2.433439
28	-520.312364	2.429419
29	-521.031011	2.425398
30	-521.749658	2.421377
31	-522.468304	2.227339
32	-523.186951	2.111187
33	-523.905597	1.912536
34	-524.624244	1.909276
35	-525.342891	1.763324
36	-526.061537	1.483537
37	-526.780184	1.084006
38	-527.498831	0.911087
39	-528.217477	0.877717
40	-528.936124	0.700331
41	-529.654771	0.561741
42	-530.373417	0.413925
43	-531.092064	0.402812
44	-531.810710	0.099056
45	-532.529357	0.098167
46	-533.248004	0.006629
47	-533.966650	0.006254
48	-534.685297	0.005879
49	-535.403944	-0.466423
bisection interval found by 1-dim search: [-535.403944,-534.685297]
No.22	 toolpath -451.411018	[r = -534.875486] is calculated within 11.879019s.
-----
initial linear search begins: 
No.	x	f(x)
0	-498.929921	7.147686
1	-499.648832	6.927801
2	-500.367743	6.622605
3	-501.086654	6.371304
4	-501.805566	6.077387
5	-502.524477	5.868851
6	-503.243388	5.757817
7	-503.962300	5.510858
8	-504.681211	5.342686
9	-505.400122	5.285215
10	-506.119034	5.261241
11	-506.837945	5.253473
12	-507.556856	5.241738
13	-508.275767	4.882175
14	-508.994679	4.540040
15	-509.713590	4.344284
16	-510.432501	4.130302
17	-511.151413	3.995418
18	-511.870324	3.935576
19	-512.589235	3.498337
20	-513.308147	3.205674
21	-514.027058	3.013474
22	-514.745969	2.893679
23	-515.464881	2.662495
24	-516.183792	2.625562
25	-516.902703	2.508828
26	-517.621614	2.451479
27	-518.340526	2.447461
28	-519.059437	2.443442
29	-519.778348	2.439421
30	-520.497260	2.435400
31	-521.216171	2.240928
32	-521.935082	2.124248
33	-522.653994	1.923892
34	-523.372905	1.920633
35	-524.091816	1.774055
36	-524.810727	1.493556
37	-525.529639	1.093308
38	-526.248550	0.919114
39	-526.967461	0.885591
40	-527.686373	0.707266
41	-528.405284	0.568183
42	-529.124195	0.419031
43	-529.843107	0.407824
44	-530.562018	0.102143
45	-531.280929	0.101255
46	-531.999840	0.007930
47	-532.718752	0.007556
48	-533.437663	0.007181
49	-534.156574	-0.465708
bisection interval found by 1-dim search: [-534.156574,-533.437663]
No.23	 toolpath -450.166263	[r = -533.630730] is calculated within 11.417315s.
-----
initial linear search begins: 
No.	x	f(x)
0	-497.671992	7.185572
1	-498.391167	6.965671
2	-499.110341	6.658076
3	-499.829516	6.408687
4	-500.548691	6.113244
5	-501.267866	5.902886
6	-501.987041	5.789511
7	-502.706215	5.543949
8	-503.425390	5.373080
9	-504.144565	5.315107
10	-504.863740	5.288355
11	-505.582914	5.280588
12	-506.302089	5.269261
13	-507.021264	4.911995
14	-507.740439	4.567469
15	-508.459613	4.370034
16	-509.178788	4.156295
17	-509.897963	4.018586
18	-510.617138	3.959594
19	-511.336312	3.523991
20	-512.055487	3.227707
21	-512.774662	3.034749
22	-513.493837	2.914494
23	-514.213011	2.682147
24	-514.932186	2.644193
25	-515.651361	2.527932
26	-516.370536	2.465459
27	-517.089711	2.461441
28	-517.808885	2.457422
29	-518.528060	2.453403
30	-519.247235	2.449382
31	-519.966410	2.256738
32	-520.685584	2.137086
33	-521.404759	1.935215
34	-522.123934	1.931956
35	-522.843109	1.785811
36	-523.562283	1.503544
37	-524.281458	1.103827
38	-525.000633	0.927118
39	-525.719808	0.893442
40	-526.438982	0.714181
41	-527.158157	0.575708
42	-527.877332	0.424121
43	-528.596507	0.412821
44	-529.315681	0.105221
45	-530.034856	0.104333
46	-530.754031	0.009227
47	-531.473206	0.008853
48	-532.192381	0.008478
49	-532.911555	-0.464996
bisection interval found by 1-dim search: [-532.911555,-532.192381]
No.24	 toolpath -448.929478	[r = -532.392541] is calculated within 11.133920s.
-----
initial linear search begins: 
No.	x	f(x)
0	-496.420735	7.223261
1	-497.140171	7.003323
2	-497.859607	6.693345
3	-498.579043	6.444580
4	-499.298480	6.150492
5	-500.017916	5.936046
6	-500.737352	5.821397
7	-501.456788	5.576869
8	-502.176224	5.403309
9	-502.895660	5.345512
10	-503.615096	5.315295
11	-504.334532	5.307530
12	-505.053969	5.297012
13	-505.773405	4.941667
14	-506.492841	4.594749
15	-507.212277	4.396492
16	-507.931713	4.182144
17	-508.651149	4.041608
18	-509.370585	3.984665
19	-510.090021	3.549510
20	-510.809458	3.250270
21	-511.528894	3.056529
22	-512.248330	2.935180
23	-512.967766	2.701689
24	-513.687202	2.662712
25	-514.406638	2.546923
26	-515.126074	2.479348
27	-515.845511	2.475332
28	-516.564947	2.471314
29	-517.284383	2.467295
30	-518.003819	2.463275
31	-518.723255	2.272474
32	-519.442691	2.150168
33	-520.162127	1.946468
34	-520.881563	1.943209
35	-521.601000	1.797507
36	-522.320436	1.516959
37	-523.039872	1.114298
38	-523.759308	0.935070
39	-524.478744	0.902618
40	-525.198180	0.721051
41	-525.917616	0.583206
42	-526.637052	0.429178
43	-527.356489	0.418564
44	-528.075925	0.108279
45	-528.795361	0.107392
46	-529.514797	0.010515
47	-530.234233	0.010141
48	-530.953669	0.009767
49	-531.673105	-0.463192
bisection interval found by 1-dim search: [-531.673105,-530.953669]
No.25	 toolpath -447.696461	[r = -531.159523] is calculated within 11.169840s.
-----
initial linear search begins: 
No.	x	f(x)
0	-495.174738	7.260042
1	-495.894434	7.040836
2	-496.614130	6.728490
3	-497.333825	6.481722
4	-498.053521	6.186052
5	-498.773217	5.969746
6	-499.492912	5.853154
7	-500.212608	5.609686
8	-500.932304	5.433441
9	-501.652000	5.375776
10	-502.371695	5.342124
11	-503.091391	5.334359
12	-503.811087	5.324185
13	-504.530782	4.971248
14	-505.250478	4.621941
15	-505.970174	4.422025
16	-506.689869	4.209696
17	-507.409565	4.064537
18	-508.129261	4.008422
19	-508.848957	3.573158
20	-509.568652	3.272091
21	-510.288348	3.077615
22	-511.008044	2.955784
23	-511.727739	2.721165
24	-512.447435	2.681162
25	-513.167131	2.565842
26	-513.886827	2.493180
27	-514.606522	2.489164
28	-515.326218	2.485147
29	-516.045914	2.481129
30	-516.765609	2.477110
31	-517.485305	2.288168
32	-518.205001	2.162877
33	-518.924696	1.957674
34	-519.644392	1.954416
35	-520.364088	1.809168
36	-521.083784	1.526848
37	-521.803479	1.123481
38	-522.523175	0.942988
39	-523.242871	0.911743
40	-523.962566	0.727893
41	-524.682262	0.589567
42	-525.401958	0.434218
43	-526.121654	0.423511
44	-526.841349	0.111324
45	-527.561045	0.110437
46	-528.280741	0.011797
47	-529.000436	0.011423
48	-529.720132	0.011049
49	-530.439828	-0.462484
bisection interval found by 1-dim search: [-530.439828,-529.720132]
No.26	 toolpath -446.465809	[r = -529.930278] is calculated within 11.085118s.
-----
initial linear search begins: 
No.	x	f(x)
0	-493.932588	7.296736
1	-494.652542	7.078247
2	-495.372495	6.762869
3	-496.092449	6.516083
4	-496.812403	6.219940
5	-497.532357	6.002682
6	-498.252310	5.884438
7	-498.972264	5.641160
8	-499.692218	5.463509
9	-500.412172	5.405259
10	-501.132126	5.368874
11	-501.852079	5.361110
12	-502.572033	5.351255
13	-503.291987	4.999009
14	-504.011941	4.649072
15	-504.731895	4.447498
16	-505.451848	4.233597
17	-506.171802	4.087399
18	-506.891756	4.032105
19	-507.611710	3.596743
20	-508.331664	3.293188
21	-509.051617	3.098649
22	-509.771571	2.976326
23	-510.491525	2.740597
24	-511.211479	2.699562
25	-511.931433	2.584708
26	-512.651386	2.506969
27	-513.371340	2.502954
28	-514.091294	2.498938
29	-514.811248	2.494920
30	-515.531202	2.490902
31	-516.251155	2.301544
32	-516.971109	2.175688
33	-517.691063	1.968848
34	-518.411017	1.965589
35	-519.130971	1.819731
36	-519.850924	1.538453
37	-520.570878	1.132636
38	-521.290832	0.950883
39	-522.010786	0.919492
40	-522.730740	0.734716
41	-523.450693	0.595909
42	-524.170647	0.439242
43	-524.890601	0.428442
44	-525.610555	0.114360
45	-526.330509	0.113473
46	-527.050462	0.013074
47	-527.770416	0.012701
48	-528.490370	0.012327
49	-529.210324	-0.462882
bisection interval found by 1-dim search: [-529.210324,-528.490370]
No.27	 toolpath -445.241747	[r = -528.706216] is calculated within 11.191890s.
-----
initial linear search begins: 
No.	x	f(x)
0	-492.695710	7.333264
1	-493.415920	7.115479
2	-494.136130	6.797765
3	-494.856340	6.553035
4	-495.576550	6.256857
5	-496.296760	6.035452
6	-497.016970	5.915563
7	-497.737181	5.673761
8	-498.457391	5.493151
9	-499.177601	5.434586
10	-499.897811	5.395482
11	-500.618021	5.387719
12	-501.338231	5.378478
13	-502.058441	5.028406
14	-502.778651	4.676086
15	-503.498861	4.472856
16	-504.219072	4.259173
17	-504.939282	4.110142
18	-505.659492	4.056825
19	-506.379702	3.622005
20	-507.099912	3.314841
21	-507.820122	3.119586
22	-508.540332	2.996764
23	-509.260542	2.759941
24	-509.980753	2.717759
25	-510.700963	2.603482
26	-511.421173	2.520685
27	-512.141383	2.516670
28	-512.861593	2.512655
29	-513.581803	2.508638
30	-514.302013	2.504621
31	-515.022223	2.317142
32	-515.742433	2.188418
33	-516.462644	1.979963
34	-517.182854	1.976705
35	-517.903064	1.831315
36	-518.623274	1.548262
37	-519.343484	1.143010
38	-520.063694	0.958735
39	-520.783904	0.928533
40	-521.504114	0.741504
41	-522.224324	0.602216
42	-522.944535	0.444240
43	-523.664745	0.434105
44	-524.384955	0.117382
45	-525.105165	0.116494
46	-525.825375	0.014344
47	-526.545585	0.013971
48	-527.265795	0.013598
49	-527.986005	-0.461079
bisection interval found by 1-dim search: [-527.986005,-527.265795]
No.28	 toolpath -444.022876	[r = -527.485938] is calculated within 11.096825s.
-----
initial linear search begins: 
No.	x	f(x)
0	-491.462690	7.370486
1	-492.183155	7.152571
2	-492.903620	6.832539
3	-493.624085	6.589904
4	-494.344549	6.292062
5	-495.065014	6.068751
6	-495.785479	5.946945
7	-496.505944	5.706259
8	-497.226409	5.523287
9	-497.946874	5.464452
10	-498.667339	5.421977
11	-499.387804	5.414216
12	-500.108269	5.405226
13	-500.828734	5.057712
14	-501.549199	4.703012
15	-502.269664	4.499033
16	-502.990129	4.286463
17	-503.710594	4.132791
18	-504.431059	4.080272
19	-505.151524	3.647180
20	-505.871989	3.337082
21	-506.592454	3.140448
22	-507.312919	3.017954
23	-508.033384	2.779218
24	-508.753849	2.736113
25	-509.474314	2.622183
26	-510.194779	2.534342
27	-510.915244	2.530329
28	-511.635709	2.526314
29	-512.356173	2.522298
30	-513.076638	2.518281
31	-513.797103	2.332696
32	-514.517568	2.201082
33	-515.238033	1.991032
34	-515.958498	1.987774
35	-516.678963	1.842863
36	-517.399428	1.561523
37	-518.119893	1.153356
38	-518.840358	0.966555
39	-519.560823	0.937521
40	-520.281288	0.748263
41	-521.001753	0.609632
42	-521.722218	0.449216
43	-522.442683	0.438993
44	-523.163148	0.120390
45	-523.883613	0.119503
46	-524.604078	0.015609
47	-525.324543	0.015236
48	-526.045008	0.014863
49	-526.765473	-0.460381
bisection interval found by 1-dim search: [-526.765473,-526.045008]
No.29	 toolpath -442.807795	[r = -526.270857] is calculated within 11.154512s.
-----
initial linear search begins: 
No.	x	f(x)
0	-490.234954	7.406772
1	-490.955672	7.189522
2	-491.676390	6.867194
3	-492.397108	6.625278
4	-493.117827	6.327148
5	-493.838545	6.101257
6	-494.559263	5.977822
7	-495.279981	5.737357
8	-496.000699	5.553031
9	-496.721417	5.494176
10	-497.442135	5.448361
11	-498.162853	5.440601
12	-498.883571	5.432073
13	-499.604289	5.086930
14	-500.325007	4.729852
15	-501.045725	4.524227
16	-501.766443	4.311859
17	-502.487161	4.155349
18	-503.207879	4.104749
19	-503.928597	3.670481
20	-504.649315	3.358573
21	-505.370033	3.161236
22	-506.090751	3.038221
23	-506.811469	2.798429
24	-507.532187	2.754283
25	-508.252905	2.640811
26	-508.973624	2.547942
27	-509.694342	2.543929
28	-510.415060	2.539915
29	-511.135778	2.535900
30	-511.856496	2.531884
31	-512.577214	2.345896
32	-513.297932	2.213681
33	-514.018650	2.002056
34	-514.739368	1.998798
35	-515.460086	1.854377
36	-516.180804	1.571255
37	-516.901522	1.162392
38	-517.622240	0.974345
39	-518.342958	0.945170
40	-519.063676	0.754994
41	-519.784394	0.617036
42	-520.505112	0.454171
43	-521.225830	0.444593
44	-521.946548	0.123385
45	-522.667266	0.122498
46	-523.387984	0.016868
47	-524.108702	0.016494
48	-524.829421	0.016121
49	-525.550139	-0.459687
bisection interval found by 1-dim search: [-525.550139,-524.829421]
No.30	 toolpath -441.595103	[r = -525.058164] is calculated within 11.124364s.
-----
initial linear search begins: 
No.	x	f(x)
0	-489.009666	7.442996
1	-489.730636	7.226392
2	-490.451606	6.901080
3	-491.172576	6.660597
4	-491.893546	6.363776
5	-492.614516	6.133684
6	-493.335486	6.009009
7	-494.056456	5.769689
8	-494.777426	5.582728
9	-495.498396	5.523176
10	-496.219366	5.474678
11	-496.940336	5.466919
12	-497.661305	5.458572
13	-498.382275	5.116103
14	-499.103245	4.756647
15	-499.824215	4.549377
16	-500.545185	4.337203
17	-501.266155	4.177851
18	-501.987125	4.128023
19	-502.708095	3.693733
20	-503.429065	3.380017
21	-504.150035	3.181984
22	-504.871005	3.058440
23	-505.591975	2.817607
24	-506.312945	2.772416
25	-507.033915	2.659395
26	-507.754885	2.561507
27	-508.475855	2.557495
28	-509.196825	2.553482
29	-509.917795	2.549468
30	-510.638765	2.545452
31	-511.359735	2.361377
32	-512.080705	2.226238
33	-512.801675	2.013054
34	-513.522645	2.009796
35	-514.243615	1.865873
36	-514.964585	1.582710
37	-515.685555	1.172692
38	-516.406524	0.982116
39	-517.127494	0.954087
40	-517.848464	0.761707
41	-518.569434	0.623281
42	-519.290404	0.459114
43	-520.011374	0.449450
44	-520.732344	0.126373
45	-521.453314	0.125486
46	-522.174284	0.018126
47	-522.895254	0.017753
48	-523.616224	0.017379
49	-524.337194	-0.458994
bisection interval found by 1-dim search: [-524.337194,-523.616224]
No.31	 toolpath -440.384803	[r = -523.849272] is calculated within 11.149642s.
-----
initial linear search begins: 
No.	x	f(x)
0	-487.788251	7.479137
1	-488.509471	7.263159
2	-489.230692	6.935586
3	-489.951912	6.695841
4	-490.673133	6.397100
5	-491.394353	6.166015
6	-492.115573	6.039727
7	-492.836794	5.800644
8	-493.558014	5.612025
9	-494.279235	5.552087
10	-495.000455	5.500913
11	-495.721675	5.493156
12	-496.442896	5.484966
13	-497.164116	5.143422
14	-497.885337	4.782435
15	-498.606557	4.574466
16	-499.327778	4.360668
17	-500.048998	4.200288
18	-500.770218	4.151222
19	-501.491439	3.716921
20	-502.212659	3.401404
21	-502.933880	3.202681
22	-503.655100	3.078598
23	-504.376321	2.836741
24	-505.097541	2.790373
25	-505.818761	2.676663
26	-506.539982	2.575031
27	-507.261202	2.571019
28	-507.982423	2.567006
29	-508.703643	2.562993
30	-509.424864	2.558979
31	-510.146084	2.376828
32	-510.867304	2.238680
33	-511.588525	2.024017
34	-512.309745	2.020760
35	-513.030966	1.876243
36	-513.752186	1.592389
37	-514.473407	1.181681
38	-515.194627	0.989862
39	-515.915847	0.961695
40	-516.637068	0.768400
41	-517.358288	0.629507
42	-518.079509	0.464042
43	-518.800729	0.454292
44	-519.521949	0.129350
45	-520.243170	0.128464
46	-520.964390	0.019380
47	-521.685611	0.019007
48	-522.406831	0.018633
49	-523.128052	-0.458304
bisection interval found by 1-dim search: [-523.128052,-522.406831]
No.32	 toolpath -439.178308	[r = -522.642777] is calculated within 11.143468s.
-----
initial linear search begins: 
No.	x	f(x)
0	-486.569291	2.542258
1	-487.290761	7.299825
2	-488.012230	6.969291
3	-488.733700	6.731009
4	-489.455170	6.433562
5	-490.176640	6.198250
6	-490.898109	6.070357
7	-491.619579	5.832826
8	-492.341049	5.641586
9	-493.062518	5.581531
10	-493.783988	5.527067
11	-494.505458	5.519312
12	-495.226928	5.511256
13	-495.948397	5.172468
14	-496.669867	4.809110
15	-497.391337	4.600455
16	-498.112807	4.385879
17	-498.834276	4.222656
18	-499.555746	4.174346
19	-500.277216	3.741838
20	-500.998685	3.422733
21	-501.720155	3.223326
22	-502.441625	3.098696
23	-503.163095	2.855830
24	-503.884564	2.808405
25	-504.606034	2.695145
26	-505.327504	2.588515
27	-506.048974	2.584504
28	-506.770443	2.580491
29	-507.491913	2.576478
30	-508.213383	2.572464
31	-508.934852	2.389920
32	-509.656322	2.251151
33	-510.377792	2.034949
34	-511.099262	2.031692
35	-511.820731	1.887687
36	-512.542201	1.603789
37	-513.263671	1.191940
38	-513.985141	0.997584
39	-514.706610	0.969280
40	-515.428080	0.775074
41	-516.149550	0.635713
42	-516.871019	0.468958
43	-517.592489	0.459119
44	-518.313959	0.132319
45	-519.035429	0.131432
46	-519.756898	0.020629
47	-520.478368	0.020256
48	-521.199838	0.019883
49	-521.921308	-0.457617
bisection interval found by 1-dim search: [-521.921308,-521.199838]
No.33	 toolpath -437.971396	[r = -521.435866] is calculated within 11.512355s.
-----
initial linear search begins: 
No.	x	f(x)
0	-485.349943	2.578021
1	-486.071661	2.465972
2	-486.793380	2.456885
3	-487.515098	6.767641
4	-488.236817	6.468414
5	-488.958535	6.230478
6	-489.680253	6.101369
7	-490.401972	5.865023
8	-491.123690	5.671168
9	-491.845409	5.610342
10	-492.567127	5.553217
11	-493.288846	5.545462
12	-494.010564	5.537612
13	-494.732283	5.201529
14	-495.454001	4.835800
15	-496.175720	4.625507
16	-496.897438	4.412912
17	-497.619156	4.245024
18	-498.340875	4.197458
19	-499.062593	3.764966
20	-499.784312	3.444064
21	-500.506030	3.243979
22	-501.227749	3.118790
23	-501.949467	2.874928
24	-502.671186	2.826440
25	-503.392904	2.713624
26	-504.114623	2.601995
27	-504.836341	2.597985
28	-505.558060	2.593974
29	-506.279778	2.589961
30	-507.001496	2.585948
31	-507.723215	2.405342
32	-508.444933	2.263609
33	-509.166652	2.045880
34	-509.888370	2.042623
35	-510.610089	1.899138
36	-511.331807	1.615189
37	-512.053526	1.200902
38	-512.775244	1.005304
39	-513.496963	0.978133
40	-514.218681	0.781749
41	-514.940399	0.643084
42	-515.662118	0.473872
43	-516.383836	0.464661
44	-517.105555	0.135286
45	-517.827273	0.134400
46	-518.548992	0.021877
47	-519.270710	0.021505
48	-519.992429	0.021132
49	-520.714147	-0.456930
bisection interval found by 1-dim search: [-520.714147,-519.992429]
No.34	 toolpath -436.769706	[r = -520.232767] is calculated within 11.115874s.
-----
initial linear search begins: 
No.	x	f(x)
0	-484.134479	2.613642
1	-484.856445	2.496543
2	-485.578411	2.487455
3	-486.300377	2.478366
4	-487.022342	2.469275
5	-487.744308	6.263211
6	-488.466274	6.132258
7	-489.188240	5.897112
8	-489.910205	5.700654
9	-490.632171	5.639636
10	-491.354137	5.579258
11	-492.076103	5.571504
12	-492.798068	5.563711
13	-493.520034	5.230501
14	-494.242000	4.863380
15	-494.963966	4.650471
16	-495.685931	4.438034
17	-496.407897	4.267298
18	-497.129863	4.221536
19	-497.851829	3.789797
20	-498.573794	3.465998
21	-499.295760	3.265258
22	-500.017726	3.138802
23	-500.739692	2.893961
24	-501.461657	2.844405
25	-502.183623	2.733284
26	-502.905589	2.615418
27	-503.627554	2.611409
28	-504.349520	2.607398
29	-505.071486	2.603386
30	-505.793452	2.599373
31	-506.515417	2.420718
32	-507.237383	2.276004
33	-507.959349	2.056763
34	-508.681315	2.053507
35	-509.403280	1.910552
36	-510.125246	1.626550
37	-510.847212	1.211135
38	-511.569178	1.012992
39	-512.291143	0.986931
40	-513.013109	0.788394
41	-513.735075	0.650441
42	-514.457041	0.478765
43	-515.179006	0.470157
44	-515.900972	0.138240
45	-516.622938	0.137355
46	-517.344904	0.023120
47	-518.066869	0.022747
48	-518.788835	0.022374
49	-519.510801	-0.455120
bisection interval found by 1-dim search: [-519.510801,-518.788835]
No.35	 toolpath -435.571835	[r = -519.034896] is calculated within 11.114083s.
-----
initial linear search begins: 
No.	x	f(x)
0	-482.924331	2.649123
1	-483.646542	2.526986
2	-484.368753	2.517899
3	-485.090964	2.508810
4	-485.813176	2.499719
5	-486.535387	2.490627
6	-487.257598	6.162645
7	-487.979810	5.929094
8	-488.702021	5.730043
9	-489.424232	5.668791
10	-490.146444	5.605187
11	-490.868655	5.597434
12	-491.590866	5.589679
13	-492.313077	5.259383
14	-493.035289	4.889911
15	-493.757500	4.675346
16	-494.479711	4.463062
17	-495.201923	4.289479
18	-495.924134	4.244436
19	-496.646345	3.814542
20	-497.368557	3.487169
21	-498.090768	3.285769
22	-498.812979	3.158731
23	-499.535191	2.912928
24	-500.257402	2.862300
25	-500.979613	2.751612
26	-501.701824	2.628783
27	-502.424036	2.624774
28	-503.146247	2.620764
29	-503.868458	2.616753
30	-504.590670	2.612741
31	-505.312881	2.436048
32	-506.035092	2.288336
33	-506.757304	2.067604
34	-507.479515	2.064348
35	-508.201726	1.921932
36	-508.923937	1.637871
37	-509.646149	1.221341
38	-510.368360	1.020648
39	-511.090571	0.995674
40	-511.812783	0.795011
41	-512.534994	0.656599
42	-513.257205	0.483637
43	-513.979417	0.474947
44	-514.701628	0.141182
45	-515.423839	0.140296
46	-516.146050	0.024356
47	-516.868262	0.023984
48	-517.590473	0.023611
49	-518.312684	-0.454436
bisection interval found by 1-dim search: [-518.312684,-517.590473]
No.36	 toolpath -434.376378	[r = -517.839438] is calculated within 11.111626s.
-----
initial linear search begins: 
No.	x	f(x)
0	-481.716653	2.684523
1	-482.439108	2.557354
2	-483.161564	2.548268
3	-483.884020	2.539180
4	-484.606475	2.530090
5	-485.328931	2.520998
6	-486.051387	2.303087
7	-486.773843	2.174008
8	-487.496298	5.759387
9	-488.218754	5.697278
10	-488.941210	5.631050
11	-489.663665	5.623298
12	-490.386121	5.615545
13	-491.108577	5.288221
14	-491.831033	4.916401
15	-492.553488	4.701185
16	-493.275944	4.488037
17	-493.998400	4.311608
18	-494.720855	4.268304
19	-495.443311	3.837448
20	-496.165767	3.508294
21	-496.888223	3.306240
22	-497.610678	3.179411
23	-498.333134	2.931862
24	-499.055590	2.880157
25	-499.778045	2.769897
26	-500.500501	2.642114
27	-501.222957	2.638106
28	-501.945413	2.634096
29	-502.667868	2.630086
30	-503.390324	2.626075
31	-504.112780	2.451354
32	-504.835236	2.300628
33	-505.557691	2.078416
34	-506.280147	2.075161
35	-507.002603	1.932165
36	-507.725058	1.647422
37	-508.447514	1.230211
38	-509.169970	1.028286
39	-509.892426	1.003181
40	-510.614881	0.801611
41	-511.337337	0.662741
42	-512.059793	0.488496
43	-512.782248	0.479726
44	-513.504704	0.144115
45	-514.227160	0.143230
46	-514.949616	0.025589
47	-515.672071	0.025217
48	-516.394527	0.024845
49	-517.116983	-0.453755
bisection interval found by 1-dim search: [-517.116983,-516.394527]
No.37	 toolpath -433.183339	[r = -516.647810] is calculated within 11.210082s.
-----
initial linear search begins: 
No.	x	f(x)
0	-480.512874	2.719822
1	-481.235573	2.587630
2	-481.958272	2.578545
3	-482.680970	2.569457
4	-483.403669	2.560367
5	-484.126368	2.551276
6	-484.849067	2.332933
7	-485.571765	2.203542
8	-486.294464	1.966977
9	-487.017163	1.958630
10	-487.739861	5.656831
11	-488.462560	5.649081
12	-489.185259	5.641329
13	-489.907958	5.315165
14	-490.630656	4.941836
15	-491.353355	4.725965
16	-492.076054	4.512945
17	-492.798752	4.333668
18	-493.521451	4.290035
19	-494.244150	3.860292
20	-494.966849	3.529362
21	-495.689547	3.326660
22	-496.412246	3.198433
23	-497.134945	2.950752
24	-497.857643	2.897965
25	-498.580342	2.786884
26	-499.303041	2.655402
27	-500.025739	2.651395
28	-500.748438	2.647386
29	-501.471137	2.643377
30	-502.193836	2.639367
31	-502.916534	2.464273
32	-503.639233	2.312867
33	-504.361932	2.089196
34	-505.084630	2.085940
35	-505.807329	1.943497
36	-506.530028	1.658694
37	-507.252727	1.239053
38	-507.975425	1.035901
39	-508.698124	1.010664
40	-509.420823	0.808190
41	-510.143521	0.668864
42	-510.866220	0.493340
43	-511.588919	0.484488
44	-512.311618	0.147039
45	-513.034316	0.146154
46	-513.757015	0.026817
47	-514.479714	0.026445
48	-515.202412	0.026073
49	-515.925111	-0.453076
bisection interval found by 1-dim search: [-515.925111,-515.202412]
No.38	 toolpath -431.991309	[r = -515.454369] is calculated within 11.022998s.
-----
initial linear search begins: 
No.	x	f(x)
0	-479.307297	2.756517
1	-480.030239	2.617903
2	-480.753180	2.608818
3	-481.476122	2.599731
4	-482.199063	2.590643
5	-482.922005	2.581552
6	-483.644946	2.365098
7	-484.367887	2.233057
8	-485.090829	1.994754
9	-485.813770	1.986406
10	-486.536712	1.817925
11	-487.259653	5.674859
12	-487.982595	5.667108
13	-488.705536	5.345792
14	-489.428477	4.969294
15	-490.151419	4.750755
16	-490.874360	4.537853
17	-491.597302	4.355728
18	-492.320243	4.313793
19	-493.043185	3.884929
20	-493.766126	3.550434
21	-494.489067	3.347088
22	-495.212009	3.219043
23	-495.934950	2.969651
24	-496.657892	2.915776
25	-497.380833	2.806355
26	-498.103775	2.668687
27	-498.826716	2.664681
28	-499.549657	2.660674
29	-500.272599	2.656665
30	-500.995540	2.652656
31	-501.718482	2.479548
32	-502.441423	2.325112
33	-503.164365	2.099975
34	-503.887306	2.096720
35	-504.610247	1.954835
36	-505.333189	1.669966
37	-506.056130	1.249224
38	-506.779072	1.043514
39	-507.502013	1.019346
40	-508.224955	0.814770
41	-508.947896	0.676181
42	-509.670837	0.498187
43	-510.393779	0.489920
44	-511.116720	0.149962
45	-511.839662	0.149077
46	-512.562603	0.028045
47	-513.285545	0.027673
48	-514.008486	0.027302
49	-514.731427	-0.451260
bisection interval found by 1-dim search: [-514.731427,-514.008486]
No.39	 toolpath -430.803116	[r = -514.266175] is calculated within 10.936435s.
-----
initial linear search begins: 
No.	x	f(x)
0	-478.107053	2.791672
1	-478.830235	2.648049
2	-479.553418	2.638964
3	-480.276600	2.629878
4	-480.999783	2.620790
5	-481.722965	2.611699
6	-482.446148	2.397152
7	-483.169330	2.262433
