3D_003,24
FileName,C:\MLP_Data\20221019-strategy-3+40-3\20221019-strategy-3+40-3_010.csv
Type of measurement data,3D data in details.
Number of points in X direction,2024
Number of points in Y direction,1
Max. in X direction,-1.725446
Min. in X direction,2.628225
Max. in Y direction,-0.830694
Min. in Y direction,-0.830764
Max. in Z direction,0.498880
Min. in Z direction,-0.580167
Ave. in Z direction,-0.032676
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,2.023000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.562194,1.787850,-0.830734
-0.563351,1.789605,-0.830734
-0.563220,1.790735,-0.830734
-0.567871,1.796465,-0.830734
-0.570805,1.800167,-0.830734
-0.579150,1.808631,-0.830734
-0.580167,1.810386,-0.830734
-0.580072,1.811663,-0.830734
-0.579807,1.812760,-0.830734
-0.579497,1.813805,-0.830734
-0.579095,1.814747,-0.830734
-0.578858,1.815866,-0.830734
-0.578208,1.816652,-0.830734
-0.577553,1.817435,-0.830734
-0.576910,1.818200,-0.830734
-0.576261,1.818975,-0.830734
-0.575637,1.819717,-0.830734
-0.575033,1.820437,-0.830734
-0.574140,1.820941,-0.830734
-0.571492,1.819999,-0.830734
-0.569832,1.819806,-0.830734
-0.567012,1.819046,-0.830734
-0.564977,1.818265,-0.830734
-0.560471,1.816181,-0.830734
-0.558363,1.815365,-0.830734
-0.554736,1.813954,-0.830734
-0.553027,1.813564,-0.830734
-0.552179,1.814262,-0.830734
-0.551476,1.815095,-0.830734
-0.550809,1.815893,-0.830734
-0.550344,1.816770,-0.830734
-0.552427,1.820345,-0.830734
-0.553296,1.821961,-0.830734
-0.552863,1.822903,-0.830734
-0.552203,1.823681,-0.830734
-0.551588,1.824536,-0.830734
-0.566102,1.838294,-0.830734
-0.567104,1.840127,-0.830734
-0.566728,1.840986,-0.830734
-0.566093,1.841746,-0.830734
-0.565471,1.842490,-0.830734
-0.564847,1.843233,-0.830734
-0.564172,1.844037,-0.830734
-0.563510,1.844826,-0.830734
-0.562874,1.845585,-0.830734
-0.562225,1.846359,-0.830734
-0.561575,1.847132,-0.830734
-0.560926,1.847906,-0.830734
-0.560283,1.848672,-0.830734
-0.559634,1.849446,-0.830734
-0.558997,1.850203,-0.830734
-0.558336,1.850993,-0.830734
-0.557693,1.851759,-0.830734
-0.557023,1.852554,-0.830734
-0.556382,1.853322,-0.830734
-0.555745,1.854080,-0.830734
-0.555212,1.854886,-0.830734
-0.555002,1.855976,-0.830734
-0.554417,1.856712,-0.830734
-0.553879,1.857514,-0.830734
-0.553292,1.858209,-0.830734
-0.552670,1.858954,-0.830734
-0.552040,1.859704,-0.830734
-0.551377,1.860493,-0.830734
-0.550729,1.861267,-0.830734
-0.550074,1.862049,-0.830734
-0.549400,1.862854,-0.830734
-0.548726,1.863659,-0.830734
-0.548270,1.864660,-0.830734
-0.548643,1.866344,-0.830734
-0.548112,1.867191,-0.830734
-0.547453,1.867996,-0.830734
-0.546829,1.868738,-0.830734
-0.546229,1.869514,-0.830734
-0.545881,1.870554,-0.830734
-0.546789,1.872699,-0.830734
-0.547298,1.874458,-0.830734
-0.547259,1.875690,-0.830734
-0.547184,1.876841,-0.830734
-0.547556,1.878446,-0.830734
-0.547190,1.879352,-0.830734
-0.546987,1.880462,-0.830734
-0.546341,1.881251,-0.830734
-0.545812,1.882138,-0.830734
-0.545470,1.883144,-0.830734
-0.545180,1.884219,-0.830734
-0.544526,1.885002,-0.830734
-0.543698,1.885652,-0.830734
-0.537649,1.882221,-0.830734
-0.535339,1.881262,-0.830734
-0.532168,1.880376,-0.830734
-0.529770,1.879277,-0.830734
-0.528666,1.879656,-0.830734
-0.528001,1.880456,-0.830734
-0.527365,1.881202,-0.830734
-0.526839,1.882027,-0.830734
-0.536609,1.891857,-0.830734
-0.537770,1.893692,-0.830734
-0.537300,1.894512,-0.830734
-0.536666,1.895272,-0.830734
-0.536059,1.895990,-0.830734
-0.535432,1.896744,-0.830734
-0.534802,1.897494,-0.830734
-0.534140,1.898283,-0.830734
-0.533772,1.899306,-0.830734
-0.534036,1.900885,-0.830734
-0.533487,1.901743,-0.830734
-0.532800,1.902563,-0.830734
-0.532135,1.903350,-0.830734
-0.531489,1.904126,-0.830734
-0.530824,1.904913,-0.830734
-0.530184,1.905681,-0.830734
-0.529776,1.906605,-0.830734
-0.529946,1.908040,-0.830734
-0.530860,1.910177,-0.830734
-0.530495,1.911268,-0.830734
-0.529863,1.912030,-0.830734
-0.529242,1.912763,-0.830734
-0.528640,1.913485,-0.830734
-0.528030,1.914212,-0.830734
-0.527411,1.914946,-0.830734
-0.526803,1.915676,-0.830734
-0.526154,1.916450,-0.830734
-0.525496,1.917230,-0.830734
-0.524862,1.917990,-0.830734
-0.524206,1.918771,-0.830734
-0.523531,1.919575,-0.830734
-0.522869,1.920364,-0.830734
-0.522219,1.921137,-0.830734
-0.521686,1.922034,-0.830734
-0.521262,1.922984,-0.830734
-0.520613,1.923758,-0.830734
-0.519964,1.924532,-0.830734
-0.519314,1.925305,-0.830734
-0.518686,1.926057,-0.830734
-0.518062,1.926800,-0.830734
-0.517432,1.927550,-0.830734
-0.516815,1.928286,-0.830734
-0.516190,1.929028,-0.830734
-0.515560,1.929779,-0.830734
-0.514956,1.930499,-0.830734
