3D_003,24
FileName,C:\MLP_Data\20221019-strategy-3+40-3\20221019-strategy-3+40-3_006.csv
Type of measurement data,3D data in details.
Number of points in X direction,2024
Number of points in Y direction,1
Max. in X direction,-1.742834
Min. in X direction,2.630135
Max. in Y direction,-0.832964
Min. in Y direction,-0.833324
Max. in Z direction,0.528513
Min. in Z direction,-0.604277
Ave. in Z direction,-0.028994
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,2.023000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.604277,1.823292,-0.833184
-0.602939,1.823240,-0.833184
-0.603007,1.824236,-0.833184
-0.602960,1.825685,-0.833184
-0.601399,1.825563,-0.833184
-0.601245,1.826883,-0.833184
-0.599949,1.826983,-0.833184
-0.600715,1.829597,-0.833184
-0.599659,1.829312,-0.833184
-0.599365,1.830644,-0.833184
-0.599276,1.832097,-0.833184
-0.597639,1.832107,-0.833184
-0.598145,1.833694,-0.833184
-0.596633,1.833404,-0.833184
-0.597248,1.835735,-0.833184
-0.595947,1.835479,-0.833184
-0.595043,1.836495,-0.833184
-0.595194,1.837392,-0.833184
-0.594655,1.838232,-0.833184
-0.593853,1.838747,-0.833184
-0.593927,1.840597,-0.833184
-0.592702,1.840275,-0.833184
-0.593275,1.842492,-0.833184
-0.592044,1.842294,-0.833184
-0.592444,1.844483,-0.833184
-0.591767,1.844699,-0.833184
-0.591133,1.845603,-0.833184
-0.590739,1.847152,-0.833184
-0.588477,1.846454,-0.833184
-0.589831,1.849014,-0.833184
-0.589486,1.849899,-0.833184
-0.587565,1.849383,-0.833184
-0.588187,1.851629,-0.833184
-0.587622,1.852108,-0.833184
-0.586512,1.852912,-0.833184
-0.586916,1.854818,-0.833184
-0.585906,1.854493,-0.833184
-0.585169,1.855258,-0.833184
-0.585225,1.856454,-0.833184
-0.584942,1.858200,-0.833184
-0.584251,1.858404,-0.833184
-0.583948,1.859338,-0.833184
-0.582804,1.859618,-0.833184
-0.583209,1.861407,-0.833184
-0.582518,1.862380,-0.833184
-0.582144,1.863059,-0.833184
-0.581884,1.864433,-0.833184
-0.579867,1.863824,-0.833184
-0.580504,1.866173,-0.833184
-0.578760,1.865467,-0.833184
-0.579449,1.867820,-0.833184
-0.578187,1.867610,-0.833184
-0.578608,1.869256,-0.833184
-0.578171,1.870625,-0.833184
-0.577852,1.871349,-0.833184
-0.575999,1.871100,-0.833184
-0.576455,1.872762,-0.833184
-0.576243,1.874163,-0.833184
-0.574615,1.873633,-0.833184
-0.574821,1.875581,-0.833184
-0.574786,1.876230,-0.833184
-0.574294,1.877528,-0.833184
-0.573457,1.877622,-0.833184
-0.573267,1.879277,-0.833184
-0.572147,1.879225,-0.833184
-0.572269,1.881037,-0.833184
-0.570652,1.880698,-0.833184
-0.571138,1.883039,-0.833184
-0.569517,1.882618,-0.833184
-0.570267,1.884422,-0.833184
-0.569835,1.885600,-0.833184
-0.569285,1.886627,-0.833184
-0.568841,1.887494,-0.833184
-0.568271,1.888047,-0.833184
-0.567894,1.889115,-0.833184
-0.567327,1.890284,-0.833184
-0.567005,1.891437,-0.833184
-0.566508,1.891893,-0.833184
-0.565413,1.892136,-0.833184
-0.565501,1.893580,-0.833184
-0.564926,1.894586,-0.833184
-0.564588,1.895673,-0.833184
-0.563936,1.896314,-0.833184
-0.563049,1.897084,-0.833184
-0.562836,1.897689,-0.833184
-0.562296,1.898959,-0.833184
-0.562007,1.899734,-0.833184
-0.561603,1.901001,-0.833184
-0.561093,1.902022,-0.833184
-0.560694,1.902992,-0.833184
-0.560291,1.903529,-0.833184
-0.559649,1.904870,-0.833184
-0.559080,1.905555,-0.833184
-0.558678,1.906209,-0.833184
-0.558170,1.907598,-0.833184
-0.557564,1.908160,-0.833184
-0.557127,1.909177,-0.833184
-0.556766,1.909643,-0.833184
-0.556420,1.910554,-0.833184
-0.555950,1.911439,-0.833184
-0.555423,1.912224,-0.833184
-0.554954,1.913528,-0.833184
-0.554490,1.914378,-0.833184
-0.553882,1.915213,-0.833184
-0.553342,1.916208,-0.833184
-0.552911,1.916695,-0.833184
-0.552505,1.917726,-0.833184
-0.551921,1.918567,-0.833184
-0.551391,1.919467,-0.833184
-0.550913,1.920397,-0.833184
-0.550378,1.921254,-0.833184
-0.549863,1.922153,-0.833184
-0.549457,1.923079,-0.833184
-0.548970,1.924027,-0.833184
-0.548368,1.924855,-0.833184
-0.547886,1.925846,-0.833184
-0.547424,1.926764,-0.833184
-0.546990,1.927640,-0.833184
-0.546459,1.928422,-0.833184
-0.545943,1.929242,-0.833184
-0.545476,1.930064,-0.833184
-0.545009,1.930912,-0.833184
-0.544511,1.931800,-0.833184
-0.544006,1.932720,-0.833184
-0.543478,1.933857,-0.833184
-0.543068,1.934532,-0.833184
-0.542495,1.935421,-0.833184
-0.542019,1.936340,-0.833184
-0.541496,1.937272,-0.833184
-0.541007,1.938285,-0.833184
-0.540545,1.939124,-0.833184
-0.539998,1.939997,-0.833184
-0.539513,1.940882,-0.833184
-0.539012,1.941793,-0.833184
-0.538564,1.942684,-0.833184
-0.538080,1.943583,-0.833184
-0.537610,1.944468,-0.833184
-0.537086,1.945281,-0.833184
-0.536590,1.946144,-0.833184
-0.536149,1.947014,-0.833184
-0.535695,1.947874,-0.833184
-0.535196,1.948708,-0.833184
-0.534684,1.949584,-0.833184
-0.534228,1.950559,-0.833184
-0.533791,1.951537,-0.833184
-0.533177,1.952666,-0.833184
-0.532667,1.953648,-0.833184
-0.532295,1.954237,-0.833184
-0.531729,1.955158,-0.833184
-0.531190,1.956416,-0.833184
