3D_003,24
FileName,C:\MLP_Data\20221019-strategy-3+40-3\20221019-strategy-3+40-3_005.csv
Type of measurement data,3D data in details.
Number of points in X direction,2024
Number of points in Y direction,1
Max. in X direction,-1.753879
Min. in X direction,2.629874
Max. in Y direction,-0.833564
Min. in Y direction,-0.833884
Max. in Z direction,0.532357
Min. in Z direction,-0.604530
Ave. in Z direction,-0.027685
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,2.023000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.604530,1.823334,-0.833704
-0.604001,1.824143,-0.833704
-0.603631,1.824982,-0.833704
-0.603131,1.825659,-0.833704
-0.602582,1.826777,-0.833704
-0.602112,1.827506,-0.833704
-0.601625,1.828389,-0.833704
-0.601137,1.829429,-0.833704
-0.600644,1.830151,-0.833704
-0.600160,1.831077,-0.833704
-0.599672,1.831946,-0.833704
-0.599120,1.832867,-0.833704
-0.598634,1.833739,-0.833704
-0.598138,1.834576,-0.833704
-0.597642,1.835465,-0.833704
-0.597127,1.836403,-0.833704
-0.596525,1.837164,-0.833704
-0.595959,1.837943,-0.833704
-0.595397,1.839063,-0.833704
-0.595084,1.839741,-0.833704
-0.594668,1.840919,-0.833704
-0.594315,1.841511,-0.833704
-0.593838,1.842429,-0.833704
-0.593276,1.843576,-0.833704
-0.592883,1.844486,-0.833704
-0.592496,1.845206,-0.833704
-0.591677,1.846451,-0.833704
-0.591355,1.847029,-0.833704
-0.590776,1.847914,-0.833704
-0.590112,1.849184,-0.833704
-0.589787,1.849787,-0.833704
-0.589245,1.850689,-0.833704
-0.588605,1.851901,-0.833704
-0.588177,1.852965,-0.833704
-0.587589,1.853725,-0.833704
-0.587138,1.854730,-0.833704
-0.586840,1.855263,-0.833704
-0.586255,1.856352,-0.833704
-0.585684,1.857139,-0.833704
-0.585290,1.857984,-0.833704
-0.584810,1.859030,-0.833704
-0.584391,1.859566,-0.833704
-0.583883,1.860706,-0.833704
-0.583281,1.861767,-0.833704
-0.582809,1.862742,-0.833704
-0.582171,1.863499,-0.833704
-0.581911,1.864051,-0.833704
-0.581464,1.864955,-0.833704
-0.580908,1.865846,-0.833704
-0.580343,1.867095,-0.833704
-0.579940,1.867893,-0.833704
-0.579421,1.868554,-0.833704
-0.578931,1.869422,-0.833704
-0.578462,1.870555,-0.833704
-0.577969,1.871265,-0.833704
-0.577348,1.872584,-0.833704
-0.576966,1.873047,-0.833704
-0.576376,1.874314,-0.833704
-0.576003,1.874719,-0.833704
-0.575639,1.875641,-0.833704
-0.575096,1.876386,-0.833704
-0.574607,1.877451,-0.833704
-0.574187,1.878143,-0.833704
-0.573657,1.879004,-0.833704
-0.573115,1.880193,-0.833704
-0.572584,1.881302,-0.833704
-0.571928,1.881939,-0.833704
-0.571473,1.883136,-0.833704
-0.571070,1.883621,-0.833704
-0.570475,1.884871,-0.833704
-0.569929,1.885744,-0.833704
-0.569650,1.886411,-0.833704
-0.569113,1.887383,-0.833704
-0.568620,1.888210,-0.833704
-0.568109,1.889112,-0.833704
-0.567605,1.890047,-0.833704
-0.567082,1.890914,-0.833704
-0.566594,1.891757,-0.833704
-0.566129,1.892645,-0.833704
-0.565672,1.893541,-0.833704
-0.565215,1.894371,-0.833704
-0.564718,1.895260,-0.833704
-0.564232,1.896145,-0.833704
-0.563764,1.897031,-0.833704
-0.563308,1.897967,-0.833704
-0.562805,1.898850,-0.833704
-0.562299,1.899744,-0.833704
-0.561821,1.900688,-0.833704
-0.561217,1.901538,-0.833704
