3D_003,24
FileName,C:\MLP_Data\20221019-strategy-3+40-3\20221019-strategy-3+40-3_009.csv
Type of measurement data,3D data in details.
Number of points in X direction,2024
Number of points in Y direction,1
Max. in X direction,-1.728878
Min. in X direction,2.628327
Max. in Y direction,-0.831264
Min. in Y direction,-0.831354
Max. in Z direction,0.503270
Min. in Z direction,-0.587303
Ave. in Z direction,-0.032668
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,2.023000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.587303,1.808971,-0.831314
-0.586918,1.809432,-0.831314
-0.586264,1.810214,-0.831314
-0.585568,1.811040,-0.831314
-0.584932,1.811799,-0.831314
-0.584264,1.812596,-0.831314
-0.583641,1.813392,-0.831314
-0.583495,1.814614,-0.831314
-0.583027,1.815487,-0.831314
-0.582543,1.816413,-0.831314
-0.582075,1.817273,-0.831314
-0.582056,1.818615,-0.831314
-0.581467,1.819414,-0.831314
-0.580802,1.820213,-0.831314
-0.580158,1.820978,-0.831314
-0.579520,1.821748,-0.831314
-0.578890,1.822499,-0.831314
-0.578040,1.823052,-0.831314
-0.576504,1.823003,-0.831314
-0.574573,1.823119,-0.831314
-0.572544,1.822134,-0.831314
-0.568699,1.820461,-0.831314
-0.565553,1.819114,-0.831314
-0.562252,1.817689,-0.831314
-0.560249,1.817039,-0.831314
-0.559166,1.817566,-0.831314
-0.557940,1.817778,-0.831314
-0.557185,1.818515,-0.831314
-0.556495,1.819345,-0.831314
-0.556042,1.820323,-0.831314
-0.558106,1.823361,-0.831314
-0.558800,1.825287,-0.831314
-0.558253,1.826147,-0.831314
-0.557601,1.826918,-0.831314
-0.557184,1.827887,-0.831314
-0.569790,1.840201,-0.831314
-0.570912,1.842122,-0.831314
-0.570475,1.842917,-0.831314
-0.569847,1.843669,-0.831314
-0.569223,1.844412,-0.831314
-0.568607,1.845148,-0.831314
-0.567976,1.845898,-0.831314
-0.567321,1.846680,-0.831314
-0.566651,1.847475,-0.831314
-0.566015,1.848234,-0.831314
-0.565366,1.849007,-0.831314
-0.564716,1.849780,-0.831314
-0.564067,1.850554,-0.831314
-0.563430,1.851312,-0.831314
-0.562776,1.852095,-0.831314
-0.562139,1.852853,-0.831314
-0.561483,1.853634,-0.831314
-0.560827,1.854415,-0.831314
-0.560165,1.855204,-0.831314
-0.559522,1.855970,-0.831314
-0.558886,1.856728,-0.831314
-0.558330,1.857490,-0.831314
-0.557987,1.858468,-0.831314
-0.557378,1.859197,-0.831314
-0.556874,1.860001,-0.831314
-0.556433,1.860845,-0.831314
-0.555821,1.861572,-0.831314
-0.555179,1.862339,-0.831314
-0.554666,1.863239,-0.831314
-0.554435,1.864403,-0.831314
-0.554045,1.865420,-0.831314
-0.553497,1.866331,-0.831314
-0.553083,1.867354,-0.831314
-0.552421,1.868144,-0.831314
-0.551760,1.868934,-0.831314
-0.551233,1.869810,-0.831314
-0.550914,1.870861,-0.831314
-0.550272,1.871627,-0.831314
-0.549862,1.872576,-0.831314
-0.550023,1.874016,-0.831314
-0.551670,1.876860,-0.831314
-0.552741,1.879064,-0.831314
-0.552655,1.880244,-0.831314
-0.552078,1.881000,-0.831314
-0.551476,1.881761,-0.831314
-0.550877,1.882472,-0.831314
-0.550486,1.883424,-0.831314
-0.549840,1.884213,-0.831314
-0.549186,1.884995,-0.831314
-0.548548,1.885753,-0.831314
-0.547906,1.886519,-0.831314
-0.547010,1.887099,-0.831314
-0.543140,1.885445,-0.831314
-0.539431,1.883925,-0.831314
-0.537655,1.883231,-0.831314
-0.536883,1.883901,-0.831314
-0.535727,1.884302,-0.831314
-0.535037,1.885016,-0.831314
-0.540514,1.891322,-0.831314
-0.541568,1.893106,-0.831314
-0.541178,1.894059,-0.831314
-0.540556,1.894803,-0.831314
-0.539945,1.895530,-0.831314
-0.539329,1.896267,-0.831314
-0.538712,1.897002,-0.831314
-0.538120,1.897707,-0.831314
-0.537711,1.898656,-0.831314
-0.538613,1.900718,-0.831314
-0.538536,1.901984,-0.831314
-0.537918,1.902811,-0.831314
-0.537448,1.903748,-0.831314
-0.537131,1.904839,-0.831314
-0.536477,1.905622,-0.831314
-0.535810,1.906421,-0.831314
-0.535248,1.907280,-0.831314
-0.534839,1.908229,-0.831314
-0.534459,1.909242,-0.831314
-0.534507,1.910588,-0.831314
-0.533989,1.911446,-0.831314
-0.533322,1.912243,-0.831314
-0.532626,1.913069,-0.831314
-0.531984,1.913836,-0.831314
-0.531367,1.914571,-0.831314
-0.530768,1.915283,-0.831314
-0.530146,1.916027,-0.831314
-0.529554,1.916731,-0.831314
-0.528936,1.917466,-0.831314
-0.528281,1.918248,-0.831314
-0.527625,1.919029,-0.831314
-0.526981,1.919794,-0.831314
-0.526320,1.920584,-0.831314
-0.525651,1.921380,-0.831314
