3D_003,24
FileName,C:\MLP_Data\20221019-strategy-3+40-3\20221019-strategy-3+40-3_011.csv
Type of measurement data,3D data in details.
Number of points in X direction,2024
Number of points in Y direction,1
Max. in X direction,-1.723269
Min. in X direction,2.627254
Max. in Y direction,-0.830105
Min. in Y direction,-0.830164
Max. in Z direction,0.495600
Min. in Z direction,-0.577962
Ave. in Z direction,-0.032554
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,2.023000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.561585,1.787470,-0.830134
-0.562372,1.788953,-0.830134
-0.561792,1.789811,-0.830134
-0.561233,1.790660,-0.830134
-0.568548,1.798508,-0.830134
-0.576882,1.806859,-0.830134
-0.577962,1.808640,-0.830134
-0.577498,1.809608,-0.830134
-0.576847,1.810380,-0.830134
-0.576201,1.811156,-0.830134
-0.575688,1.812018,-0.830134
-0.575298,1.813035,-0.830134
-0.575152,1.814258,-0.830134
-0.574567,1.815034,-0.830134
-0.573946,1.815779,-0.830134
-0.573284,1.816568,-0.830134
-0.572641,1.817334,-0.830134
-0.572031,1.818062,-0.830134
-0.571308,1.818682,-0.830134
-0.569370,1.818557,-0.830134
-0.567444,1.817947,-0.830134
-0.566043,1.817971,-0.830134
-0.562447,1.816560,-0.830134
-0.560259,1.815742,-0.830134
-0.556119,1.813808,-0.830134
-0.553437,1.812798,-0.830134
-0.551551,1.812482,-0.830134
-0.550504,1.813001,-0.830134
-0.549572,1.813589,-0.830134
-0.548887,1.814398,-0.830134
-0.548219,1.815221,-0.830134
-0.550906,1.819186,-0.830134
-0.551807,1.820790,-0.830134
-0.551463,1.821833,-0.830134
-0.550806,1.822627,-0.830134
-0.550128,1.823429,-0.830134
-0.562863,1.835707,-0.830134
-0.563927,1.837540,-0.830134
-0.563528,1.838392,-0.830134
-0.562872,1.839174,-0.830134
-0.562263,1.839903,-0.830134
-0.561614,1.840677,-0.830134
-0.560952,1.841466,-0.830134
-0.560304,1.842241,-0.830134
-0.559668,1.842999,-0.830134
-0.559018,1.843773,-0.830134
-0.558363,1.844554,-0.830134
-0.557726,1.845312,-0.830134
-0.557091,1.846071,-0.830134
-0.556415,1.846875,-0.830134
-0.555780,1.847635,-0.830134
-0.555118,1.848423,-0.830134
-0.554462,1.849205,-0.830134
-0.553827,1.849964,-0.830134
-0.553202,1.850706,-0.830134
-0.552547,1.851488,-0.830134
-0.551924,1.852231,-0.830134
-0.551319,1.852951,-0.830134
-0.550722,1.853664,-0.830134
-0.550105,1.854399,-0.830134
-0.549513,1.855104,-0.830134
-0.549032,1.856005,-0.830134
-0.548667,1.857018,-0.830134
-0.548032,1.857777,-0.830134
-0.547392,1.858546,-0.830134
-0.546710,1.859357,-0.830134
-0.546031,1.860171,-0.830134
-0.545356,1.860975,-0.830134
-0.544681,1.861779,-0.830134
-0.544080,1.862633,-0.830134
-0.543889,1.863778,-0.830134
-0.543256,1.864604,-0.830134
-0.542664,1.865387,-0.830134
-0.542152,1.866249,-0.830134
-0.542384,1.867789,-0.830134
-0.542271,1.869065,-0.830134
-0.543029,1.871033,-0.830134
-0.543374,1.872535,-0.830134
-0.543619,1.874019,-0.830134
-0.543389,1.875093,-0.830134
-0.543772,1.876667,-0.830134
-0.543443,1.877670,-0.830134
-0.543298,1.878893,-0.830134
-0.542697,1.879669,-0.830134
-0.542074,1.880425,-0.830134
-0.541409,1.881212,-0.830134
-0.540780,1.882015,-0.830134
-0.540132,1.882790,-0.830134
-0.536601,1.881498,-0.830134
-0.532160,1.879116,-0.830134
-0.529193,1.877997,-0.830134
-0.525859,1.876506,-0.830134
-0.524142,1.876083,-0.830134
-0.523381,1.876671,-0.830134
-0.522752,1.877423,-0.830134
-0.522116,1.878181,-0.830134
-0.521486,1.878932,-0.830134
