3D_003,24
FileName,C:\MLP_Data\20221019-strategy-3+40-3\20221019-strategy-3+40-3_012.csv
Type of measurement data,3D data in details.
Number of points in X direction,2024
Number of points in Y direction,1
Max. in X direction,-1.718817
Min. in X direction,2.624940
Max. in Y direction,-0.829505
Min. in Y direction,-0.829555
Max. in Z direction,0.490279
Min. in Z direction,-0.571917
Ave. in Z direction,-0.032751
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,2.023000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.564080,1.789538,-0.829515
-0.563820,1.790142,-0.829515
-0.563152,1.790939,-0.829515
-0.563064,1.792327,-0.829515
-0.568012,1.798111,-0.829515
-0.569370,1.800046,-0.829515
-0.571104,1.803133,-0.829515
-0.571900,1.804924,-0.829515
-0.571917,1.806230,-0.829515
-0.571418,1.807143,-0.829515
-0.571704,1.808662,-0.829515
-0.571361,1.809706,-0.829515
-0.571217,1.810930,-0.829515
-0.570617,1.811693,-0.829515
-0.570016,1.812416,-0.829515
-0.569334,1.813227,-0.829515
-0.568719,1.813964,-0.829515
-0.568095,1.814707,-0.829515
-0.567477,1.815441,-0.829515
-0.566666,1.816027,-0.829515
-0.564256,1.815206,-0.829515
-0.562737,1.815250,-0.829515
-0.561693,1.815614,-0.829515
-0.558255,1.814322,-0.829515
-0.554253,1.812243,-0.829515
-0.552296,1.811659,-0.829515
-0.548933,1.810533,-0.829515
-0.547120,1.810082,-0.829515
-0.544702,1.810064,-0.829515
-0.543339,1.809769,-0.829515
-0.542548,1.810424,-0.829515
-0.541894,1.811206,-0.829515
-0.545723,1.816038,-0.829515
-0.546945,1.817963,-0.829515
-0.546516,1.818936,-0.829515
-0.545815,1.819770,-0.829515
-0.545176,1.820526,-0.829515
-0.544687,1.821343,-0.829515
-0.558222,1.834332,-0.829515
-0.559214,1.836065,-0.829515
-0.558959,1.837052,-0.829515
-0.558285,1.837857,-0.829515
-0.557632,1.838641,-0.829515
-0.556992,1.839409,-0.829515
-0.556355,1.840167,-0.829515
-0.555700,1.840949,-0.829515
-0.555040,1.841739,-0.829515
-0.554397,1.842505,-0.829515
-0.553755,1.843272,-0.829515
-0.553113,1.844039,-0.829515
-0.552470,1.844805,-0.829515
-0.551801,1.845602,-0.829515
-0.551133,1.846398,-0.829515
-0.550510,1.847142,-0.829515
-0.549887,1.847885,-0.829515
-0.549231,1.848666,-0.829515
-0.548601,1.849417,-0.829515
-0.547998,1.850138,-0.829515
-0.547393,1.850858,-0.829515
-0.546782,1.851585,-0.829515
-0.546184,1.852297,-0.829515
-0.545541,1.853063,-0.829515
-0.544892,1.853837,-0.829515
-0.544262,1.854588,-0.829515
-0.543626,1.855346,-0.829515
-0.542945,1.856158,-0.829515
-0.542257,1.856978,-0.829515
-0.541588,1.857775,-0.829515
-0.540926,1.858564,-0.829515
-0.540259,1.859362,-0.829515
