3D_003,24
FileName,C:\MLP_Data\20221019-strategy-3+40-3\20221019-strategy-3+40-3_008.csv
Type of measurement data,3D data in details.
Number of points in X direction,2024
Number of points in Y direction,1
Max. in X direction,-1.732579
Min. in X direction,2.630139
Max. in Y direction,-0.831704
Min. in Y direction,-0.831984
Max. in Z direction,0.523026
Min. in Z direction,-0.595639
Ave. in Z direction,-0.028154
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,2.023000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.588667,1.810103,-0.831864
-0.595639,1.817220,-0.831864
-0.593263,1.816205,-0.831864
-0.592345,1.816727,-0.831864
-0.591673,1.817521,-0.831864
-0.591020,1.818292,-0.831864
-0.590364,1.819086,-0.831864
-0.589718,1.819849,-0.831864
-0.589082,1.820608,-0.831864
-0.588439,1.821374,-0.831864
-0.587810,1.822125,-0.831864
-0.587147,1.822913,-0.831864
-0.586504,1.823679,-0.831864
-0.585835,1.824476,-0.831864
-0.585193,1.825242,-0.831864
-0.584366,1.825841,-0.831864
-0.582794,1.825788,-0.831864
-0.580930,1.825503,-0.831864
-0.578592,1.824742,-0.831864
-0.577072,1.824746,-0.831864
-0.573315,1.823147,-0.831864
-0.571129,1.822200,-0.831864
-0.566893,1.820225,-0.831864
-0.565142,1.819774,-0.831864
-0.564326,1.820421,-0.831864
-0.563657,1.821217,-0.831864
-0.562976,1.822030,-0.831864
-0.562337,1.822864,-0.831864
-0.562446,1.824456,-0.831864
-0.562822,1.826013,-0.831864
-0.563288,1.827748,-0.831864
-0.562781,1.828641,-0.831864
-0.562216,1.829486,-0.831864
-0.575268,1.842095,-0.831864
-0.576307,1.843920,-0.831864
-0.575787,1.844841,-0.831864
-0.575123,1.845629,-0.831864
-0.574514,1.846358,-0.831864
-0.573909,1.847077,-0.831864
-0.573285,1.847820,-0.831864
-0.572668,1.848556,-0.831864
-0.572051,1.849291,-0.831864
-0.571376,1.850095,-0.831864
-0.570721,1.850877,-0.831864
-0.570084,1.851635,-0.831864
-0.569435,1.852409,-0.831864
-0.568779,1.853190,-0.831864
-0.568238,1.854054,-0.831864
-0.567933,1.855091,-0.831864
-0.567274,1.855882,-0.831864
-0.566639,1.856642,-0.831864
-0.565982,1.857422,-0.831864
-0.565328,1.858205,-0.831864
-0.564665,1.858993,-0.831864
-0.564029,1.859751,-0.831864
-0.563400,1.860503,-0.831864
-0.562775,1.861245,-0.831864
-0.562157,1.861980,-0.831864
-0.561554,1.862701,-0.831864
-0.560936,1.863436,-0.831864
-0.560351,1.864133,-0.831864
-0.559728,1.864876,-0.831864
-0.559091,1.865634,-0.831864
-0.558577,1.866534,-0.831864
-0.558876,1.868103,-0.831864
-0.558828,1.869408,-0.831864
-0.558151,1.870250,-0.831864
