3D_003,24
FileName,C:\MLP_Data\RBL\20230504 D906\D906-5.csv
Type of measurement data,3D data in details.
Number of points in X direction,3847
Number of points in Y direction,1
Max. in X direction,-1.749503
Min. in X direction,2.635045
Max. in Y direction,-0.801200
Min. in Y direction,-0.801360
Max. in Z direction,0.766730
Min. in Z direction,-0.320751
Ave. in Z direction,0.240237
Data Name,D906-5
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.923000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.320751,1.918542,-0.801260
-0.320515,1.918853,-0.801260
-0.320368,1.919395,-0.801260
-0.320004,1.920121,-0.801260
-0.319578,1.920260,-0.801260
-0.319446,1.920802,-0.801260
-0.319276,1.921194,-0.801260
-0.318951,1.921640,-0.801260
-0.318738,1.922035,-0.801260
-0.318416,1.922509,-0.801260
-0.318229,1.922979,-0.801260
-0.317912,1.923444,-0.801260
-0.317613,1.923924,-0.801260
-0.317345,1.924313,-0.801260
-0.317126,1.924743,-0.801260
-0.316888,1.925196,-0.801260
-0.316603,1.925635,-0.801260
-0.316336,1.926064,-0.801260
-0.316092,1.926499,-0.801260
-0.315869,1.926939,-0.801260
-0.315593,1.927385,-0.801260
-0.315332,1.927832,-0.801260
-0.315077,1.928271,-0.801260
-0.314792,1.928724,-0.801260
-0.314521,1.929175,-0.801260
-0.314268,1.929681,-0.801260
-0.314013,1.930133,-0.801260
-0.313748,1.930589,-0.801260
-0.313513,1.931018,-0.801260
-0.313209,1.931768,-0.801260
-0.312932,1.931954,-0.801260
-0.312695,1.932486,-0.801260
-0.312526,1.932775,-0.801260
-0.312253,1.933146,-0.801260
-0.312016,1.933757,-0.801260
-0.311781,1.934029,-0.801260
-0.311556,1.934559,-0.801260
-0.311335,1.934844,-0.801260
-0.311087,1.935327,-0.801260
-0.310826,1.935735,-0.801260
-0.310567,1.936209,-0.801260
-0.310296,1.936621,-0.801260
-0.310050,1.937055,-0.801260
-0.309795,1.937493,-0.801260
-0.309542,1.937934,-0.801260
-0.309268,1.938395,-0.801260
-0.309004,1.938827,-0.801260
-0.308723,1.939270,-0.801260
-0.308465,1.939706,-0.801260
-0.308246,1.940175,-0.801260
-0.307974,1.940612,-0.801260
-0.307713,1.941072,-0.801260
-0.307438,1.941520,-0.801260
-0.307204,1.942016,-0.801260
-0.307011,1.942507,-0.801260
-0.306688,1.942902,-0.801260
-0.306355,1.943301,-0.801260
-0.306306,1.943913,-0.801260
-0.306149,1.944447,-0.801260
-0.306065,1.945028,-0.801260
-0.305715,1.945400,-0.801260
-0.305082,1.945549,-0.801260
-0.297101,1.939739,-0.801260
-0.295679,1.939121,-0.801260
-0.294927,1.939077,-0.801260
-0.293021,1.937947,-0.801260
-0.291554,1.937383,-0.801260
-0.290434,1.937082,-0.801260
-0.289316,1.936771,-0.801260
-0.287093,1.935545,-0.801260
-0.285887,1.935160,-0.801260
-0.285532,1.935501,-0.801260
-0.285219,1.935865,-0.801260
-0.284777,1.936108,-0.801260
-0.284479,1.936420,-0.801260
-0.284184,1.936773,-0.801260
-0.283870,1.937149,-0.801260
-0.282981,1.937421,-0.801260
-0.280509,1.935777,-0.801260
-0.277942,1.934420,-0.801260
-0.276053,1.933213,-0.801260
-0.273865,1.932004,-0.801260
-0.273156,1.932127,-0.801260
-0.272627,1.932388,-0.801260
-0.271742,1.932207,-0.801260
-0.271375,1.932630,-0.801260
-0.271036,1.933037,-0.801260
-0.270705,1.933425,-0.801260
-0.270373,1.933826,-0.801260
-0.270045,1.934216,-0.801260
-0.269717,1.934606,-0.801260
-0.269383,1.935005,-0.801260
-0.269053,1.935394,-0.801260
-0.268721,1.935794,-0.801260
-0.265352,1.933802,-0.801260
-0.264434,1.933489,-0.801260
-0.264126,1.933857,-0.801260
-0.264472,1.934852,-0.801260
-0.264193,1.935232,-0.801260
-0.263891,1.935618,-0.801260
-0.263545,1.936020,-0.801260
-0.263226,1.936405,-0.801260
-0.262285,1.936281,-0.801260
-0.261740,1.936516,-0.801260
-0.261403,1.936912,-0.801260
-0.261169,1.937420,-0.801260
-0.261164,1.938068,-0.801260
-0.261036,1.938640,-0.801260
-0.261093,1.939275,-0.801260
-0.261138,1.939966,-0.801260
-0.261302,1.940730,-0.801260
-0.260983,1.941115,-0.801260
-0.260816,1.941628,-0.801260
-0.260538,1.941995,-0.801260
-0.260245,1.942349,-0.801260
-0.259945,1.942698,-0.801260
-0.259634,1.943076,-0.801260
-0.259328,1.943433,-0.801260
-0.259009,1.943819,-0.801260
-0.258685,1.944199,-0.801260
-0.258354,1.944600,-0.801260
-0.258253,1.945143,-0.801260
-0.258403,1.945934,-0.801260
-0.258097,1.946317,-0.801260
-0.257769,1.946707,-0.801260
-0.257721,1.947346,-0.801260
-0.257895,1.948145,-0.801260
-0.288611,1.974728,-0.801260
-0.288177,1.975225,-0.801260
-0.287848,1.975615,-0.801260
-0.287617,1.976061,-0.801260
-0.287253,1.976316,-0.801260
-0.287144,1.977085,-0.801260
-0.286876,1.977422,-0.801260
-0.286656,1.977903,-0.801260
-0.286457,1.978128,-0.801260
-0.286114,1.978793,-0.801260
-0.285964,1.979097,-0.801260
-0.285694,1.979798,-0.801260
-0.285603,1.980008,-0.801260
-0.285141,1.980495,-0.801260
-0.284945,1.980827,-0.801260
-0.284665,1.981441,-0.801260
-0.284393,1.982074,-0.801260
-0.283954,1.982254,-0.801260
-0.283867,1.982821,-0.801260
-0.283758,1.983069,-0.801260
-0.283414,1.983589,-0.801260
-0.283256,1.983914,-0.801260
-0.282627,1.984195,-0.801260
-0.282759,1.984894,-0.801260
-0.282297,1.985002,-0.801260
-0.282217,1.985823,-0.801260
-0.281764,1.985938,-0.801260
-0.281792,1.986575,-0.801260
-0.281349,1.986831,-0.801260
-0.281101,1.987314,-0.801260
-0.281044,1.987723,-0.801260
-0.280485,1.988142,-0.801260
-0.280396,1.988785,-0.801260
-0.280231,1.989012,-0.801260
-0.279888,1.989742,-0.801260
-0.279783,1.989994,-0.801260
-0.279257,1.990479,-0.801260
-0.278874,1.990706,-0.801260
-0.278818,1.991377,-0.801260
-0.278740,1.992043,-0.801260
-0.278324,1.992111,-0.801260
-0.278208,1.992732,-0.801260
-0.277709,1.993201,-0.801260
-0.277640,1.993535,-0.801260
-0.277425,1.993928,-0.801260
-0.277090,1.994431,-0.801260
-0.276724,1.995077,-0.801260
-0.276519,1.995336,-0.801260
-0.276270,1.995871,-0.801260
-0.276046,1.996192,-0.801260
-0.275811,1.996648,-0.801260
-0.275577,1.997039,-0.801260
-0.275314,1.997510,-0.801260
-0.275033,1.997952,-0.801260
-0.274793,1.998391,-0.801260
-0.274509,1.998844,-0.801260
-0.274236,1.999294,-0.801260
-0.273992,1.999755,-0.801260
-0.273707,2.000208,-0.801260
-0.273444,2.000627,-0.801260
-0.273206,2.001093,-0.801260
-0.272963,2.001502,-0.801260
-0.272726,2.001930,-0.801260
-0.272508,2.002361,-0.801260
-0.272246,2.002768,-0.801260
-0.272006,2.003206,-0.801260
-0.271760,2.003613,-0.801260
-0.271539,2.004237,-0.801260
-0.271207,2.004689,-0.801260
-0.271038,2.005109,-0.801260
-0.270837,2.005358,-0.801260
-0.270565,2.005822,-0.801260
-0.270497,2.006287,-0.801260
-0.270087,2.006935,-0.801260
-0.269458,2.006916,-0.801260
-0.269441,2.007594,-0.801260
-0.269021,2.007855,-0.801260
-0.268894,2.008597,-0.801260
-0.268659,2.009053,-0.801260
-0.268516,2.009494,-0.801260
-0.268133,2.009982,-0.801260
-0.267966,2.010364,-0.801260
-0.267811,2.010677,-0.801260
-0.267461,2.011388,-0.801260
-0.267200,2.011888,-0.801260
-0.266794,2.012083,-0.801260
-0.266781,2.012594,-0.801260
-0.266533,2.013116,-0.801260
-0.266168,2.013437,-0.801260
-0.266000,2.014001,-0.801260
-0.265777,2.014558,-0.801260
-0.265362,2.014810,-0.801260
-0.265275,2.015077,-0.801260
-0.264946,2.015779,-0.801260
-0.264557,2.016053,-0.801260
-0.264306,2.016509,-0.801260
-0.264255,2.017080,-0.801260
-0.263903,2.017397,-0.801260
-0.263734,2.017778,-0.801260
-0.263451,2.018337,-0.801260
-0.263249,2.018611,-0.801260
-0.262948,2.019011,-0.801260
-0.262641,2.019654,-0.801260
-0.262387,2.020003,-0.801260
-0.262266,2.020332,-0.801260
-0.261989,2.020987,-0.801260
-0.261684,2.021540,-0.801260
-0.261413,2.021535,-0.801260
-0.260989,2.022171,-0.801260
-0.260772,2.022577,-0.801260
-0.260870,2.023142,-0.801260
-0.260545,2.023548,-0.801260
-0.260251,2.023732,-0.801260
-0.260012,2.024367,-0.801260
-0.259805,2.024624,-0.801260
-0.259500,2.025060,-0.801260
-0.259259,2.025850,-0.801260
-0.258870,2.026072,-0.801260
-0.258648,2.026630,-0.801260
-0.258548,2.026976,-0.801260
-0.258175,2.027512,-0.801260
-0.257999,2.027847,-0.801260
-0.257643,2.028423,-0.801260
-0.257437,2.028733,-0.801260
-0.256836,2.029182,-0.801260
-0.256680,2.029795,-0.801260
