3D_003,24
FileName,C:\MLP_Data\RBL\20230504 D906\D906-1.csv
Type of measurement data,3D data in details.
Number of points in X direction,2841
Number of points in Y direction,1
Max. in X direction,-1.973092
Min. in X direction,2.608736
Max. in Y direction,-0.796970
Min. in Y direction,-0.797080
Max. in Z direction,0.586006
Min. in Z direction,-0.253475
Ave. in Z direction,0.176608
Data Name,D906-1
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.420000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.253475,2.125728,-0.797000
-0.253129,2.126090,-0.797000
-0.252915,2.126760,-0.797000
-0.252671,2.127312,-0.797000
-0.252314,2.127548,-0.797000
-0.252176,2.127954,-0.797000
-0.252024,2.128505,-0.797000
-0.251624,2.128926,-0.797000
-0.251399,2.129260,-0.797000
-0.251121,2.129875,-0.797000
-0.250926,2.130182,-0.797000
-0.250466,2.130813,-0.797000
-0.250308,2.131255,-0.797000
-0.250076,2.131570,-0.797000
-0.249870,2.132011,-0.797000
-0.249651,2.132414,-0.797000
-0.249368,2.132869,-0.797000
-0.249100,2.133309,-0.797000
-0.248851,2.133741,-0.797000
-0.248564,2.134204,-0.797000
-0.248305,2.134666,-0.797000
-0.248030,2.135153,-0.797000
-0.247764,2.135583,-0.797000
-0.247509,2.136034,-0.797000
-0.247248,2.136455,-0.797000
-0.247021,2.136891,-0.797000
-0.246801,2.137333,-0.797000
-0.246548,2.137774,-0.797000
-0.246299,2.138217,-0.797000
-0.246039,2.138626,-0.797000
-0.245787,2.139028,-0.797000
-0.245578,2.139649,-0.797000
-0.245243,2.140073,-0.797000
-0.245120,2.140439,-0.797000
-0.244822,2.140973,-0.797000
-0.244590,2.141535,-0.797000
-0.244436,2.142046,-0.797000
-0.243992,2.142287,-0.797000
-0.243901,2.142537,-0.797000
-0.243664,2.143081,-0.797000
-0.243237,2.143728,-0.797000
-0.243124,2.143921,-0.797000
-0.242900,2.144320,-0.797000
-0.242435,2.144948,-0.797000
-0.242292,2.145338,-0.797000
-0.241997,2.145743,-0.797000
-0.241812,2.146122,-0.797000
-0.241578,2.146566,-0.797000
-0.241304,2.147015,-0.797000
-0.241009,2.147459,-0.797000
-0.240753,2.147923,-0.797000
-0.240507,2.148382,-0.797000
-0.240255,2.148837,-0.797000
-0.240003,2.149291,-0.797000
-0.239724,2.149723,-0.797000
-0.239481,2.150172,-0.797000
-0.239212,2.150625,-0.797000
-0.238984,2.151086,-0.797000
-0.238730,2.151526,-0.797000
-0.238464,2.151968,-0.797000
-0.238212,2.152396,-0.797000
-0.237954,2.153120,-0.797000
-0.237792,2.153322,-0.797000
-0.237464,2.153934,-0.797000
-0.237216,2.154418,-0.797000
-0.237043,2.154547,-0.797000
-0.236746,2.155290,-0.797000
-0.236584,2.155402,-0.797000
-0.236214,2.156110,-0.797000
-0.236031,2.156479,-0.797000
-0.235891,2.156818,-0.797000
-0.235447,2.157098,-0.797000
-0.235548,2.157640,-0.797000
-0.235175,2.158293,-0.797000
-0.234944,2.158608,-0.797000
-0.234475,2.158815,-0.797000
-0.234423,2.159437,-0.797000
-0.234048,2.159971,-0.797000
-0.233676,2.160338,-0.797000
-0.233462,2.160445,-0.797000
-0.233396,2.161030,-0.797000
-0.233125,2.161781,-0.797000
-0.232766,2.161950,-0.797000
-0.232615,2.162476,-0.797000
-0.232383,2.163169,-0.797000
-0.231884,2.163520,-0.797000
-0.231682,2.164017,-0.797000
-0.231454,2.164412,-0.797000
-0.231186,2.164801,-0.797000
-0.231040,2.165214,-0.797000
-0.230798,2.165886,-0.797000
-0.230638,2.166104,-0.797000
-0.229922,2.166495,-0.797000
-0.230048,2.166967,-0.797000
-0.229800,2.167633,-0.797000
-0.229389,2.167862,-0.797000
-0.229151,2.168459,-0.797000
-0.229069,2.168704,-0.797000
-0.228580,2.169285,-0.797000
-0.228498,2.169843,-0.797000
-0.228196,2.170451,-0.797000
-0.227986,2.170549,-0.797000
-0.227669,2.171145,-0.797000
-0.227473,2.171686,-0.797000
-0.227307,2.171964,-0.797000
-0.226824,2.172486,-0.797000
-0.226741,2.172951,-0.797000
-0.226618,2.173240,-0.797000
-0.226333,2.173627,-0.797000
-0.225936,2.174286,-0.797000
-0.225690,2.174680,-0.797000
-0.225577,2.174807,-0.797000
-0.225348,2.175241,-0.797000
-0.225076,2.175653,-0.797000
-0.224770,2.176297,-0.797000
-0.224450,2.176799,-0.797000
-0.224310,2.177177,-0.797000
-0.224081,2.177455,-0.797000
-0.223802,2.177926,-0.797000
-0.223623,2.178362,-0.797000
-0.223310,2.178922,-0.797000
-0.223000,2.179550,-0.797000
-0.222615,2.179762,-0.797000
-0.222607,2.180265,-0.797000
-0.222034,2.180632,-0.797000
-0.221933,2.181384,-0.797000
-0.221772,2.181496,-0.797000
-0.221573,2.181956,-0.797000
-0.221238,2.182405,-0.797000
-0.220917,2.182985,-0.797000
-0.220717,2.183287,-0.797000
-0.220463,2.183818,-0.797000
-0.220085,2.184532,-0.797000
-0.219995,2.184730,-0.797000
-0.219639,2.185411,-0.797000
-0.219472,2.185780,-0.797000
-0.219158,2.186365,-0.797000
-0.218784,2.186599,-0.797000
-0.218637,2.187103,-0.797000
-0.218413,2.187580,-0.797000
-0.218101,2.187815,-0.797000
-0.217995,2.188352,-0.797000
-0.217520,2.188789,-0.797000
-0.217252,2.189099,-0.797000
-0.217273,2.189848,-0.797000
-0.216839,2.190162,-0.797000
-0.216714,2.190254,-0.797000
-0.216556,2.190826,-0.797000
-0.216230,2.191362,-0.797000
-0.215959,2.191866,-0.797000
-0.215724,2.192295,-0.797000
-0.215443,2.192660,-0.797000
-0.215271,2.193090,-0.797000
-0.214982,2.193395,-0.797000
-0.214799,2.193725,-0.797000
-0.214544,2.194190,-0.797000
-0.214268,2.194819,-0.797000
-0.214104,2.195139,-0.797000
-0.213794,2.195610,-0.797000
-0.213590,2.195987,-0.797000
-0.213246,2.196416,-0.797000
-0.212936,2.197044,-0.797000
-0.212632,2.197467,-0.797000
-0.212478,2.197782,-0.797000
