3D_003,24
FileName,C:\RBL\20230424 D906\D906-2.csv
Type of measurement data,3D data in details.
Number of points in X direction,3760
Number of points in Y direction,1
Max. in X direction,-1.829543
Min. in X direction,2.696404
Max. in Y direction,-0.785221
Min. in Y direction,-0.785361
Max. in Z direction,0.605854
Min. in Z direction,-0.445744
Ave. in Z direction,0.077544
Data Name,D906-2
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.879500,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.445744,1.829543,-0.785321
-0.445566,1.830190,-0.785321
-0.445062,1.830446,-0.785321
-0.445035,1.830802,-0.785321
-0.444701,1.831331,-0.785321
-0.444459,1.831728,-0.785321
-0.444312,1.832127,-0.785321
-0.443956,1.832664,-0.785321
-0.443678,1.833031,-0.785321
-0.443548,1.833353,-0.785321
-0.443137,1.834013,-0.785321
-0.442978,1.834219,-0.785321
-0.442840,1.834730,-0.785321
-0.442482,1.835305,-0.785321
-0.442209,1.835780,-0.785321
-0.441900,1.836148,-0.785321
-0.441669,1.836671,-0.785321
-0.441354,1.836890,-0.785321
-0.441251,1.837352,-0.785321
-0.441003,1.837771,-0.785321
-0.440613,1.838500,-0.785321
-0.440310,1.838834,-0.785321
-0.440108,1.839147,-0.785321
-0.439789,1.839585,-0.785321
-0.439626,1.840061,-0.785321
-0.439440,1.840206,-0.785321
-0.439039,1.840848,-0.785321
-0.438821,1.841292,-0.785321
-0.438781,1.841623,-0.785321
-0.438450,1.841973,-0.785321
-0.438240,1.842580,-0.785321
-0.438030,1.842912,-0.785321
-0.437754,1.843386,-0.785321
-0.437507,1.843766,-0.785321
-0.437242,1.844444,-0.785321
-0.436939,1.844895,-0.785321
-0.436636,1.845332,-0.785321
-0.436456,1.845652,-0.785321
-0.436207,1.846043,-0.785321
-0.435851,1.846776,-0.785321
-0.435567,1.847216,-0.785321
-0.435430,1.847428,-0.785321
-0.435080,1.848047,-0.785321
-0.434812,1.848514,-0.785321
-0.434634,1.848744,-0.785321
-0.434355,1.849175,-0.785321
-0.434029,1.849881,-0.785321
-0.433791,1.850321,-0.785321
-0.433511,1.850712,-0.785321
-0.433345,1.851161,-0.785321
-0.433086,1.851714,-0.785321
-0.432803,1.851868,-0.785321
-0.432576,1.852304,-0.785321
-0.432373,1.852747,-0.785321
-0.431691,1.853102,-0.785321
-0.431649,1.853732,-0.785321
-0.431634,1.854320,-0.785321
-0.431177,1.854681,-0.785321
-0.431112,1.854861,-0.785321
-0.430885,1.855414,-0.785321
-0.430645,1.855722,-0.785321
-0.430357,1.856146,-0.785321
-0.430095,1.856671,-0.785321
-0.429866,1.857066,-0.785321
-0.429585,1.857666,-0.785321
-0.429288,1.858004,-0.785321
-0.429097,1.858444,-0.785321
-0.428846,1.858964,-0.785321
-0.428604,1.859075,-0.785321
-0.428352,1.859725,-0.785321
-0.428136,1.859988,-0.785321
-0.427886,1.860483,-0.785321
-0.427628,1.860880,-0.785321
-0.427359,1.861320,-0.785321
-0.427102,1.861809,-0.785321
-0.426771,1.862497,-0.785321
-0.426520,1.862979,-0.785321
