3D_003,24
FileName,C:\RBL\20230424 D906\D906-4.csv
Type of measurement data,3D data in details.
Number of points in X direction,3861
Number of points in Y direction,1
Max. in X direction,-1.878241
Min. in X direction,2.678014
Max. in Y direction,-0.794981
Min. in Y direction,-0.795101
Max. in Z direction,0.703892
Min. in Z direction,-0.377629
Ave. in Z direction,0.170455
Data Name,D906-4
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.930000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.377629,1.929988,-0.795061
-0.376976,1.930289,-0.795061
-0.376741,1.930562,-0.795061
-0.376723,1.931108,-0.795061
-0.376511,1.931583,-0.795061
-0.376265,1.931833,-0.795061
-0.376064,1.932317,-0.795061
-0.375836,1.932766,-0.795061
-0.375567,1.933219,-0.795061
-0.375235,1.933893,-0.795061
-0.375024,1.934095,-0.795061
-0.375014,1.934922,-0.795061
-0.374435,1.935245,-0.795061
-0.374193,1.935421,-0.795061
-0.374065,1.935953,-0.795061
-0.373815,1.936618,-0.795061
-0.373381,1.936946,-0.795061
-0.373259,1.937430,-0.795061
-0.372850,1.937766,-0.795061
-0.372755,1.938130,-0.795061
-0.372434,1.938801,-0.795061
-0.372198,1.939216,-0.795061
-0.371988,1.939706,-0.795061
-0.371718,1.940041,-0.795061
-0.371512,1.940507,-0.795061
-0.371226,1.940633,-0.795061
-0.370944,1.941010,-0.795061
-0.370649,1.941833,-0.795061
-0.370572,1.942134,-0.795061
-0.370259,1.942420,-0.795061
-0.369988,1.942858,-0.795061
-0.369751,1.943416,-0.795061
-0.369529,1.943778,-0.795061
-0.369233,1.944391,-0.795061
-0.368891,1.944886,-0.795061
-0.368708,1.945399,-0.795061
-0.368471,1.945512,-0.795061
-0.368254,1.946023,-0.795061
-0.367914,1.946716,-0.795061
-0.367627,1.947167,-0.795061
-0.367413,1.947693,-0.795061
-0.367067,1.947899,-0.795061
-0.366981,1.948231,-0.795061
-0.366547,1.948833,-0.795061
