3D_003,24
FileName,C:\RBL\20230424 D906\D906-3.csv
Type of measurement data,3D data in details.
Number of points in X direction,2956
Number of points in Y direction,1
Max. in X direction,-2.079689
Min. in X direction,2.693628
Max. in Y direction,-0.790701
Min. in Y direction,-0.790861
Max. in Z direction,0.539379
Min. in Z direction,-0.299749
Ave. in Z direction,0.124745
Data Name,D906-3
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.477500,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.299749,2.079689,-0.790791
-0.299524,2.079879,-0.790791
-0.299381,2.080333,-0.790791
-0.299029,2.080978,-0.790791
-0.298655,2.081356,-0.790791
-0.298463,2.081926,-0.790791
-0.298312,2.082243,-0.790791
-0.298009,2.082786,-0.790791
-0.297860,2.082922,-0.790791
-0.297614,2.083446,-0.790791
-0.297224,2.084084,-0.790791
-0.297051,2.084527,-0.790791
-0.296860,2.084602,-0.790791
-0.296651,2.085053,-0.790791
-0.296328,2.085748,-0.790791
-0.296153,2.085862,-0.790791
-0.295875,2.086451,-0.790791
-0.295575,2.086983,-0.790791
-0.295288,2.087513,-0.790791
-0.295028,2.087934,-0.790791
-0.294784,2.088291,-0.790791
-0.294544,2.088768,-0.790791
-0.294273,2.089298,-0.790791
-0.294140,2.089407,-0.790791
-0.293800,2.090114,-0.790791
-0.293518,2.090713,-0.790791
-0.293283,2.090725,-0.790791
-0.293137,2.091255,-0.790791
-0.292870,2.091644,-0.790791
-0.292614,2.092070,-0.790791
-0.292390,2.092560,-0.790791
-0.292141,2.093017,-0.790791
-0.291863,2.093450,-0.790791
-0.291476,2.094104,-0.790791
-0.291226,2.094586,-0.790791
-0.290983,2.094891,-0.790791
-0.290869,2.095292,-0.790791
-0.290542,2.095853,-0.790791
-0.290219,2.096390,-0.790791
-0.290139,2.096792,-0.790791
-0.289909,2.097044,-0.790791
-0.289147,2.097397,-0.790791
-0.289062,2.097978,-0.790791
-0.289095,2.098684,-0.790791
-0.288746,2.099018,-0.790791
-0.288507,2.099339,-0.790791
-0.288193,2.099872,-0.790791
-0.288002,2.100143,-0.790791
-0.287706,2.100534,-0.790791
-0.287593,2.100949,-0.790791
-0.287356,2.101532,-0.790791
-0.287146,2.101735,-0.790791
-0.286842,2.102420,-0.790791
-0.286350,2.102373,-0.790791
-0.286076,2.103109,-0.790791
-0.285932,2.103458,-0.790791
-0.285566,2.103738,-0.790791
-0.285422,2.104374,-0.790791
-0.285197,2.104877,-0.790791
-0.285185,2.105246,-0.790791
-0.284746,2.105870,-0.790791
-0.284675,2.106149,-0.790791
-0.284291,2.106715,-0.790791
-0.284112,2.106943,-0.790791
-0.283807,2.107692,-0.790791
-0.283647,2.107897,-0.790791
-0.283217,2.108411,-0.790791
-0.283070,2.108784,-0.790791
-0.282702,2.109468,-0.790791
-0.282455,2.109665,-0.790791
-0.282148,2.110413,-0.790791
-0.281851,2.110907,-0.790791
-0.281560,2.111185,-0.790791
-0.281431,2.111456,-0.790791
-0.281141,2.111852,-0.790791
-0.280860,2.112583,-0.790791
-0.280696,2.112837,-0.790791
-0.280322,2.113476,-0.790791
-0.280031,2.113988,-0.790791
-0.279869,2.114114,-0.790791
-0.279608,2.114560,-0.790791
-0.279288,2.114932,-0.790791
-0.278951,2.115340,-0.790791
-0.278862,2.115919,-0.790791
-0.278531,2.116307,-0.790791
-0.278309,2.116786,-0.790791
-0.277995,2.117528,-0.790791
-0.277702,2.117830,-0.790791
-0.277574,2.118193,-0.790791
-0.277287,2.118853,-0.790791
-0.277207,2.119047,-0.790791
-0.277028,2.119510,-0.790791
-0.276692,2.119881,-0.790791
-0.276416,2.120262,-0.790791
-0.276150,2.120666,-0.790791
-0.275878,2.121078,-0.790791
-0.275609,2.121531,-0.790791
-0.275387,2.121984,-0.790791
-0.275146,2.122421,-0.790791
-0.274872,2.122870,-0.790791
-0.274617,2.123309,-0.790791
-0.274374,2.123732,-0.790791
-0.274092,2.124187,-0.790791
-0.273845,2.124633,-0.790791
-0.273604,2.125083,-0.790791
-0.273350,2.125536,-0.790791
-0.273085,2.125979,-0.790791
-0.272846,2.126405,-0.790791
-0.272596,2.126848,-0.790791
-0.272325,2.127495,-0.790791
-0.272117,2.127778,-0.790791
-0.271778,2.128446,-0.790791
-0.271517,2.128984,-0.790791
-0.271364,2.129117,-0.790791
-0.271072,2.129694,-0.790791
-0.270733,2.130193,-0.790791
-0.270473,2.130784,-0.790791
-0.270306,2.130905,-0.790791
-0.270069,2.131346,-0.790791
-0.269731,2.132015,-0.790791
-0.269522,2.132375,-0.790791
-0.269214,2.133005,-0.790791
-0.269030,2.133111,-0.790791
-0.268664,2.133848,-0.790791
-0.268537,2.134068,-0.790791
-0.268203,2.134702,-0.790791
-0.267928,2.135176,-0.790791
-0.267726,2.135541,-0.790791
-0.267477,2.136038,-0.790791
-0.267215,2.136392,-0.790791
-0.267067,2.136555,-0.790791
-0.266868,2.137002,-0.790791
-0.266543,2.137616,-0.790791
-0.266227,2.137965,-0.790791
-0.266119,2.138449,-0.790791
-0.265775,2.138891,-0.790791
-0.265714,2.139114,-0.790791
-0.265146,2.139630,-0.790791
-0.265133,2.139984,-0.790791
-0.264806,2.140466,-0.790791
-0.264495,2.140676,-0.790791
-0.264312,2.141188,-0.790791
-0.264127,2.141685,-0.790791
-0.263898,2.142120,-0.790791
-0.263664,2.142681,-0.790791
-0.263278,2.142970,-0.790791
-0.262922,2.143573,-0.790791
-0.262760,2.144024,-0.790791
-0.262477,2.144400,-0.790791
-0.262245,2.144884,-0.790791
-0.261960,2.145284,-0.790791
-0.261719,2.145852,-0.790791
-0.261343,2.146529,-0.790791
-0.261262,2.146723,-0.790791
-0.260875,2.147494,-0.790791
-0.260700,2.147582,-0.790791
-0.260339,2.147971,-0.790791
-0.260147,2.148710,-0.790791
-0.259843,2.148808,-0.790791
-0.259486,2.149384,-0.790791
-0.259365,2.149895,-0.790791
-0.259104,2.150421,-0.790791
-0.258764,2.150970,-0.790791
-0.258533,2.151442,-0.790791
-0.258283,2.151494,-0.790791
-0.258151,2.152036,-0.790791
-0.257911,2.152513,-0.790791
-0.257548,2.153175,-0.790791
-0.257438,2.153382,-0.790791
-0.257118,2.153715,-0.790791
-0.256937,2.154203,-0.790791
-0.256672,2.154672,-0.790791
-0.256410,2.155169,-0.790791
-0.256211,2.155499,-0.790791
-0.255971,2.155924,-0.790791
-0.255649,2.156620,-0.790791
-0.255426,2.156968,-0.790791
-0.255177,2.157529,-0.790791
-0.254925,2.157710,-0.790791
-0.254722,2.158114,-0.790791
-0.254434,2.158681,-0.790791
-0.254209,2.159289,-0.790791
-0.253839,2.159591,-0.790791
-0.253685,2.159906,-0.790791
-0.253516,2.160378,-0.790791
-0.253179,2.161179,-0.790791
-0.252843,2.161288,-0.790791
-0.252601,2.161803,-0.790791
-0.252452,2.162122,-0.790791
-0.251981,2.162810,-0.790791
-0.251962,2.163043,-0.790791
-0.251607,2.163684,-0.790791
-0.251305,2.164175,-0.790791
-0.251069,2.164799,-0.790791
-0.250784,2.164965,-0.790791
-0.250645,2.165370,-0.790791
-0.250291,2.166118,-0.790791
-0.250142,2.166241,-0.790791
-0.249890,2.166760,-0.790791
-0.249657,2.167139,-0.790791
-0.249382,2.167561,-0.790791
-0.249124,2.167985,-0.790791
-0.248844,2.168428,-0.790791
