3D_003,24
FileName,C:\MLP_Data\RBL\20230504 D906\D906-6.csv
Type of measurement data,3D data in details.
Number of points in X direction,3856
Number of points in Y direction,1
Max. in X direction,-1.755705
Min. in X direction,2.631165
Max. in Y direction,-0.800490
Min. in Y direction,-0.800680
Max. in Z direction,0.774044
Min. in Z direction,-0.318682
Ave. in Z direction,0.244090
Data Name,D906-6
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.927500,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.318682,1.916923,-0.800600
-0.318488,1.917361,-0.800600
-0.318226,1.917689,-0.800600
-0.317917,1.918396,-0.800600
-0.317561,1.918789,-0.800600
-0.317495,1.919073,-0.800600
-0.317141,1.919481,-0.800600
-0.316833,1.920293,-0.800600
-0.316538,1.920581,-0.800600
-0.316329,1.921293,-0.800600
-0.316058,1.921732,-0.800600
-0.315851,1.922145,-0.800600
-0.315514,1.922319,-0.800600
-0.315313,1.922804,-0.800600
-0.314992,1.923539,-0.800600
-0.314982,1.923975,-0.800600
-0.314326,1.924090,-0.800600
-0.314472,1.924696,-0.800600
-0.313885,1.925013,-0.800600
-0.313827,1.925629,-0.800600
-0.313541,1.926042,-0.800600
-0.313228,1.926275,-0.800600
-0.312954,1.927129,-0.800600
-0.312823,1.927280,-0.800600
-0.312257,1.927706,-0.800600
-0.312097,1.928355,-0.800600
-0.311879,1.928720,-0.800600
-0.311523,1.929035,-0.800600
-0.311495,1.929678,-0.800600
-0.311038,1.929907,-0.800600
-0.310943,1.930337,-0.800600
-0.310733,1.930931,-0.800600
-0.310374,1.931387,-0.800600
-0.310268,1.931585,-0.800600
-0.310008,1.931993,-0.800600
-0.309799,1.932392,-0.800600
-0.309477,1.932919,-0.800600
-0.309202,1.933471,-0.800600
-0.309054,1.933804,-0.800600
-0.308660,1.934230,-0.800600
-0.308561,1.934931,-0.800600
-0.308156,1.934930,-0.800600
-0.308005,1.935730,-0.800600
-0.307538,1.935926,-0.800600
-0.307487,1.936575,-0.800600
-0.307109,1.937094,-0.800600
-0.307048,1.937538,-0.800600
-0.306838,1.937858,-0.800600
-0.306478,1.938195,-0.800600
-0.306143,1.938946,-0.800600
-0.305857,1.939333,-0.800600
-0.305701,1.939920,-0.800600
-0.305356,1.940113,-0.800600
-0.305127,1.940443,-0.800600
-0.304770,1.941187,-0.800600
-0.304641,1.941301,-0.800600
-0.304509,1.941843,-0.800600
-0.304290,1.942338,-0.800600
-0.304052,1.942791,-0.800600
-0.303746,1.943240,-0.800600
-0.303433,1.943616,-0.800600
-0.303433,1.944243,-0.800600
-0.303105,1.944712,-0.800600
-0.303017,1.945304,-0.800600
-0.302907,1.945799,-0.800600
-0.302484,1.946044,-0.800600
-0.301702,1.946028,-0.800600
-0.300987,1.946068,-0.800600
-0.294292,1.941181,-0.800600
-0.291773,1.939903,-0.800600
-0.290322,1.939233,-0.800600
-0.288797,1.938580,-0.800600
-0.287519,1.937965,-0.800600
-0.286713,1.937837,-0.800600
-0.286145,1.937922,-0.800600
-0.285199,1.937755,-0.800600
-0.284664,1.937932,-0.800600
-0.282696,1.936933,-0.800600
-0.281969,1.936950,-0.800600
-0.281623,1.937364,-0.800600
-0.281303,1.937749,-0.800600
-0.280993,1.938116,-0.800600
-0.280655,1.938524,-0.800600
-0.280339,1.938898,-0.800600
-0.280013,1.939290,-0.800600
-0.279652,1.939718,-0.800600
-0.279340,1.940096,-0.800600
-0.278991,1.940508,-0.800600
-0.278651,1.940915,-0.800600
-0.277851,1.941079,-0.800600
-0.272505,1.937390,-0.800600
-0.269075,1.934956,-0.800600
-0.267269,1.934067,-0.800600
-0.266831,1.934352,-0.800600
-0.266530,1.934700,-0.800600
-0.266204,1.935092,-0.800600
-0.265863,1.935498,-0.800600
-0.265537,1.935890,-0.800600
-0.265220,1.936263,-0.800600
-0.264679,1.936462,-0.800600
-0.260508,1.933928,-0.800600
-0.259387,1.933379,-0.800600
-0.259089,1.933808,-0.800600
-0.258784,1.934205,-0.800600
-0.258429,1.934599,-0.800600
-0.258098,1.935000,-0.800600
-0.257783,1.935375,-0.800600
-0.257456,1.935766,-0.800600
-0.257159,1.936118,-0.800600
-0.256766,1.936428,-0.800600
-0.253320,1.934555,-0.800600
-0.251901,1.933637,-0.800600
-0.248582,1.931754,-0.800600
-0.247104,1.930879,-0.800600
