3D_003,24
FileName,C:\MLP_Data\RBL\20230504 D906\D906-7.csv
Type of measurement data,3D data in details.
Number of points in X direction,3625
Number of points in Y direction,1
Max. in X direction,-1.888931
Min. in X direction,2.636042
Max. in Y direction,-0.800510
Min. in Y direction,-0.800660
Max. in Z direction,0.715840
Min. in Z direction,-0.318705
Ave. in Z direction,0.204071
Data Name,D906-7
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.812000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.318705,1.916916,-0.800610
-0.318376,1.917554,-0.800610
-0.318240,1.917701,-0.800610
-0.318004,1.918430,-0.800610
-0.317601,1.918823,-0.800610
-0.317418,1.919283,-0.800610
-0.317156,1.919768,-0.800610
-0.316837,1.920192,-0.800610
-0.316672,1.920667,-0.800610
-0.316360,1.921150,-0.800610
-0.316006,1.921531,-0.800610
-0.315772,1.922053,-0.800610
-0.315581,1.922285,-0.800610
-0.315324,1.923021,-0.800610
-0.315057,1.923124,-0.800610
-0.314788,1.923930,-0.800610
-0.314555,1.924074,-0.800610
-0.314261,1.924688,-0.800610
-0.314128,1.925059,-0.800610
-0.313844,1.925761,-0.800610
-0.313688,1.925983,-0.800610
-0.313448,1.926669,-0.800610
-0.313060,1.927022,-0.800610
-0.312582,1.927208,-0.800610
-0.312572,1.927775,-0.800610
-0.312213,1.928296,-0.800610
-0.311948,1.928556,-0.800610
-0.311774,1.929063,-0.800610
-0.311591,1.929471,-0.800610
-0.311261,1.930030,-0.800610
-0.310943,1.930533,-0.800610
-0.310780,1.930762,-0.800610
-0.310535,1.931183,-0.800610
-0.310309,1.931607,-0.800610
-0.310065,1.932107,-0.800610
-0.309805,1.932424,-0.800610
-0.309516,1.933056,-0.800610
-0.309234,1.933472,-0.800610
-0.309037,1.933790,-0.800610
-0.308702,1.934488,-0.800610
-0.308444,1.934859,-0.800610
-0.308235,1.935009,-0.800610
-0.308006,1.935483,-0.800610
-0.307755,1.936108,-0.800610
-0.307506,1.936382,-0.800610
-0.307205,1.936795,-0.800610
-0.306969,1.937302,-0.800610
-0.306736,1.937916,-0.800610
-0.306580,1.938216,-0.800610
-0.306212,1.938677,-0.800610
-0.305948,1.939461,-0.800610
-0.305901,1.939892,-0.800610
-0.305508,1.940214,-0.800610
-0.304973,1.940327,-0.800610
-0.304882,1.941203,-0.800610
-0.304584,1.941475,-0.800610
-0.304526,1.941896,-0.800610
-0.304213,1.942574,-0.800610
-0.304109,1.942839,-0.800610
-0.303587,1.943093,-0.800610
-0.303263,1.943448,-0.800610
-0.303405,1.944207,-0.800610
-0.303310,1.944767,-0.800610
-0.303009,1.945179,-0.800610
-0.302618,1.945739,-0.800610
-0.302357,1.945938,-0.800610
-0.300918,1.945645,-0.800610
-0.300882,1.945967,-0.800610
-0.293679,1.940627,-0.800610
-0.291020,1.939244,-0.800610
-0.290174,1.938848,-0.800610
-0.288469,1.938279,-0.800610
-0.287751,1.938120,-0.800610
-0.286580,1.937882,-0.800610
-0.285988,1.937816,-0.800610
-0.285084,1.937827,-0.800610
-0.284371,1.937726,-0.800610
-0.283250,1.937372,-0.800610
-0.282643,1.937516,-0.800610
-0.282308,1.937913,-0.800610
-0.281982,1.938305,-0.800610
-0.281675,1.938674,-0.800610
-0.281340,1.939072,-0.800610
-0.281025,1.939447,-0.800610
-0.280692,1.939847,-0.800610
-0.280566,1.940446,-0.800610
-0.280584,1.941114,-0.800610
-0.280068,1.941399,-0.800610
-0.279252,1.941393,-0.800610
-0.273238,1.937064,-0.800610
-0.269485,1.934830,-0.800610
-0.268561,1.934511,-0.800610
-0.268192,1.934828,-0.800610
-0.267879,1.935205,-0.800610
-0.267575,1.935550,-0.800610
-0.267250,1.935956,-0.800610
-0.266921,1.936346,-0.800610
-0.266574,1.936747,-0.800610
-0.266277,1.937111,-0.800610
-0.265603,1.937211,-0.800610
