3D_003,24
FileName,C:\MLP_Data\20221020-2D-11.csv
Type of measurement data,3D data in details.
Number of points in X direction,2897
Number of points in Y direction,1
Max. in X direction,-6.583910
Min. in X direction,7.241405
Max. in Y direction,6.874073
Min. in Y direction,6.873973
Max. in Z direction,0.281479
Min. in Z direction,-0.643893
Ave. in Z direction,-0.177700
Data Name,Polygon data(The 1 profiles AZ=-121deg.)
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.448000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,0.500000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.643893,6.584255,6.874033
-0.642888,6.583910,6.874033
-0.643333,6.584798,6.874033
-0.642756,6.584792,6.874033
-0.642069,6.584507,6.874033
-0.641566,6.584546,6.874033
-0.641161,6.584785,6.874033
-0.640311,6.584597,6.874033
-0.639677,6.584305,6.874033
-0.639280,6.584518,6.874033
-0.638844,6.584782,6.874033
-0.638399,6.585052,6.874033
-0.637971,6.585310,6.874033
-0.637535,6.585574,6.874033
-0.637108,6.585834,6.874033
-0.636451,6.585774,6.874033
-0.635662,6.585496,6.874033
-0.635195,6.585767,6.874033
-0.634769,6.586028,6.874033
-0.634309,6.586292,6.874033
-0.633861,6.586576,6.874033
-0.633412,6.586837,6.874033
-0.632984,6.587097,6.874033
-0.632540,6.587366,6.874033
-0.632120,6.587620,6.874033
-0.631701,6.587874,6.874033
-0.631265,6.588138,6.874033
-0.630834,6.588412,6.874033
-0.630389,6.588680,6.874033
-0.630413,6.589934,6.874033
-0.630659,6.591052,6.874033
-0.630264,6.591384,6.874033
-0.629818,6.591653,6.874033
-0.629381,6.591934,6.874033
-0.628995,6.592243,6.874033
-0.628710,6.592834,6.874033
-0.629611,6.595667,6.874033
-0.629851,6.596661,6.874033
-0.629518,6.597018,6.874033
-0.630924,6.600645,6.874033
-0.631555,6.602321,6.874033
-0.631323,6.602825,6.874033
-0.630897,6.603087,6.874033
-0.630485,6.603353,6.874033
-0.630077,6.603587,6.874033
-0.629725,6.603952,6.874033
-0.629629,6.604660,6.874033
-0.630104,6.606542,6.874033
-0.630578,6.608190,6.874033
-0.630533,6.609043,6.874033
-0.630103,6.609336,6.874033
-0.629937,6.610046,6.874033
-0.629651,6.610595,6.874033
-0.628897,6.610240,6.874033
-0.628488,6.610452,6.874033
-0.628055,6.610721,6.874033
-0.628002,6.611619,6.874033
-0.627589,6.611921,6.874033
-0.627150,6.612180,6.874033
-0.626741,6.612431,6.874033
-0.626301,6.612709,6.874033
-0.625843,6.612976,6.874033
-0.625421,6.613243,6.874033
-0.625233,6.613917,6.874033
-0.625285,6.615005,6.874033
-0.624868,6.615320,6.874033
-0.624654,6.616067,6.874033
-0.624997,6.617500,6.874033
-0.625204,6.618823,6.874033
-0.625142,6.619685,6.874033
-0.624724,6.619980,6.874033
-0.624304,6.620232,6.874033
-0.623888,6.620471,6.874033
-0.623508,6.620809,6.874033
-0.623335,6.621488,6.874033
-0.622877,6.621775,6.874033
-0.622469,6.622027,6.874033
-0.622069,6.622255,6.874033
-0.621656,6.622518,6.874033
-0.621258,6.622749,6.874033
-0.620976,6.623248,6.874033
-0.620803,6.623851,6.874033
-0.620395,6.624102,6.874033
-0.620229,6.624755,6.874033
-0.620057,6.625397,6.874033
-0.619649,6.625534,6.874033
-0.619246,6.625776,6.874033
-0.618927,6.626194,6.874033
-0.618911,6.627132,6.874033
-0.618491,6.627422,6.874033
-0.620716,6.632439,6.874033
-0.620565,6.633076,6.874033
-0.620803,6.634239,6.874033
-0.620624,6.635159,6.874033
-0.620043,6.635378,6.874033
-0.619810,6.635996,6.874033
-0.619541,6.636344,6.874033
-0.619302,6.636895,6.874033
-0.618698,6.637229,6.874033
-0.618321,6.637494,6.874033
-0.618086,6.637840,6.874033
-0.617634,6.637923,6.874033
-0.617129,6.638094,6.874033
-0.616444,6.638005,6.874033
-0.614473,6.635972,6.874033
-0.613736,6.635394,6.874033
-0.613290,6.635584,6.874033
-0.612744,6.635723,6.874033
-0.612302,6.635977,6.874033
-0.611716,6.636072,6.874033
-0.610917,6.635662,6.874033
-0.610439,6.635876,6.874033
-0.610008,6.636148,6.874033
-0.609572,6.636413,6.874033
-0.609139,6.636664,6.874033
-0.608677,6.636944,6.874033
-0.608241,6.637207,6.874033
-0.607788,6.637483,6.874033
-0.607386,6.637727,6.874033
-0.606984,6.637970,6.874033
-0.606566,6.638225,6.874033
-0.606154,6.638472,6.874033
-0.605736,6.638727,6.874033
-0.605339,6.638980,6.874033
-0.604923,6.639219,6.874033
-0.604513,6.639468,6.874033
-0.604120,6.639707,6.874033
-0.603705,6.639969,6.874033
-0.603053,6.639877,6.874033
-0.602358,6.639657,6.874033
-0.601926,6.639909,6.874033
-0.601486,6.640166,6.874033
-0.601075,6.640414,6.874033
-0.600639,6.640680,6.874033
-0.600228,6.640928,6.874033
-0.599792,6.641192,6.874033
-0.599339,6.641466,6.874033
-0.598840,6.641646,6.874033
-0.598186,6.641552,6.874033
-0.597545,6.641459,6.874033
-0.597090,6.641731,6.874033
-0.596451,6.641681,6.874033
-0.595761,6.641526,6.874033
-0.595319,6.641782,6.874033
-0.594884,6.642048,6.874033
