3D_003,24
FileName,C:\MLP_Data\20221020-2D-9.csv
Type of measurement data,3D data in details.
Number of points in X direction,2645
Number of points in Y direction,1
Max. in X direction,-6.584232
Min. in X direction,7.241498
Max. in Y direction,6.874093
Min. in Y direction,6.873993
Max. in Z direction,0.226337
Min. in Z direction,-0.644461
Ave. in Z direction,-0.217785
Data Name,Polygon data(The 1 profiles AZ=-121deg.)
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.322000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,0.500000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.644461,6.585077,6.874053
-0.643609,6.584596,6.874053
-0.642838,6.584232,6.874053
-0.642932,6.585101,6.874053
-0.642159,6.584560,6.874053
-0.641754,6.584759,6.874053
-0.641223,6.584790,6.874053
-0.640467,6.584489,6.874053
-0.640052,6.584731,6.874053
-0.639607,6.585000,6.874053
-0.639189,6.585255,6.874053
-0.638736,6.585530,6.874053
-0.638308,6.585788,6.874053
-0.637863,6.586057,6.874053
-0.637444,6.586311,6.874053
-0.636818,6.586320,6.874053
-0.636120,6.586192,6.874053
-0.635661,6.586458,6.874053
-0.635229,6.586710,6.874053
-0.634560,6.586648,6.874053
-0.633789,6.586360,6.874053
-0.633316,6.586622,6.874053
-0.632890,6.586884,6.874053
-0.632445,6.587153,6.874053
-0.632017,6.587411,6.874053
-0.631607,6.587660,6.874053
-0.631171,6.587924,6.874053
-0.630726,6.588195,6.874053
-0.630273,6.588469,6.874053
-0.630045,6.589192,6.874053
-0.630800,6.591228,6.874053
-0.630550,6.591817,6.874053
-0.630113,6.592099,6.874053
-0.629686,6.592359,6.874053
-0.629251,6.592607,6.874053
-0.628999,6.593212,6.874053
-0.629647,6.595688,6.874053
-0.630180,6.597221,6.874053
-0.630133,6.597974,6.874053
-0.631508,6.601184,6.874053
-0.631725,6.602505,6.874053
-0.631347,6.602828,6.874053
-0.630927,6.603080,6.874053
-0.630518,6.603331,6.874053
-0.630108,6.603580,6.874053
-0.629688,6.603833,6.874053
-0.629564,6.604516,6.874053
-0.630112,6.606883,6.874053
-0.630774,6.608476,6.874053
-0.630768,6.609392,6.874053
-0.630344,6.609675,6.874053
-0.629899,6.609944,6.874053
-0.629497,6.610188,6.874053
-0.629070,6.610448,6.874053
-0.628660,6.610697,6.874053
-0.628241,6.610951,6.874053
-0.627796,6.611220,6.874053
-0.627360,6.611485,6.874053
-0.626933,6.611745,6.874053
-0.626514,6.611999,6.874053
-0.626069,6.612269,6.874053
-0.625616,6.612544,6.874053
-0.625180,6.612808,6.874053
-0.625005,6.613503,6.874053
-0.625407,6.615187,6.874053
-0.625107,6.615657,6.874053
-0.624746,6.616045,6.874053
-0.624831,6.617573,6.874053
-0.625363,6.619028,6.874053
-0.625209,6.619718,6.874053
-0.624777,6.619990,6.874053
-0.624350,6.620249,6.874053
-0.623939,6.620498,6.874053
-0.623586,6.620976,6.874053
-0.623594,6.621895,6.874053
-0.623160,6.622183,6.874053
-0.622741,6.622437,6.874053
-0.622343,6.622667,6.874053
-0.621934,6.622918,6.874053
-0.621532,6.623162,6.874053
-0.621113,6.623416,6.874053
-0.620712,6.623661,6.874053
-0.620510,6.624234,6.874053
-0.620353,6.625095,6.874053
-0.619953,6.625109,6.874053
-0.619561,6.625350,6.874053
-0.619246,6.625757,6.874053
-0.619116,6.626467,6.874053
-0.618685,6.626741,6.874053
-0.618250,6.627007,6.874053
-0.618067,6.627707,6.874053
-0.621162,6.634254,6.874053
-0.619945,6.632845,6.874053
-0.620801,6.635605,6.874053
-0.620533,6.636070,6.874053
-0.619678,6.635567,6.874053
-0.619590,6.636655,6.874053
-0.619221,6.636819,6.874053
-0.618789,6.637282,6.874053
-0.618342,6.637528,6.874053
-0.617977,6.637910,6.874053
-0.617521,6.638276,6.874053
-0.617209,6.638187,6.874053
-0.616668,6.638336,6.874053
-0.614765,6.636375,6.874053
-0.614083,6.635926,6.874053
-0.613418,6.635814,6.874053
-0.612868,6.635850,6.874053
-0.612414,6.636124,6.874053
-0.611951,6.636324,6.874053
-0.611322,6.636271,6.874053
-0.610870,6.636528,6.874053
-0.610424,6.636795,6.874053
-0.609989,6.637061,6.874053
-0.609570,6.637316,6.874053
-0.609108,6.637595,6.874053
-0.608663,6.637865,6.874053
-0.608227,6.638129,6.874053
-0.607816,6.638377,6.874053
-0.607423,6.638617,6.874053
-0.607004,6.638870,6.874053
-0.606577,6.639130,6.874053
-0.606166,6.639379,6.874053
-0.605756,6.639628,6.874053
-0.605354,6.639871,6.874053
-0.604944,6.640120,6.874053
-0.604298,6.639943,6.874053
-0.603552,6.639639,6.874053
-0.603104,6.639902,6.874053
-0.602693,6.640151,6.874053
-0.602274,6.640406,6.874053
-0.601830,6.640675,6.874053
-0.601418,6.640923,6.874053
-0.600983,6.641189,6.874053
-0.600572,6.641437,6.874053
-0.600136,6.641702,6.874053
-0.599692,6.641972,6.874053
-0.599034,6.641890,6.874053
-0.598281,6.641651,6.874053
-0.597868,6.641896,6.874053
-0.597424,6.642166,6.874053
-0.596963,6.642447,6.874053
-0.595804,6.641944,6.874053
-0.594914,6.641036,6.874053
-0.594385,6.641167,6.874053
-0.593958,6.641427,6.874053
-0.593521,6.641690,6.874053
-0.593084,6.641954,6.874053
-0.594089,6.645018,6.874053
-0.594721,6.646560,6.874053
-0.594419,6.647007,6.874053
-0.593984,6.647273,6.874053
-0.593792,6.647881,6.874053
-0.594674,6.650280,6.874053
-0.595437,6.652560,6.874053
-0.595160,6.653105,6.874053
-0.594723,6.653367,6.874053
-0.594313,6.653617,6.874053
-0.593913,6.653865,6.874053
-0.593502,6.654113,6.874053
-0.593075,6.654373,6.874053
-0.592704,6.654667,6.874053
-0.593158,6.656668,6.874053
-0.593678,6.658239,6.874053
-0.593431,6.658622,6.874053
-0.593047,6.658856,6.874053
-0.592647,6.659103,6.874053
-0.592404,6.659628,6.874053
-0.592294,6.660429,6.874053
-0.592761,6.662568,6.874053
-0.593282,6.664101,6.874053
-0.593288,6.665018,6.874053
-0.593392,6.666153,6.874053
-0.592977,6.666470,6.874053
-0.592559,6.666726,6.874053
-0.592107,6.667004,6.874053
-0.591674,6.667272,6.874053
-0.591454,6.667894,6.874053
-0.591320,6.668637,6.874053
-0.590873,6.668922,6.874053
-0.590421,6.669199,6.874053
-0.590129,6.669719,6.874053
-0.590157,6.670729,6.874053
-0.591301,6.673965,6.874053
-0.591849,6.675561,6.874053
-0.591654,6.676069,6.874053
-0.591406,6.676681,6.874053
-0.591066,6.677567,6.874053
-0.590985,6.678070,6.874053
-0.590528,6.678204,6.874053
-0.589895,6.678201,6.874053
-0.589448,6.678467,6.874053
-0.589012,6.678732,6.874053
-0.588585,6.678992,6.874053
-0.588158,6.679252,6.874053
-0.587714,6.679522,6.874053
-0.587268,6.679790,6.874053
-0.586841,6.680050,6.874053
-0.586513,6.680397,6.874053
-0.586550,6.681402,6.874053
-0.586405,6.682087,6.874053
-0.586410,6.683484,6.874053
-0.586455,6.684021,6.874053
-0.586071,6.684313,6.874053
-0.585670,6.684558,6.874053
-0.585268,6.684802,6.874053
-0.584884,6.685037,6.874053
-0.584465,6.685291,6.874053
-0.583910,6.685551,6.874053
-0.583348,6.685378,6.874053
-0.582900,6.685642,6.874053
-0.582456,6.685912,6.874053
-0.582045,6.686161,6.874053
-0.581609,6.686425,6.874053
-0.581190,6.686679,6.874053
-0.580763,6.686939,6.874053
-0.580310,6.687214,6.874053
-0.579873,6.687477,6.874053
