3D_003,24
FileName,C:\MLP_Data\20221020-2D-13.csv
Type of measurement data,3D data in details.
Number of points in X direction,2904
Number of points in Y direction,1
Max. in X direction,-6.583891
Min. in X direction,7.241635
Max. in Y direction,6.874053
Min. in Y direction,6.873963
Max. in Z direction,0.281478
Min. in Z direction,-0.644185
Ave. in Z direction,-0.177541
Data Name,Polygon data(The 1 profiles AZ=-121deg.)
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.451500,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,0.500000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.644185,6.584756,6.874013
-0.643271,6.584041,6.874013
-0.642795,6.583891,6.874013
-0.642348,6.584157,6.874013
-0.641981,6.584381,6.874013
-0.641548,6.584517,6.874013
-0.641028,6.584547,6.874013
-0.640383,6.584717,6.874013
-0.639773,6.584367,6.874013
-0.639338,6.584614,6.874013
-0.638909,6.584871,6.874013
-0.638472,6.585134,6.874013
-0.638062,6.585384,6.874013
-0.637609,6.585659,6.874013
-0.637067,6.585728,6.874013
-0.636467,6.585781,6.874013
-0.636013,6.586054,6.874013
-0.635560,6.586329,6.874013
-0.634935,6.586283,6.874013
-0.634151,6.585993,6.874013
-0.633692,6.586259,6.874013
-0.633240,6.586534,6.874013
-0.632804,6.586799,6.874013
-0.632351,6.587075,6.874013
-0.631940,6.587323,6.874013
-0.631522,6.587578,6.874013
-0.631086,6.587843,6.874013
-0.630649,6.588105,6.874013
-0.630205,6.588376,6.874013
-0.630762,6.590470,6.874013
-0.631251,6.592047,6.874013
-0.630952,6.592460,6.874013
-0.630491,6.592741,6.874013
-0.630056,6.593008,6.874013
-0.629628,6.593266,6.874013
-0.629236,6.593642,6.874013
-0.629787,6.595862,6.874013
-0.630356,6.597512,6.874013
-0.631147,6.600050,6.874013
-0.631684,6.601628,6.874013
-0.631378,6.601991,6.874013
-0.630950,6.602249,6.874013
-0.630522,6.602509,6.874013
-0.630112,6.602758,6.874013
-0.629913,6.603356,6.874013
-0.629841,6.604163,6.874013
-0.629728,6.604843,6.874013
-0.630279,6.606734,6.874013
-0.630656,6.608358,6.874013
-0.630639,6.609236,6.874013
-0.630193,6.609522,6.874013
-0.629765,6.609781,6.874013
-0.629354,6.610030,6.874013
-0.628927,6.610290,6.874013
-0.628508,6.610544,6.874013
-0.628081,6.610803,6.874013
-0.627645,6.611068,6.874013
-0.627209,6.611333,6.874013
-0.626782,6.611593,6.874013
-0.626364,6.611848,6.874013
-0.625910,6.612122,6.874013
-0.625465,6.612391,6.874013
-0.625211,6.612994,6.874013
-0.625344,6.614197,6.874013
-0.625403,6.615296,6.874013
-0.624992,6.615602,6.874013
-0.624798,6.616246,6.874013
-0.625322,6.618111,6.874013
-0.625252,6.618960,6.874013
-0.625198,6.619835,6.874013
-0.624775,6.620120,6.874013
-0.624347,6.620379,6.874013
-0.623937,6.620629,6.874013
-0.623510,6.620890,6.874013
-0.623074,6.621154,6.874013
-0.622621,6.621429,6.874013
-0.622202,6.621684,6.874013
-0.621806,6.621937,6.874013
-0.621656,6.622596,6.874013
-0.621533,6.623299,6.874013
-0.621117,6.623558,6.874013
-0.620715,6.623800,6.874013
-0.620448,6.624286,6.874013
-0.620284,6.624922,6.874013
-0.619896,6.625151,6.874013
-0.619503,6.625389,6.874013
-0.619188,6.625776,6.874013
-0.618892,6.626234,6.874013
-0.618466,6.626494,6.874013
-0.618092,6.626861,6.874013
-0.621106,6.633179,6.874013
-0.621203,6.634244,6.874013
-0.620498,6.634046,6.874013
-0.620718,6.635450,6.874013
-0.620120,6.635369,6.874013
-0.619793,6.636064,6.874013
-0.619616,6.636582,6.874013
-0.619301,6.636795,6.874013
-0.618861,6.637074,6.874013
-0.618480,6.637429,6.874013
-0.618071,6.637757,6.874013
-0.617614,6.638006,6.874013
-0.616837,6.638036,6.874013
-0.615971,6.637516,6.874013
-0.614352,6.635811,6.874013
-0.613792,6.635582,6.874013
-0.613126,6.635410,6.874013
-0.612596,6.635537,6.874013
-0.612151,6.635806,6.874013
-0.611426,6.635999,6.874013
-0.611073,6.635976,6.874013
-0.610635,6.636238,6.874013
-0.610190,6.636507,6.874013
-0.609754,6.636771,6.874013
-0.609318,6.637035,6.874013
-0.608848,6.637321,6.874013
-0.608395,6.637597,6.874013
-0.607967,6.637854,6.874013
-0.607556,6.638103,6.874013
-0.607155,6.638347,6.874013
-0.606728,6.638608,6.874013
-0.606317,6.638856,6.874013
-0.605898,6.639110,6.874013
-0.605487,6.639359,6.874013
-0.605094,6.639597,6.874013
-0.604692,6.639840,6.874013
-0.604089,6.639753,6.874013
-0.603440,6.639609,6.874013
-0.602993,6.639875,6.874013
-0.602600,6.640114,6.874013
-0.602156,6.640385,6.874013
-0.601719,6.640648,6.874013
-0.601309,6.640897,6.874013
-0.600864,6.641166,6.874013
-0.600454,6.641415,6.874013
-0.600018,6.641680,6.874013
-0.599444,6.641756,6.874013
-0.598639,6.641432,6.874013
-0.597945,6.641252,6.874013
-0.597518,6.641492,6.874013
-0.597075,6.641764,6.874013
-0.596363,6.641613,6.874013
-0.595625,6.641380,6.874013
-0.595175,6.641641,6.874013
-0.594738,6.641904,6.874013
-0.594312,6.642165,6.874013
-0.593887,6.642449,6.874013
-0.593794,6.643296,6.874013
-0.594088,6.645188,6.874013
-0.594188,6.645912,6.874013
-0.593914,6.646328,6.874013
-0.593617,6.646822,6.874013
-0.594415,6.649371,6.874013
-0.595147,6.651522,6.874013
-0.595173,6.652297,6.874013
-0.594756,6.652573,6.874013
-0.594389,6.652952,6.874013
-0.594070,6.653313,6.874013
-0.593662,6.653566,6.874013
-0.593258,6.653806,6.874013
-0.592903,6.654165,6.874013
-0.593297,6.656164,6.874013
-0.593503,6.657063,6.874013
-0.593155,6.657376,6.874013
-0.592770,6.657609,6.874013
-0.592453,6.657993,6.874013
-0.592246,6.658558,6.874013
-0.592094,6.659328,6.874013
-0.592088,6.660224,6.874013
-0.592845,6.662744,6.874013
-0.593050,6.663835,6.874013
-0.593536,6.665580,6.874013
-0.593595,6.666660,6.874013
-0.593191,6.666959,6.874013
-0.592645,6.667042,6.874013
-0.592010,6.666998,6.874013
-0.591566,6.667268,6.874013
-0.591140,6.667530,6.874013
