3D_003,24
FileName,C:\MLP_Data\20221019-strategy-2+40-1.csv
Type of measurement data,3D data in details.
Number of points in X direction,2017
Number of points in Y direction,1
Max. in X direction,-1.764611
Min. in X direction,2.625114
Max. in Y direction,-0.850294
Min. in Y direction,-0.850394
Max. in Z direction,0.546079
Min. in Z direction,-0.602728
Ave. in Z direction,-0.026671
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,2.016000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.602728,1.821940,-0.850354
-0.602442,1.822353,-0.850354
-0.601899,1.823241,-0.850354
-0.601415,1.824258,-0.850354
-0.600875,1.825110,-0.850354
-0.600413,1.826041,-0.850354
-0.599888,1.826880,-0.850354
-0.599421,1.827806,-0.850354
-0.598901,1.828636,-0.850354
-0.598401,1.829561,-0.850354
-0.597874,1.830464,-0.850354
-0.597362,1.831327,-0.850354
-0.596866,1.832242,-0.850354
-0.596400,1.833104,-0.850354
-0.595897,1.834013,-0.850354
-0.595350,1.834951,-0.850354
-0.594882,1.835798,-0.850354
-0.594431,1.836634,-0.850354
-0.593970,1.837487,-0.850354
-0.593461,1.838327,-0.850354
-0.593029,1.839152,-0.850354
-0.592624,1.840040,-0.850354
-0.592011,1.841327,-0.850354
-0.591711,1.841936,-0.850354
-0.591442,1.842964,-0.850354
-0.590742,1.844191,-0.850354
-0.590173,1.844888,-0.850354
-0.589654,1.845889,-0.850354
-0.588928,1.847068,-0.850354
-0.588542,1.847723,-0.850354
-0.588272,1.848476,-0.850354
-0.587281,1.849472,-0.850354
-0.586937,1.850084,-0.850354
-0.586376,1.851454,-0.850354
-0.586086,1.851954,-0.850354
-0.585614,1.852916,-0.850354
-0.585066,1.853814,-0.850354
-0.584569,1.854650,-0.850354
-0.584140,1.855517,-0.850354
-0.583617,1.856358,-0.850354
-0.583146,1.857242,-0.850354
-0.582669,1.858121,-0.850354
-0.582124,1.858982,-0.850354
-0.581614,1.859912,-0.850354
-0.581147,1.860825,-0.850354
-0.580659,1.861655,-0.850354
-0.580149,1.862585,-0.850354
-0.579660,1.863937,-0.850354
-0.579349,1.864447,-0.850354
-0.578682,1.865297,-0.850354
-0.578152,1.866170,-0.850354
-0.577655,1.867098,-0.850354
-0.577143,1.868000,-0.850354
-0.576669,1.868842,-0.850354
-0.576181,1.869751,-0.850354
-0.575686,1.870693,-0.850354
-0.575204,1.871568,-0.850354
-0.574707,1.872365,-0.850354
-0.574249,1.873208,-0.850354
