3D_003,24
FileName,C:\MLP_Data\20221020-2D-10.csv
Type of measurement data,3D data in details.
Number of points in X direction,2891
Number of points in Y direction,1
Max. in X direction,-6.583882
Min. in X direction,7.241542
Max. in Y direction,6.874073
Min. in Y direction,6.873973
Max. in Z direction,0.281515
Min. in Z direction,-0.643690
Ave. in Z direction,-0.177659
Data Name,Polygon data(The 1 profiles AZ=-121deg.)
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.445000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,0.500000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.643690,6.583882,6.874033
-0.643448,6.584178,6.874033
-0.643116,6.584382,6.874033
-0.642643,6.584548,6.874033
-0.642115,6.584506,6.874033
-0.641430,6.584244,6.874033
-0.641024,6.584481,6.874033
-0.640610,6.584724,6.874033
-0.639804,6.584379,6.874033
-0.639266,6.584476,6.874033
-0.638845,6.584727,6.874033
-0.638386,6.584992,6.874033
-0.637969,6.585249,6.874033
-0.637532,6.585512,6.874033
-0.637105,6.585772,6.874033
-0.636651,6.586046,6.874033
-0.636189,6.586325,6.874033
-0.635735,6.586599,6.874033
-0.635082,6.586506,6.874033
-0.634304,6.586226,6.874033
-0.633846,6.586492,6.874033
-0.633396,6.586754,6.874033
-0.632960,6.587018,6.874033
-0.632499,6.587299,6.874033
-0.632088,6.587547,6.874033
-0.631669,6.587801,6.874033
-0.631233,6.588066,6.874033
-0.630797,6.588330,6.874033
-0.630344,6.588605,6.874033
-0.630070,6.589195,6.874033
-0.630978,6.591578,6.874033
-0.630789,6.592250,6.874033
-0.630364,6.592533,6.874033
-0.629928,6.592797,6.874033
-0.629502,6.593040,6.874033
-0.629118,6.593448,6.874033
-0.629719,6.595750,6.874033
-0.630231,6.597345,6.874033
-0.630294,6.598277,6.874033
-0.631465,6.601132,6.874033
-0.631366,6.601953,6.874033
-0.630955,6.602220,6.874033
