3D_003,24
FileName,C:\MLP_Data\20221019-strategy-2+40-2.csv
Type of measurement data,3D data in details.
Number of points in X direction,1955
Number of points in Y direction,1
Max. in X direction,-1.820535
Min. in X direction,2.628963
Max. in Y direction,-0.835304
Min. in Y direction,-0.835434
Max. in Z direction,0.517388
Min. in Z direction,-0.604440
Ave. in Z direction,-0.044199
Data Name,Polygon data(The 1 profiles AZ=-140deg.)
Pitch,Tracing axis : ,0.001000,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.001000,Stepping axis : ,0.000000
Range,Tracing axis : ,1.954000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.604440,1.823337,-0.835384
-0.604234,1.823804,-0.835384
-0.603486,1.825370,-0.835384
-0.603107,1.825677,-0.835384
-0.602697,1.826495,-0.835384
-0.602077,1.827464,-0.835384
-0.601486,1.828887,-0.835384
-0.601265,1.829275,-0.835384
-0.600425,1.830685,-0.835384
-0.600124,1.830955,-0.835384
-0.599499,1.832389,-0.835384
-0.599159,1.832848,-0.835384
-0.598578,1.834109,-0.835384
-0.598190,1.834893,-0.835384
-0.597792,1.835525,-0.835384
-0.597223,1.836418,-0.835384
-0.596709,1.837645,-0.835384
-0.596096,1.838788,-0.835384
-0.595610,1.839725,-0.835384
-0.595179,1.840539,-0.835384
-0.594703,1.840883,-0.835384
-0.594400,1.841556,-0.835384
-0.593817,1.842894,-0.835384
-0.593465,1.843434,-0.835384
-0.592872,1.844125,-0.835384
-0.592391,1.845157,-0.835384
-0.591948,1.846182,-0.835384
-0.591272,1.846947,-0.835384
-0.590866,1.848263,-0.835384
-0.590369,1.848983,-0.835384
-0.589887,1.849909,-0.835384
-0.589372,1.850783,-0.835384
-0.588834,1.851623,-0.835384
-0.588334,1.852536,-0.835384
-0.587817,1.853446,-0.835384
-0.587289,1.854348,-0.835384
-0.586795,1.855186,-0.835384
-0.586327,1.856086,-0.835384
-0.585851,1.856939,-0.835384
-0.585344,1.857806,-0.835384
-0.584875,1.858667,-0.835384
-0.584392,1.859553,-0.835384
-0.583866,1.860418,-0.835384
-0.583213,1.861749,-0.835384
-0.582810,1.862691,-0.835384
-0.582280,1.863381,-0.835384
-0.581766,1.864543,-0.835384
-0.581482,1.864944,-0.835384
-0.580952,1.866053,-0.835384
-0.580501,1.866810,-0.835384
-0.579958,1.867699,-0.835384
-0.578747,1.868327,-0.835384
-0.578883,1.869878,-0.835384
-0.578246,1.870884,-0.835384
-0.578156,1.871357,-0.835384
-0.577448,1.872499,-0.835384
-0.577022,1.873016,-0.835384
-0.576393,1.874498,-0.835384
-0.576055,1.874750,-0.835384
-0.575596,1.875800,-0.835384
-0.575173,1.876477,-0.835384
-0.574699,1.877280,-0.835384
-0.574145,1.878133,-0.835384
-0.573642,1.879043,-0.835384
-0.573182,1.879989,-0.835384
-0.572647,1.880936,-0.835384
-0.572129,1.881833,-0.835384
-0.571465,1.883104,-0.835384
-0.571128,1.883656,-0.835384
-0.570578,1.884565,-0.835384
-0.570114,1.885482,-0.835384
-0.569586,1.886383,-0.835384
-0.569106,1.887247,-0.835384
-0.568619,1.888130,-0.835384
-0.568096,1.889102,-0.835384
-0.567610,1.889999,-0.835384
-0.567109,1.890924,-0.835384
-0.566676,1.891800,-0.835384
-0.566172,1.892707,-0.835384
-0.565666,1.893562,-0.835384
-0.565210,1.894393,-0.835384
-0.564371,1.895674,-0.835384
-0.563465,1.895827,-0.835384
-0.563656,1.897776,-0.835384
-0.563308,1.897980,-0.835384
-0.562626,1.899261,-0.835384
-0.562243,1.899775,-0.835384
-0.561585,1.901168,-0.835384
-0.561148,1.901793,-0.835384
-0.560481,1.902762,-0.835384
-0.560349,1.903434,-0.835384
-0.559763,1.904992,-0.835384
-0.559446,1.905457,-0.835384
-0.558758,1.906093,-0.835384
-0.558194,1.907265,-0.835384
-0.557585,1.908530,-0.835384
-0.557187,1.909371,-0.835384
-0.556607,1.909850,-0.835384
-0.556207,1.910807,-0.835384
-0.555743,1.911644,-0.835384
-0.555488,1.912213,-0.835384
-0.555008,1.913025,-0.835384
-0.554186,1.913940,-0.835384
-0.553960,1.915409,-0.835384
-0.553194,1.915954,-0.835384
-0.552794,1.917159,-0.835384
-0.552448,1.917926,-0.835384
-0.551923,1.918843,-0.835384
-0.551192,1.919679,-0.835384
-0.550741,1.920514,-0.835384
-0.550270,1.921542,-0.835384
-0.549941,1.922088,-0.835384
-0.549348,1.923405,-0.835384
-0.548924,1.923937,-0.835384
-0.548529,1.924950,-0.835384
-0.547943,1.925868,-0.835384
-0.547406,1.926710,-0.835384
-0.546996,1.927567,-0.835384
-0.546481,1.928375,-0.835384
-0.546003,1.929253,-0.835384
-0.545427,1.930572,-0.835384
-0.545129,1.931013,-0.835384
-0.544848,1.932579,-0.835384
-0.543804,1.933191,-0.835384
-0.543706,1.933813,-0.835384
-0.543073,1.934575,-0.835384
-0.542544,1.935684,-0.835384
-0.542121,1.936374,-0.835384
-0.541551,1.937214,-0.835384
-0.540927,1.938714,-0.835384
