3D_003,24
FileName,C:\MLP_Data\20221020-2D-12.csv
Type of measurement data,3D data in details.
Number of points in X direction,2901
Number of points in Y direction,1
Max. in X direction,-6.583961
Min. in X direction,7.241644
Max. in Y direction,6.874063
Min. in Y direction,6.873963
Max. in Z direction,0.281583
Min. in Z direction,-0.644081
Ave. in Z direction,-0.177515
Data Name,Polygon data(The 1 profiles AZ=-121deg.)
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,1.450000,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,0.500000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-0.644081,6.584546,6.874013
-0.643386,6.584172,6.874013
-0.642814,6.583961,6.874013
-0.642550,6.584491,6.874013
-0.642040,6.584459,6.874013
-0.641572,6.584536,6.874013
-0.640856,6.584263,6.874013
-0.640457,6.584511,6.874013
-0.640011,6.584779,6.874013
-0.639584,6.585039,6.874013
-0.639157,6.585299,6.874013
-0.638712,6.585568,6.874013
-0.638302,6.585816,6.874013
-0.637658,6.585796,6.874013
-0.637027,6.585683,6.874013
-0.636565,6.585961,6.874013
-0.636105,6.586244,6.874013
-0.635660,6.586513,6.874013
-0.634977,6.586391,6.874013
-0.634153,6.586034,6.874013
-0.633692,6.586297,6.874013
-0.633240,6.586573,6.874013
-0.632804,6.586838,6.874013
-0.632359,6.587107,6.874013
-0.631939,6.587360,6.874013
-0.631529,6.587610,6.874013
-0.631093,6.587874,6.874013
-0.630657,6.588139,6.874013
-0.630205,6.588415,6.874013
-0.630670,6.590357,6.874013
-0.631138,6.591919,6.874013
-0.630813,6.592309,6.874013
-0.630374,6.592588,6.874013
-0.629940,6.592855,6.874013
-0.629520,6.593109,6.874013
-0.629140,6.593504,6.874013
-0.629723,6.595774,6.874013
-0.630229,6.597360,6.874013
-0.631107,6.599907,6.874013
-0.631607,6.601501,6.874013
-0.631364,6.601968,6.874013
-0.630935,6.602225,6.874013
-0.630513,6.602494,6.874013
-0.630094,6.602748,6.874013
-0.629880,6.603320,6.874013
-0.629783,6.604086,6.874013
-0.629650,6.604754,6.874013
-0.630238,6.606706,6.874013
-0.630630,6.608355,6.874013
-0.630564,6.609151,6.874013
-0.630122,6.609426,6.874013
-0.629686,6.609689,6.874013
-0.629275,6.609938,6.874013
-0.628849,6.610199,6.874013
-0.628433,6.610440,6.874013
-0.627953,6.610959,6.874013
-0.628032,6.611744,6.874013
-0.627619,6.612047,6.874013
-0.627184,6.612314,6.874013
-0.626766,6.612569,6.874013
-0.626321,6.612838,6.874013
-0.625876,6.613107,6.874013
-0.625478,6.613434,6.874013
-0.625349,6.614204,6.874013
-0.625324,6.615166,6.874013
-0.624902,6.615454,6.874013
-0.624711,6.616142,6.874013
-0.625172,6.617904,6.874013
-0.625121,6.618784,6.874013
-0.625209,6.619872,6.874013
-0.624804,6.620169,6.874013
-0.624376,6.620427,6.874013
-0.623965,6.620676,6.874013
-0.623539,6.620937,6.874013
-0.623103,6.621201,6.874013
-0.622642,6.621482,6.874013
-0.622223,6.621738,6.874013
-0.621850,6.622028,6.874013
-0.621612,6.622523,6.874013
-0.621434,6.623155,6.874013
-0.621026,6.623407,6.874013
-0.620623,6.623649,6.874013
-0.620401,6.624209,6.874013
-0.620245,6.625051,6.874013
-0.619818,6.625022,6.874013
-0.619430,6.625269,6.874013
-0.619129,6.625659,6.874013
-0.619010,6.626409,6.874013
-0.618578,6.626679,6.874013
-0.618143,6.626946,6.874013
-0.620775,6.632594,6.874013
-0.621070,6.634005,6.874013
-0.620411,6.634095,6.874013
-0.620685,6.635395,6.874013
-0.620113,6.635339,6.874013
-0.619760,6.635971,6.874013
-0.619525,6.636529,6.874013
-0.619173,6.636893,6.874013
-0.618916,6.637164,6.874013
-0.618280,6.637522,6.874013
-0.618091,6.637829,6.874013
-0.617612,6.637964,6.874013
-0.616990,6.637922,6.874013
