mm
12001
      6.000000000000000,      5.312408023085410
      5.999000000000000,      5.311249847009581
      5.997999999999999,      5.310091737229174
      5.996999999999999,      5.308933693719878
      5.995999999999999,      5.307775716457386
      5.994999999999998,      5.306617805417408
      5.993999999999998,      5.305459960575661
      5.992999999999998,      5.304302181907876
      5.991999999999997,      5.303144469389796
      5.990999999999997,      5.301986822997174
      5.989999999999997,      5.300829242705775
      5.988999999999996,      5.299671728491374
      5.987999999999996,      5.298514280329761
      5.986999999999996,      5.297356898196735
      5.985999999999995,      5.296199582068106
      5.984999999999995,      5.295042331919698
      5.983999999999995,      5.293885147727343
      5.982999999999994,      5.292728029466885
      5.981999999999994,      5.291570977114184
      5.980999999999994,      5.290413990645106
      5.979999999999993,      5.289257070035530
      5.978999999999993,      5.288100215261347
      5.977999999999993,      5.286943426298460
      5.976999999999992,      5.285786703122783
      5.975999999999992,      5.284630045710239
      5.974999999999992,      5.283473454036764
      5.973999999999991,      5.282316928078308
      5.972999999999991,      5.281160467810828
      5.971999999999991,      5.280004073210295
      5.970999999999990,      5.278847744252691
      5.969999999999990,      5.277691480914008
      5.968999999999990,      5.276535283170251
      5.967999999999989,      5.275379150997434
      5.966999999999989,      5.274223084371585
      5.965999999999989,      5.273067083268743
      5.964999999999988,      5.271911147664956
      5.963999999999988,      5.270755277536287
      5.962999999999988,      5.269599472858804
      5.961999999999987,      5.268443733608593
      5.960999999999987,      5.267288059761747
      5.959999999999987,      5.266132451294373
      5.958999999999986,      5.264976908182587
      5.957999999999986,      5.263821430402517
      5.956999999999986,      5.262666017930305
      5.955999999999985,      5.261510670742096
      5.954999999999985,      5.260355388814057
      5.953999999999985,      5.259200172122358
      5.952999999999984,      5.258045020643185
      5.951999999999984,      5.256889934352732
      5.950999999999984,      5.255734913227206
      5.949999999999983,      5.254579957242824
      5.948999999999983,      5.253425066375816
      5.947999999999983,      5.252270240602420
      5.946999999999982,      5.251115479898889
      5.945999999999982,      5.249960784241484
      5.944999999999982,      5.248806153606479
      5.943999999999981,      5.247651587970158
      5.942999999999981,      5.246497087308817
      5.941999999999981,      5.245342651598762
      5.940999999999980,      5.244188280816311
      5.939999999999980,      5.243033974937792
      5.938999999999980,      5.241879733939546
      5.937999999999979,      5.240725557797925
      5.936999999999979,      5.239571446489288
      5.935999999999979,      5.238417399990009
      5.934999999999978,      5.237263418276474
      5.933999999999978,      5.236109501325076
      5.932999999999978,      5.234955649112223
      5.931999999999977,      5.233801861614330
      5.930999999999977,      5.232648138807827
      5.929999999999977,      5.231494480669151
      5.928999999999976,      5.230340887174755
      5.927999999999976,      5.229187358301099
      5.926999999999976,      5.228033894024653
      5.925999999999975,      5.226880494321904
      5.924999999999975,      5.225727159169343
      5.923999999999975,      5.224573888543476
      5.922999999999974,      5.223420682420819
      5.921999999999974,      5.222267540777900
      5.920999999999974,      5.221114463591255
      5.919999999999973,      5.219961450837435
      5.918999999999973,      5.218808502492998
      5.917999999999973,      5.217655618534513
      5.916999999999972,      5.216502798938565
      5.915999999999972,      5.215350043681745
      5.914999999999972,      5.214197352740656
      5.913999999999971,      5.213044726091913
      5.912999999999971,      5.211892163712140
      5.911999999999971,      5.210739665577973
      5.910999999999970,      5.209587231666059
      5.909999999999970,      5.208434861953056
      5.908999999999970,      5.207282556415633
      5.907999999999969,      5.206130315030467
      5.906999999999969,      5.204978137774251
      5.905999999999969,      5.203826024623685
      5.904999999999968,      5.202673975555479
      5.903999999999968,      5.201521990546358
      5.902999999999968,      5.200370069573054
      5.901999999999967,      5.199218212612312
      5.900999999999967,      5.198066419640885
      5.899999999999967,      5.196914690635542
      5.898999999999966,      5.195763025573057
      5.897999999999966,      5.194611424430217
      5.896999999999966,      5.193459887183821
      5.895999999999965,      5.192308413810679
      5.894999999999965,      5.191157004287608
      5.893999999999965,      5.190005658591439
      5.892999999999964,      5.188854376699013
      5.891999999999964,      5.187703158587182
      5.890999999999964,      5.186552004232809
      5.889999999999963,      5.185400913612765
      5.888999999999963,      5.184249886703936
      5.887999999999963,      5.183098923483215
      5.886999999999962,      5.181948023927507
      5.885999999999962,      5.180797188013728
      5.884999999999962,      5.179646415718805
      5.883999999999961,      5.178495707019675
      5.882999999999961,      5.177345061893284
      5.881999999999961,      5.176194480316593
      5.880999999999960,      5.175043962266570
