3D_003,24
FileName,C:\MLP_Data\RBL\20230504 V78427\V78427-2.csv
Type of measurement data,3D data in details.
Number of points in X direction,7406
Number of points in Y direction,1
Max. in X direction,-6.121009
Min. in X direction,7.538942
Max. in Y direction,6.445344
Min. in Y direction,6.445184
Max. in Z direction,0.898492
Min. in Z direction,-1.526019
Ave. in Z direction,-0.323798
Data Name,V78427-2
Pitch,Tracing axis : ,0.000500,Stepping axis : ,0.000000
Pitch(X Stage),Tracing axis : ,0.000500,Stepping axis : ,0.000000
Range,Tracing axis : ,3.702500,Stepping axis : ,0.000000
AF gain,2
AF sensor,Wide
Magnification,1.000000
Objective lens,LM100X
Laser offset,
Divide code,NO
 
X,Y,Z
-1.526019,6.121009,6.445234
-1.525677,6.121649,6.445234
-1.525615,6.122041,6.445234
-1.525417,6.122292,6.445234
-1.525207,6.122794,6.445234
-1.525054,6.123358,6.445234
-1.524824,6.123726,6.445234
-1.524403,6.124418,6.445234
-1.523997,6.124599,6.445234
-1.523919,6.125226,6.445234
-1.523939,6.125895,6.445234
-1.523607,6.126217,6.445234
-1.523341,6.126738,6.445234
-1.523134,6.127164,6.445234
-1.522824,6.127622,6.445234
-1.522761,6.128078,6.445234
-1.522446,6.128637,6.445234
-1.522321,6.129067,6.445234
-1.521810,6.129539,6.445234
-1.521944,6.130304,6.445234
-1.521650,6.130527,6.445234
-1.521748,6.131210,6.445234
-1.521322,6.131610,6.445234
-1.521230,6.132225,6.445234
-1.520843,6.132461,6.445234
-1.520810,6.133112,6.445234
-1.520427,6.133339,6.445234
-1.520459,6.133979,6.445234
-1.519898,6.134305,6.445234
-1.519832,6.134733,6.445234
-1.519777,6.135104,6.445234
-1.519349,6.135607,6.445234
-1.519191,6.135931,6.445234
-1.518908,6.136385,6.445234
-1.518763,6.136838,6.445234
-1.518523,6.137315,6.445234
-1.518430,6.137864,6.445234
-1.517939,6.138457,6.445234
-1.517797,6.138677,6.445234
-1.517517,6.139343,6.445234
-1.517349,6.139960,6.445234
-1.517191,6.140206,6.445234
-1.516844,6.140945,6.445234
-1.516608,6.141400,6.445234
-1.516428,6.141941,6.445234
-1.516059,6.142128,6.445234
-1.515971,6.142511,6.445234
-1.515837,6.143077,6.445234
-1.515493,6.143610,6.445234
-1.515267,6.143917,6.445234
-1.515105,6.144421,6.445234
-1.514968,6.144946,6.445234
-1.514579,6.145546,6.445234
-1.514428,6.145902,6.445234
-1.514182,6.146231,6.445234
-1.514032,6.146797,6.445234
-1.513907,6.147632,6.445234
-1.513791,6.147861,6.445234
-1.513553,6.148562,6.445234
-1.513457,6.148847,6.445234
-1.513476,6.149620,6.445234
-1.513347,6.150047,6.445234
-1.513211,6.150547,6.445234
-1.513146,6.151144,6.445234
-1.512965,6.151737,6.445234
-1.512864,6.152174,6.445234
-1.512898,6.152804,6.445234
-1.512688,6.153201,6.445234
-1.512406,6.153617,6.445234
-1.512116,6.154014,6.445234
-1.511799,6.154400,6.445234
-1.511479,6.154785,6.445234
-1.510993,6.155082,6.445234
-1.510615,6.155417,6.445234
-1.510144,6.156041,6.445234
-1.509755,6.156014,6.445234
-1.509431,6.156395,6.445234
-1.509281,6.156935,6.445234
-1.509767,6.158451,6.445234
-1.509387,6.158393,6.445234
-1.509140,6.158851,6.445234
-1.509013,6.159437,6.445234
-1.508668,6.160192,6.445234
-1.508479,6.160608,6.445234
-1.508093,6.161028,6.445234
-1.507654,6.161312,6.445234
-1.507552,6.161892,6.445234
-1.506952,6.162015,6.445234
-1.506783,6.162461,6.445234
-1.506658,6.162800,6.445234
-1.506789,6.163654,6.445234
-1.507118,6.164700,6.445234
-1.506711,6.164868,6.445234
-1.506431,6.165234,6.445234
-1.506121,6.165626,6.445234
-1.505709,6.166011,6.445234
-1.505466,6.166408,6.445234
-1.505230,6.167111,6.445234
-1.504930,6.167707,6.445234
-1.504912,6.168045,6.445234
-1.504785,6.168473,6.445234
-1.504665,6.169039,6.445234
-1.504170,6.169224,6.445234
-1.503311,6.169117,6.445234
-1.502670,6.169440,6.445234
-1.502914,6.170258,6.445234
-1.502620,6.170625,6.445234
-1.502471,6.170879,6.445234
-1.502325,6.171357,6.445234
-1.502112,6.171752,6.445234
-1.502080,6.172496,6.445234
-1.501777,6.173012,6.445234
-1.501519,6.173435,6.445234
-1.501370,6.173963,6.445234
-1.501206,6.174373,6.445234
-1.500890,6.174839,6.445234
-1.500752,6.175611,6.445234
-1.500450,6.175919,6.445234
-1.500377,6.176602,6.445234
-1.499912,6.176773,6.445234
-1.499520,6.177149,6.445234
-1.499269,6.177708,6.445234
-1.499399,6.178431,6.445234
-1.499129,6.178922,6.445234
-1.498920,6.179374,6.445234
-1.498602,6.179825,6.445234
-1.498585,6.180137,6.445234
-1.498297,6.180744,6.445234
-1.497965,6.181313,6.445234
-1.497648,6.181609,6.445234
-1.497630,6.181920,6.445234
-1.497469,6.182438,6.445234
-1.497164,6.182822,6.445234
-1.496966,6.183321,6.445234
-1.496684,6.184089,6.445234
-1.496530,6.184274,6.445234
-1.496312,6.184966,6.445234
-1.496171,6.185291,6.445234
-1.495806,6.185912,6.445234
-1.495625,6.186152,6.445234
-1.495410,6.186794,6.445234
-1.495209,6.187108,6.445234
-1.494913,6.187603,6.445234
-1.494734,6.188014,6.445234
-1.494607,6.188678,6.445234
-1.494335,6.188881,6.445234
-1.494156,6.189331,6.445234
-1.493999,6.189708,6.445234
-1.493745,6.190187,6.445234
-1.493556,6.190629,6.445234
-1.493340,6.191114,6.445234
-1.493179,6.191592,6.445234
-1.492958,6.192098,6.445234
-1.492740,6.192582,6.445234
-1.492489,6.193023,6.445234
-1.492246,6.193485,6.445234
-1.491990,6.193884,6.445234
-1.491730,6.194358,6.445234
-1.491459,6.194835,6.445234
-1.491244,6.195320,6.445234
-1.491044,6.195831,6.445234
-1.490778,6.196274,6.445234
-1.490567,6.196789,6.445234
-1.490332,6.197283,6.445234
-1.490107,6.197774,6.445234
-1.489973,6.198509,6.445234
-1.489738,6.198991,6.445234
-1.489502,6.199302,6.445234
-1.489335,6.199815,6.445234
-1.489111,6.200632,6.445234
-1.488832,6.200738,6.445234
-1.488615,6.201339,6.445234
-1.488260,6.201824,6.445234
-1.488292,6.202503,6.445234
-1.487965,6.202895,6.445234
-1.487865,6.203320,6.445234
-1.487698,6.204211,6.445234
-1.487372,6.204342,6.445234
-1.487184,6.204655,6.445234
-1.486878,6.205116,6.445234
-1.486655,6.205712,6.445234
-1.486502,6.206040,6.445234
-1.486153,6.206453,6.445234
-1.486081,6.206927,6.445234
-1.485702,6.207327,6.445234
-1.485562,6.207693,6.445234
-1.485330,6.208151,6.445234
-1.485124,6.208526,6.445234
-1.484862,6.208972,6.445234
-1.484496,6.209474,6.445234
-1.484813,6.210472,6.445234
-1.484819,6.211182,6.445234
-1.484775,6.211562,6.445234
-1.484502,6.211933,6.445234
-1.484173,6.212336,6.445234
-1.483815,6.212676,6.445234
-1.483424,6.213026,6.445234
-1.483090,6.213412,6.445234
-1.482814,6.214185,6.445234
-1.482514,6.214325,6.445234
-1.482397,6.214828,6.445234
-1.482030,6.215525,6.445234
-1.481803,6.215870,6.445234
-1.481660,6.216207,6.445234
-1.481470,6.216634,6.445234
-1.481243,6.217501,6.445234
-1.481054,6.217604,6.445234
-1.480929,6.218125,6.445234
-1.480608,6.218535,6.445234
-1.480216,6.218846,6.445234
-1.480002,6.219345,6.445234
-1.479570,6.219596,6.445234
-1.478452,6.219650,6.445234
-1.477933,6.219828,6.445234
-1.477669,6.219972,6.445234
-1.477419,6.220441,6.445234
-1.477139,6.220859,6.445234
-1.476861,6.221279,6.445234
-1.476591,6.221705,6.445234
-1.476235,6.222202,6.445234
-1.475804,6.222715,6.445234
-1.475584,6.222804,6.445234
-1.475295,6.223110,6.445234
-1.475069,6.223639,6.445234
-1.474806,6.224254,6.445234
-1.474372,6.224333,6.445234
